Throughput, High Missed, Low Missed, Acceptance Rate, Max Memory
248, 0.166667, 0.624025, 53.1509, 7.31244
258, 0, 0.4329, 57.5581, 7.31244
249, 0, 0.772201, 53.9583, 7.31244
260, 0, 0.2849, 58.3541, 7.42377
261, 0.166667, 0.141643, 58.6379, 7.31439
258, 0, 0, 57.4274, 7.42181
269, 0, 0, 61.9285, 7.31049
