Low Priority WRET
7221, 8678, 6172, 6976, 6580, 7320, 6436, 6470, 6758, 5668, 6473, 6227, 6445, 5752, 6038, 5659, 5900, 6224, 6130, 6283, 6160, 6156, 6432, 6475, 6306, 6407, 6018, 5957, 6365, 5791, 6350, 5658, 6196, 6319, 6357, 6642, 6464, 6230, 6376, 6395, 6140, 6222, 5559, 6015, 6462, 6447, 6531, 5737, 6437, 6336, 6188, 6289, 6351, 5759, 6019, 5995, 6043, 6301, 5348, 6003, 6119, 6277, 6580, 6578, 6697, 6360
8359, 8441, 6526, 6604, 6329, 6578, 6194, 8020, 6578, 6603, 6931, 6894, 6367, 6304, 7503, 6868, 6431, 7231, 7349, 7677, 6653, 7077, 7435, 7790, 8882, 7433, 6441, 6679, 6882, 6768, 7280, 6888, 6328, 7333, 5393
