Low Priority WRET
7481, 9618, 14548, 14675, 14799, 14097, 14084, 14098, 14396, 14393, 13723, 14037, 14269, 14134, 14097, 13613, 14323, 14586, 14484, 13206, 14639, 14779, 14779, 13649, 13516, 13939, 13939, 13658, 13344, 14195, 14016, 13259, 13506, 13185, 13560, 13855, 13845, 13162, 13755, 13999, 13394, 14036, 14378, 13498, 13288, 13396, 13807, 12471, 13287, 13415, 13032, 13507, 13732, 13867, 13936, 13430, 13339, 13096, 13521, 14330, 14304, 13696, 13653, 12825, 13123, 13883, 13645, 13359, 12840, 13261, 13551, 13564, 13358, 13438, 13640, 13790, 13349, 13560, 13589, 13717, 13247, 13173, 13943, 14014, 12966, 14102, 14052, 13417, 12831
16421, 18361, 18578, 17256, 14335, 14652, 14794, 14209, 14480, 14981, 14609, 10623
16019, 12893, 14968, 15506, 6934, 13120, 14269, 15249, 17592, 13723, 14248, 14420, 14354, 14388, 13391, 14196, 13387, 13899, 14442, 14440, 13028, 14408, 14885, 14489, 13475, 14766, 14690, 13389, 14156, 14242, 14079, 13966, 14033, 13931, 13564, 13799, 14000, 14165, 14118, 13463, 14272, 14197, 13809, 14661, 14668, 13539, 13980, 14014, 14101, 14321, 14446, 14053, 14166, 14019, 13496, 14186, 14136, 13650, 13939, 14636, 14655, 12979, 14881, 14926, 13073
14225, 14258, 14497, 14112, 13868, 14900, 13608, 14251, 9978, 13363, 13352, 13673, 13856, 13477, 14436, 13906, 14303, 14262, 10418, 17101, 13242, 14888, 15205, 14897, 18061, 15230, 14133, 14434, 14164, 14414, 14458, 14804, 14741, 14280, 14792, 14652, 14195, 14165, 13851, 14591, 14679, 15132, 14473, 15111, 14679, 14794, 14158, 14482, 14784, 14071, 14640, 14456, 14531, 14957, 15087, 15183, 14561, 14815, 15169, 14976
9707, 16371, 13613, 13884, 13981, 13944, 13896, 13746, 13837, 13968, 13896, 13801, 13685, 13361, 13844, 13743, 12894, 14213, 14296, 13587, 14254, 14699, 14854, 14663, 14509, 14043, 17358, 17184, 14034, 14187, 14618, 14483, 14543, 14271, 14532, 14609, 14238, 14017, 14774, 14808, 13868, 15687, 15542, 13917, 13970, 15131, 15029, 13776, 15221, 15324, 14187, 14312, 14696, 14696, 14545, 13978, 14323, 14344, 14391, 14313, 14387, 14805, 14773, 14700, 13797, 15024, 15022, 13984, 14161, 14190, 14262, 14218, 14304, 14303, 14303, 14141, 14137, 14296, 14333, 15768, 15719, 15709, 14040, 14604, 14662, 14674, 14190, 14577, 15485, 15484, 15219, 14139, 14185, 15309, 15245, 15286, 13974, 14470, 14354, 14235, 13891, 14799, 14827, 13912, 15491, 16971, 17079, 16192, 14282
7402, 12262, 14144, 14329, 14208, 14397, 13978, 13957, 14249, 14050, 14818, 14370, 13491, 14299, 13267, 13810, 13562, 13471, 14172, 13657, 13028, 13861, 13258, 13590, 13379, 13686, 13308, 13634, 13405, 14076, 13026, 13716, 12875, 13493, 13399, 13697, 13924, 13028, 13768, 13766, 13351, 14713, 19034, 13600, 13587, 13283, 13443, 13546, 13271, 13290, 13837, 18571, 13186, 16825, 19480, 13214, 13226, 13682, 14385, 14172, 13463, 13903, 13888, 8219, 8657, 13725, 
