High Priority Execution Time
7224, 7452, 9843, 10691, 10628, 11617, 10700, 10643, 10582, 11180, 10559, 11973, 10559, 10612, 10682, 10568, 10580, 10550, 10613, 10663, 10662, 10624, 10597, 10590, 10645, 10560, 10611, 10572, 10580, 10618, 10566, 10647, 10602, 10609, 10655, 10679, 10624, 10592, 10622, 10556, 10586, 11933, 11140, 11776, 11627, 11272, 11835, 11728, 11512, 11788, 11267, 11588, 11761, 11732, 11779, 11678, 11397, 11739, 11825, 11454, 10732, 10645, 10960, 11585, 11478, 11740, 11752, 11487, 11399, 11073, 11103, 10924, 10674, 10900, 11571, 11624, 10687, 10679, 11163, 10849, 11575, 11377, 11804, 11291
7293, 8247, 11479, 11290, 10829, 10870, 10806, 10742, 8752, 10809, 10728, 10734, 10745, 10790, 10725, 10804, 10779, 10822, 10771, 10729, 10789, 10824, 10772, 10740, 10779, 10752, 10774, 10766, 10774, 10808, 10756, 10825, 10811, 10794, 10815, 10754, 10795, 10759, 10742, 10858, 10778, 10826, 10762, 10853, 10804, 10725, 10775, 10797, 10864, 10839, 10772, 10721, 10826, 10782, 10783, 10756, 10709, 10775, 10798, 10726, 10848, 10829, 10780, 10849, 10871, 10840, 10799, 10834, 10899, 10869, 10777, 10825, 10867, 10812, 10800, 10798, 10869, 10869, 10836, 10836, 10861, 10784, 10752, 11013
10643, 11261, 11055, 10835, 10741, 11703, 11357, 10626, 10865, 6241, 11033, 8579, 10440, 10844, 11034, 10992, 10928, 10623, 10793, 10685, 10944, 10907, 10563, 11243, 10745, 10782, 11001, 10566, 11169, 10615, 10836, 10671, 10594, 11008, 10642, 10658, 10567, 11057, 10993, 10614, 10552, 11755, 11713, 11478, 11292, 10628, 11766, 11634, 10580, 11438, 11412, 11703, 11746, 11572, 11769, 11525, 10574, 11841, 11733, 11293, 10937, 10957, 10861, 11338, 11050, 11792, 11721, 10721, 11032, 10833, 10800, 11188, 10970, 11173, 10841, 11234, 10993, 10853, 11039, 10847, 11386, 11227, 11818, 11449
