High Priority WRET
4251, 4251, 13607, 13699, 14765, 14644, 14644, 10745, 11913, 14435, 14435, 14307, 11694, 7850, 10611, 12770, 12770, 12770, 5353, 10743, 13794, 13794, 13566, 11034, 11431, 11885, 12350, 11913, 11519, 10981, 13118, 13641, 13641, 13286, 9629, 13635, 14182, 14182, 13335, 8747, 13015, 13016, 13016, 10706, 10628, 12007, 12007, 11935, 11159, 12902, 14804, 14804, 14804, 9252, 13238, 13712, 13712, 13099, 12707, 13241
1971, 2035, 11522, 14215, 15306, 15580, 14967, 11474, 11869, 16023, 16023, 16023, 13725, 5754, 13633, 14243, 14243, 14037, 4507, 13699, 14541, 14541, 13947, 12208, 13151, 14221, 14227, 14206, 12368, 10025, 12988, 13642, 13642, 13445, 5974, 14638, 15039, 15039, 13645, 3627, 13545, 13545, 13545, 10875, 11747, 14237, 14237, 14237, 7496, 12856, 14977, 14480, 14480, 3153, 14375, 14742, 14742, 13437, 7911, 12897
2978, 3155, 11939, 13444, 15984, 15984, 15984, 4225, 12301, 13435, 13435, 13179, 6263, 4024, 12815, 13801, 13801, 11649, 4735, 13362, 14295, 14295, 13083, 2861, 13447, 13447, 13447, 10469, 2967, 14327, 15161, 15161, 14725, 5190, 4449, 13443, 13443, 13443, 7476, 11244, 13090, 13090, 12518, 6602, 13214, 13214, 13214, 9971, 5222, 14436, 14445, 14445, 9865, 10987, 13725, 13725, 13725, 4785, 12929, 13690
4288, 4352, 13728, 15427, 15427, 15212, 14589, 6173, 14178, 15310, 15310, 14925, 8121, 8680, 13352, 13848, 13848, 11450, 6416, 14493, 14664, 14664, 14344, 3359, 13852, 13852, 13852, 12484, 3764, 14406, 15073, 15073, 14156, 5889, 10589, 13222, 13230, 13230, 9900, 11860, 13142, 13142, 12692, 7281, 13395, 13715, 13715, 9881, 7109, 13692, 13692, 13692, 10476, 11300, 13116, 13116, 12818, 6882, 13549, 13651
2620, 2852, 6925, 12833, 14412, 15215, 15005, 12612, 5544, 15017, 15017, 15017, 14622, 3918, 10462, 14095, 14095, 14095, 5662, 9289, 14369, 14369, 14369, 11791, 8496, 10448, 12666, 12666, 11204, 6344, 14856, 14887, 14887, 14468, 4488, 13206, 14435, 14435, 14376, 4543, 13297, 13342, 13342, 9612, 9385, 13728, 13728, 13728, 4401, 10548, 14873, 14873, 14873, 5044, 12213, 13234, 13234, 13072, 5726, 14293
4182, 4306, 14259, 15573, 16222, 16222, 15527, 11331, 13546, 15806, 15806, 15747, 12777, 11838, 12915, 14066, 14064, 14038, 8893, 13758, 15077, 15077, 15077, 11116, 13100, 14014, 14014, 13457, 10774, 13721, 15246, 15246, 15057, 12125, 11664, 15078, 15769, 15769, 13583, 11104, 13138, 13138, 13138, 11061, 12853, 13020, 13020, 12706, 12341, 13109, 15292, 15292, 15292, 11417, 14022, 14218, 14218, 13127, 13498, 14227
4120, 4250, 14180, 14900, 15588, 15021, 15021, 10555, 13226, 15022, 15022, 15022, 13291, 11180, 12786, 13806, 13806, 13783, 7169, 14001, 15181, 15181, 14693, 11405, 14694, 14694, 14982, 12875, 11268, 13164, 14382, 14813, 14735, 12254, 10459, 14308, 14592, 14592, 13441, 10282, 14030, 14030, 13768, 11494, 12290, 13188, 13188, 12877, 12539, 14894, 15418, 15418, 14329, 11588, 13619, 13997, 13952, 12964, 11994, 13004
2700, 2700, 13482, 15182, 15750, 15722, 15403, 10116, 14350, 14886, 14886, 14566, 11734, 11981, 12848, 13415, 13234, 13234, 7470, 14251, 14658, 14658, 14247, 8730, 13713, 14037, 14037, 12749, 9154, 13478, 13697, 14053, 14053, 12581, 11601, 13913, 13913, 13913, 11531, 11962, 13917, 13917, 13688, 9517, 12699, 12973, 12973, 12744, 11486, 13722, 14268, 14164, 13991, 12087, 13954, 13954, 13799, 11886, 12788, 13413
4268, 4268, 15358, 15515, 15768, 14859, 14590, 11244, 11629, 15879, 15879, 15879, 12871, 9986, 11673, 14256, 14256, 14256, 8575, 14189, 14808, 14808, 14808, 12407, 14079, 15194, 15194, 13798, 12891, 13726, 14363, 14544, 14462, 14112, 11080, 14771, 15754, 15754, 15061, 8020, 13814, 13814, 13814, 10155, 11937, 13857, 13857, 13378, 10214, 13693, 15501, 15501, 15156, 7321, 12798, 13433, 13433, 12853, 11830, 14030
3681, 3792, 15112, 16160, 16237, 15727, 14992, 10848, 13011, 15595, 15595, 15595, 12502, 10348, 13155, 14176, 14176, 14012, 8911, 14345, 15168, 15168, 15067, 10999, 12615, 12927, 13037, 12165, 10874, 10716, 15449, 15738, 15738, 13763, 11992, 14771, 14771, 14771, 13113, 10170, 14098, 14098, 14072, 11267, 12373, 13037, 13037, 11885, 11256, 12872, 15679, 15679, 15679, 9678, 13682, 13955, 13955, 12242, 13389, 13799
7803, 7803, 12971, 15146, 17354, 17354, 16410, 3333, 15393, 15393, 15393, 12171, 3957, 9568, 14312, 14312, 14312, 9350, 7174, 14309, 14340, 14340, 12252, 4607, 13993, 14255, 14255, 12821, 3663, 13325, 14074, 14074, 13788, 3159, 12247, 14463, 14463, 14290, 7086, 12507, 13004, 13004, 11432, 8557, 14051, 14051, 14051, 7400, 8147, 14181, 14181, 14181, 8044, 11114, 13958, 13958, 13958, 3548, 13118, 13118
10090, 14563, 15338, 15822, 15822, 15100, 10732, 13702, 15627, 15627, 15547, 13418, 10684, 13730, 14095, 14095, 13308, 6372, 12652, 14128, 14133, 13469, 12230, 12962, 13869, 13869, 13558, 11604, 12951, 14941, 15205, 15205, 13630, 12481, 14799, 15195, 15188, 14122, 11415, 14747, 14747, 14526, 10710, 13269, 14239, 14239, 13779, 10766, 13926, 15339, 15339, 14982, 7251, 13586, 13930, 13930, 12950, 11168, 13074, 13074
7319, 7630, 14354, 15162, 16555, 16555, 15882, 4088, 15354, 15354, 15354, 13742, 6001, 8156, 13807, 14380, 14380, 11471, 6109, 13848, 13848, 13848, 11067, 5513, 14378, 14566, 14566, 13203, 4697, 13545, 14709, 14709, 14383, 4338, 9927, 14380, 14380, 14380, 8891, 11178, 12739, 12739, 12053, 7353, 14367, 14400, 14400, 8936, 6719, 14999, 14999, 14999, 8994, 11309, 13830, 13830, 13830, 4822, 14175, 14175
2199, 2376, 13857, 15442, 15670, 15623, 14992, 9181, 12978, 15164, 15250, 15250, 11647, 10843, 13267, 14055, 14055, 13385, 6523, 13974, 15100, 15100, 15100, 7933, 12788, 13062, 13062, 12303, 8679, 13762, 14557, 14557, 13972, 11826, 11204, 14303, 14303, 14303, 12228, 10901, 12769, 12846, 12846, 8912, 12258, 12675, 12675, 12235, 10666, 14094, 14457, 14395, 14032, 11424, 14042, 14042, 14042, 10803, 13699, 14373
7168, 7168, 13696, 14706, 15648, 15648, 14497, 4571, 13032, 15553, 15553, 14601, 5881, 7927, 14681, 14681, 14681, 10831, 6006, 13921, 14077, 14077, 12663, 4558, 13137, 13161, 13161, 11798, 4693, 13818, 14627, 14627, 14020, 4497, 9991, 14370, 14370, 14370, 8873, 12315, 12972, 12972, 11755, 7714, 14801, 14801, 14801, 8532, 6477, 14262, 14262, 14262, 9462, 10571, 14249, 14249, 14249, 5129, 14790, 14790
