Low Priority Execution Time
12545, 15345, 22472, 17538, 12237, 15679, 18620, 15420, 15093, 16634, 10768, 12027, 17170, 33983, 11979, 18018, 16639, 10639
12365, 31090, 21537, 15176, 24356, 17687, 19734, 
