Low Priority WRET
12545, 16447, 23787, 28174, 12237, 15792, 21224, 22188, 19923, 20469, 16634, 12218, 17529, 33983, 11979, 18018, 16639, 16639
12365, 31825, 21537, 15176, 24997, 17687, 23910, 
