High Priority Execution Time
9192, 10692, 10339, 10250, 10249, 10284, 10201, 10223, 10224, 10238, 10239, 10276, 10269, 10204, 10228, 10261, 10224, 10285, 10240, 10265, 10197, 10221, 10258, 10234, 10224, 10254, 10218, 10191, 10203, 10201, 10235, 10253, 10240, 10230, 10280, 10305, 10299, 10269, 10280, 10328, 10279, 10284, 10250, 10276, 10286, 10274, 10333, 10286, 10288, 10318, 10274, 10261, 10300, 10275, 10288, 10294, 10289, 10311, 10287, 10268, 10291, 10271, 10299, 10261, 10287, 10260, 10273, 10310, 10302, 10274, 10273, 10300, 10261, 10347, 10298, 10263, 10287, 10279, 10273, 10268, 10338, 10273, 10311, 10298, 10263, 10256, 10255, 10281, 10324, 10281, 10287, 10293, 10289
7669, 10626, 10391, 10397, 10349, 10333, 10320, 10382, 10320, 10318, 10271, 10339, 10335, 10332, 10334, 10307, 10314, 10311, 10301, 10314, 10290, 10311, 10294, 10320, 10347, 10313, 10320, 10328, 10340, 10319, 10290, 10322, 10361, 10335, 10378, 10397, 10378, 10378, 10425, 10375, 10379, 10363, 10354, 10375, 10376, 10382, 10359, 10407, 10379, 10355, 10363, 10387, 10344, 10345, 10317, 10378, 10430, 10459, 10397, 10319, 10424, 10352, 10395, 10372, 10353, 10394, 10341, 10376, 10340, 10387, 10352, 10389, 10393, 10436, 10417, 10389, 10365, 10397, 10465, 10386, 10403, 10410, 10371, 10397, 10386, 10435, 10399, 10395, 10375, 10383, 10359, 10376, 10401, 10328
7363, 10621, 10708, 10538, 10465, 10537, 10514, 10598, 10542, 10567, 10575, 10549, 10586, 10528, 10578, 10512, 10587, 10555, 10552, 10603, 10543, 10592, 10595, 10573, 10590, 10535, 10601, 10556, 10574, 10600, 10528, 10572, 10596, 10581, 10675, 10651, 10630, 10681, 10661, 10683, 10634, 10638, 10701, 10684, 10659, 10658, 10683, 10683, 10630, 10610, 10671, 10689, 10666, 10659, 10657, 10488, 10586, 10652, 10639, 10534, 10673, 10649, 10709, 10636, 10675, 10678, 10657, 10643, 10514, 10674, 10669, 10656, 10731, 10649, 10632, 10706, 10658, 10670, 10656, 10705, 10633, 10630, 10637, 10660, 10670, 10689, 10652, 10703, 11554, 11048, 12069, 10683, 10728
9966, 11238, 10963, 10934, 10899, 10944, 10905, 10935, 10973, 10963, 10989, 11012, 10986, 10913, 10933, 10940, 11054, 10961, 11019, 10978, 10989, 10804, 10784, 10824, 10781, 10745, 10770, 10767, 10732, 10733, 10761, 10712, 10802, 10816, 10858, 10839, 10834, 10858, 10876, 10816, 10863, 10868, 10861, 10810, 10828, 10881, 10874, 10875, 10892, 10794, 10849, 10869, 10931, 10901, 10880, 10782, 10802, 10860, 10828, 10848, 10893, 10846, 10854, 10852, 10845, 10861, 10828, 10882, 10773, 10859, 10896, 10928, 10827, 10890, 10783, 10857, 10848, 10845, 10883, 10833, 10914, 10833, 10842, 10851, 10861, 10917, 10882, 10900, 10878, 10919, 10872, 10840, 11069
8287, 9980, 10811, 10616, 10694, 10575, 11221, 10633, 10624, 10667, 10521, 10630, 10672, 10671, 10633, 10585, 10663, 10571, 10662, 10612, 10654, 10624, 10594, 10654, 10709, 10578, 10655, 10696, 10661, 10967, 10914, 10644, 10696, 10612, 11095, 10666, 10738, 10733, 10708, 10724, 10721, 10705, 10711, 11172, 10712, 10721, 10644, 10732, 10714, 10737, 10759, 10729, 10717, 10687, 11255, 10651, 10774, 10730, 10647, 10680, 10719, 10733, 11341, 10815, 10729, 10710, 10739, 10723, 10715, 10707, 10763, 10883, 10779, 10689, 10696, 10723, 10684, 10805, 10779, 10736, 10739, 10771, 10759, 10733, 10774, 10735, 10715, 10753, 10672, 10755, 10719, 11106, 11215
