Throughput, High Missed, Low Missed, Acceptance Rate, Max Memory
340, 0, 0.806452, 38.5692, 7.63861
335, 0, 0.835655, 37.2214, 7.63861
332, 0, 0.0942507, 88.343, 6.96674
329, 0, 0, 86.9384, 6.96674
312, 0, 0, 79.8669, 6.96674
333, 0, 0.468165, 88.7043, 6.96674
317, 0, 0.303337, 82.348, 6.96674
320, 0, 0.0996016, 83.597, 6.96674
