Low Priority WRET
13702, 12003, 13755, 13276, 13867, 13848, 13728, 13444, 13756, 13537, 13535, 13894, 13556, 13638, 13410, 13350, 13738, 13905, 13676, 13521, 14089, 17680, 13233, 13601, 13794, 13247, 13184, 13106, 12992, 13041, 13124, 13218, 13120, 12993, 13624, 13668, 13668, 12956, 12941, 12766, 12955, 12971, 13365, 13588, 13735, 13721, 13806, 13834, 13755, 13732, 13627, 13601, 13740, 13830, 13737, 13589, 13604, 13575, 13639, 13746, 13798, 13821, 13675, 13696, 13678, 13647, 13641, 13654, 13672, 13737, 13677, 13735, 13565, 13585, 13685, 13561, 13689, 13654, 13520, 14327, 14581, 14569, 14031, 13270, 13733, 13879, 13823, 13730, 13750, 13894, 13986, 14045, 13954, 13864, 13650, 13801, 13901, 13737, 13830, 13985, 13887, 13837, 13869, 13872, 13709, 13590, 13409, 13368, 13426, 13589, 13765, 13821, 13682, 13742, 13871, 14017, 14154, 14224
9947, 10185, 10312, 9080, 11483, 13726, 14102, 14088, 14094, 14222, 14152, 14070, 14355, 14505, 14503, 14161, 14042, 14081, 14179, 14254, 14360, 14271, 14247, 17015, 18383, 18538, 19407, 19076, 18884, 18344, 18717, 17942, 17669, 18098, 18339, 17707, 17715, 17336, 17460, 17227, 17746, 17744, 17996, 17556, 17599, 17676, 17624, 17273, 17848, 17783, 17537, 17641, 17657, 17615, 17638, 17827, 17919, 18209, 18243, 18022, 17791, 17378, 17992, 18247, 18719, 18087, 17921, 17962, 18063, 17972, 18217, 18499, 18112, 18808, 18699, 18501, 18322, 18681, 18460, 18835, 18635, 18461, 19248, 18960, 18482, 18067, 17731, 18300, 19134, 17791, 18428, 17997, 17981, 17538, 17941, 18020, 18341, 18166, 18289
13280, 14885, 14041, 14224, 14023, 13773, 14170, 14397, 14216, 14052, 14222, 14303, 13804, 13943, 13914, 14076, 14356, 14280, 14174, 14161, 14302, 14202, 14273, 14146, 14019, 14060, 14090, 14233, 14348, 14093, 14053, 14087, 14051, 14105, 14310, 14140, 13912, 14062, 14162, 14178, 14021, 14105, 14099, 14013, 13783, 13907, 14077, 14002, 13916, 13963, 14011, 13990, 14095, 14113, 14491
13790, 12931, 12465, 12911, 11953, 12100, 12206, 12776, 13100, 13436, 12346, 12632, 12575, 12556, 12879, 12470, 10858, 12742, 12652, 12560, 12900, 12898, 12540, 12684, 8367, 14329, 14392, 13344, 12649, 12842, 12729, 12847, 12864, 12787, 13202, 13412, 13234, 12723, 12916, 12648, 12578, 12817, 13182, 13401, 12680, 13015, 13179, 14219, 14519, 14519, 13985, 14230, 13485, 12823, 13142, 13208, 13357, 12984, 13997, 13825, 13802, 13990, 13925, 13263, 13631, 13818, 13460, 13709, 13646, 13733, 13336, 13894, 14092, 13617, 14256, 13915, 13661, 13672, 14226, 9305, 14191, 14317, 13165, 
