Low Priority WRET
4747, 5962, 26908, 5130, 25316, 7584, 21339, 3609, 23628, 3688, 6259, 27108, 25880, 3258, 21457, 10641, 15798, 20148, 12780, 24550, 16596, 19993, 16573, 27115, 4889, 5164, 21760, 4643, 24200, 5386, 19730, 3469, 11110, 21271, 4751, 18645, 25059, 21634, 13664, 24428, 3610, 22189, 7215, 23885, 2837, 24564, 2467, 3778, 22734, 6323, 23635, 3521, 24812, 5803, 10461, 17295, 3418, 19767, 3275, 19033, 3487, 21640, 3504, 12386, 19801, 9161, 25859, 7669, 23163, 5242, 24029, 2934, 4135, 17618, 4100, 4528, 22483, 3756, 19850, 4206, 4927, 21505, 3818, 12995, 3007
3415, 24493, 24963, 2919, 3077, 15972, 3090, 6411, 19935, 3501, 26744, 3263, 8337, 18529, 3589, 6888, 26588, 7105, 25234, 3767, 19478, 4227, 22370, 4636, 19545, 3884, 24470, 4112, 21974, 2436, 23848, 12171, 15540, 22719, 14726, 20021, 17621, 17702, 22836, 4255, 23375, 5833, 23111, 3811, 17372, 12741, 17562, 20217, 7146, 19518, 9346, 19706, 5348, 22312, 11387, 21939, 3517, 22213, 20032, 2504, 4175, 17285, 4056, 6419, 25210, 27213, 3839, 23996, 5166, 23668, 20706, 6053, 24598, 6148, 27371, 4664, 20813, 5913, 27139, 25348, 16420, 11421, 16478, 22298, 16832, 19581, 19714, 10965, 23801, 3337, 5572, 22253, 7668, 26654, 7081, 30646, 2883, 20361, 5833, 22419, 3062, 24124, 8808, 15341, 3040, 20208, 3118, 24652, 13651, 21298, 3908, 23946, 19533, 21788, 4004, 22507, 3321, 19983, 4201, 25161, 2766, 23568, 13441, 17312, 7230, 20033, 4608, 20931, 11329, 23585, 2771, 26334, 5734, 24944, 3817, 27471, 3685, 23527, 3133, 25000, 20791, 4596, 19397, 12015, 13934, 21572, 6220, 16362, 7390, 20779, 22731, 19350, 20038, 13608, 2964, 12604, 17129, 6452, 16999, 10262, 16473, 21327, 11285, 2933, 2939
3350, 17327, 8085, 20143, 12964, 16345, 9874, 11044, 20973, 4711, 12771, 18941, 4010, 13671, 19168, 4244, 11203, 20498, 5759, 19430, 2579, 17100, 3538, 4941, 21952, 3135, 24058, 3655, 15248, 3065, 3253, 18288, 2962, 3572, 16981, 3368, 13562, 2848, 25331, 22873, 4492, 24009, 7573, 21263, 10188, 21347, 4314, 22279, 13124, 22559, 3309, 24220, 5728, 25348, 3808, 28487, 6397, 19177, 3043, 3764, 21666, 3545, 20127, 2933, 3543, 26641, 3279, 19154, 
