Throughput, High Missed, Low Missed, Acceptance Rate, Max Memory
204, 0, 1.5873, 3.25918, 4.1308
214, 0, 4.42478, 5.84281, 4.14838
251, 0, 0, 54.485, 3.44916
216, 0, 0, 40.1327, 3.43353
248, 0, 0, 53.112, 3.45502
265, 0, 0.411523, 60.5482, 3.43549
246, 0, 0, 52.6141, 3.43158
233, 0, 0.351494, 47.1808, 3.42572
243, 0, 0, 51.1203, 3.43744
256, 0, 0, 56.4315, 3.43549
