High Priority WRET
15887, 19376, 20829, 20677, 18573, 15459, 17791, 18784, 19655, 18814, 18706, 19414, 19175, 19007, 19114, 19186, 19446, 20000, 20745, 20972, 20960, 21263, 20539, 20593, 20618, 20106, 20018, 20484, 20142, 19271, 18366, 16508, 16678, 16557, 16820, 16585, 16335, 15846, 15861, 16327, 16285, 15928, 16087, 16114, 16195, 15723, 15432, 15451, 15405, 15370, 15223, 15199, 15782, 16118, 16214, 15936, 15917, 15569, 15318, 15581, 15619, 15667, 17750, 17829, 17720, 14746, 15204, 15580, 16488, 16514, 17049, 16734, 16748, 15066, 15479
10919, 19183, 19222, 19020, 16051, 15129, 16441, 16297, 16347, 15564, 15860, 15799, 15602, 15255, 15384, 15670, 16014, 16154, 16026, 16069, 16139, 16040, 15611, 15151, 15244, 15264, 15362, 15857, 16215, 16271, 16549, 16542, 16554, 16443, 16492, 16475, 16565, 17044, 17085, 16987, 16130, 15616, 15856, 15864, 18317, 18151, 17898, 16203, 16075, 16349, 15801, 15839, 15730, 15696, 16366, 16504, 16441, 16582, 16342, 16514, 17202, 17543, 17479, 16589, 16112, 15873, 16486, 16709, 16707, 15854, 15655, 15634, 15417, 15654, 15800
12698, 14982, 16187, 15806, 15779, 15824, 18238, 18238, 18697, 18319, 18700, 18452, 18985, 19266, 19230, 18731, 18818, 18859, 18587, 17479, 16211, 15448, 15373, 16500, 16827, 16728, 15816, 15205, 15328, 15431, 15536, 15399, 15547, 15702, 15728, 15539, 15448, 15366, 15322, 15550, 16016, 15948, 17864, 18071, 18311, 16487, 16242, 15777, 15774, 16908, 16717, 16725, 15779, 15931, 16033, 16041, 16268, 15876, 16806, 17141, 17904, 18236, 18152, 16757, 15781, 15250, 14694, 14829, 15488, 16030, 16178, 16066, 15638, 18646, 20128
9729, 15291, 16238, 16123, 15766, 15470, 15481, 15562, 15310, 15339, 15883, 15848, 15746, 15552, 15706, 15888, 15948, 16033, 15937, 16092, 16098, 15947, 16103, 15625, 15668, 15475, 15460, 15214, 15176, 15379, 15327, 15184, 14996, 15065, 15158, 15161, 15225, 14931, 15642, 15912, 16037, 15775, 15849, 16098, 16310, 16069, 15789, 15189, 15153, 15213, 15265, 15214, 15267, 15145, 15193, 15187, 15317, 15244, 15067, 15088, 15907, 16347, 16372, 16039, 15306, 15031, 15951, 16210, 16457, 16109, 15998, 16090, 15854, 15696, 16202
13987, 16290, 16290, 16059, 15447, 15603, 16295, 16462, 16502, 16335, 16554, 16426, 16230, 15759, 15886, 16021, 16013, 15956, 16253, 16532, 17005, 16960, 16653, 16163, 16157, 15936, 15575, 15884, 15956, 21191, 21809, 22591, 22788, 22406, 22187, 22079, 22189, 21723, 20738, 18730, 18682, 15745, 15909, 15698, 15653, 15470, 15381, 15647, 16181, 16218, 16275, 16101, 16307, 16734, 16907, 16611, 16413, 16568, 16789, 17009, 17235, 17417, 17349, 17319, 17150, 17063, 17081, 17242, 17340, 16862, 16665, 16809, 16594, 16813, 17256
10457, 11550, 12274, 11614, 15302, 15566, 19073, 19019, 20060, 19549, 20687, 21327, 21541, 20270, 20679, 19882, 20131, 20869, 20997, 23244, 21026, 21473, 19108, 18691, 16970, 16676, 15983, 16197, 16400, 16381, 16458, 15976, 16468, 16367, 16494, 16837, 16769, 16691, 16703, 16872, 17041, 16335, 16253, 17105, 18476, 18540, 18134, 18467, 17786, 19786, 19797, 20213, 18251, 19683, 21643, 21599, 21327, 18950, 17766, 19067, 21011, 21158, 19627, 16025, 15523, 15149, 16157, 16425, 16462, 16543, 16466, 16655, 15965, 16197, 16212
9774, 16814, 18308, 17710, 16618, 16231, 17088, 17149, 16770, 15681, 15666, 15490, 15601, 15544, 15644, 15881, 16259, 16473, 15879, 15591, 15703, 15323, 15220, 15036, 16004, 16013, 15905, 14839, 14986, 14994, 15262, 15242, 15539, 15448, 15622, 15756, 15686, 15520, 15120, 15306, 15405, 15309, 15408, 15819, 16512, 16544, 16412, 16324, 16547, 16607, 16236, 16178, 19940, 20313, 20609, 20265, 19791, 20697, 20523, 20484, 15505, 18816, 21431, 21431, 20845, 14840, 14683, 15035, 15225, 15346, 15528, 15645, 15675, 15627, 16139
15366, 19532, 19765, 20461, 18987, 18660, 20980, 20858, 22574, 21892, 21945, 16323, 16521, 16185, 16376, 15838, 16071, 16355, 20160, 20289, 20345, 17849, 17716, 18505, 18526, 18942, 18936, 19353, 20174, 18577, 17943, 16372, 16566, 16378, 16227, 16100, 16289, 16312, 16423, 16435, 16253, 16092, 15960, 16164, 16318, 15853, 15383, 18153, 19782, 19784, 19185, 15980, 16084, 16092, 21914, 22176, 22128, 17918, 16106, 16296, 16855, 17024, 17060, 16229, 15934, 15629, 16477, 16680, 16637, 18741, 18836, 18790, 15953, 16085, 16674
10025, 10361, 15683, 15986, 16446, 16124, 16770, 16833, 16759, 16088, 16473, 16358, 16552, 15968, 16428, 18189, 19805, 20146, 20532, 21194, 21126, 19760, 16065, 15479, 15947, 15747, 15931, 15790, 16153, 16397, 16269, 16273, 16353, 16256, 16486, 16333, 16512, 16165, 16583, 16447, 16368, 16411, 18582, 18700, 18117, 16184, 15953, 16114, 16161, 16243, 16282, 16382, 16206, 15955, 16416, 18623, 18607, 18707, 15912, 16139, 16329, 16419, 17265, 17954, 18482, 17250, 21509, 21383, 21362, 16457, 16074, 16137, 16433, 16341, 18245
6431, 11721, 18433, 18762, 18893, 16643, 19122, 19669, 19631, 18379, 19559, 19559, 18302, 16414, 16264, 16400, 16205, 16181, 16268, 16018, 16288, 16042, 16102, 15792, 16619, 16673, 16786, 16196, 16184, 15917, 15911, 16026, 15864, 15859, 15937, 15994, 16061, 15974, 16191, 17696, 18923, 18963, 18174, 21064, 21064, 20314, 16244, 16125, 16212, 16045, 15923, 15820, 15873, 15961, 15885, 16275, 16447, 16361, 16069, 15538, 17217, 19895, 20478, 19872, 18531, 16249, 21098, 21096, 20957, 15688, 15590, 15595, 15880, 15804, 18449
