Low Priority WRET
3220, 4016, 4016, 3278, 3037, 3193, 4559, 3107, 3711, 2795, 2981, 3271, 2904, 3624, 2753, 3164, 3216, 3154, 3184, 2990, 3336, 2990, 3334, 3066, 2944, 3188, 3205, 3205, 2995, 3006, 3592, 4469, 4656, 4810, 4810, 3619, 3793, 3551, 3856, 4698, 4986, 4354, 4094, 3848, 4324, 4483, 4256, 4665, 4282, 3506, 3100, 3030, 2906, 3182, 3612, 3686, 2064, 2070, 3420, 4502, 4502, 4454, 3084, 3324, 3345, 3477, 5222, 5384, 5384, 3331, 3383, 3839, 3752, 3306, 3288, 3406, 3242, 3097, 3479, 3886, 3654, 3117, 3955, 2980, 3408, 3412, 2941, 3074, 2977, 3422, 4298, 4298, 3250, 3519, 3638, 3934, 3233, 3371, 3641, 3149, 4671, 3371, 3819, 5490, 5070, 2840, 3140, 4231, 4874, 4329, 4329, 4291, 4122, 4274, 4144, 4377, 4745, 2830, 3122, 3125, 3452, 4087, 3855, 3382, 3627, 3341, 4079, 2909, 3523, 3620, 3650, 3156, 3689, 3355, 3355, 3412, 3776, 3852, 3572, 3845, 3100, 3582, 2871, 3433, 3502, 3689, 3401, 3462, 4281, 3217, 3710, 3235, 3926, 3999, 4168, 4436, 3068, 3896, 4394, 4462, 3165, 3203, 3126, 3303, 3431, 3577, 3676, 3798, 3587, 3447, 3707, 3308, 3435, 3095, 3201, 3284, 3479, 3498, 3159, 3526, 4673, 4163, 4163, 3415, 4192, 3287, 3352, 3431, 3221, 3756, 3756, 3703, 4044, 3665, 3065, 3810, 4304, 4304, 3921, 3959, 4605, 4141, 3143, 4039, 3180, 3967, 3945, 3111, 3046, 3710, 3765, 3331, 3905, 3437, 3344, 3591, 4324, 3663, 3942, 3495, 3510, 3935, 4119, 2993, 3310, 2975, 3035, 3829, 3944, 2972, 3283, 3765, 3043, 3065, 3320, 3574, 3382, 3221, 3065, 3086, 3257, 3208, 3309, 3174, 3352, 3302, 3465
3020, 3247, 3919, 3605, 3625, 3168, 3353, 3174, 3227, 3212, 3212, 3893, 3893, 3893, 3203, 4874, 4874, 3154, 3614, 3614, 2848, 3263, 3448, 2977, 3219, 3215, 3588, 3389, 3395, 3053, 3600, 3791, 3017, 3474, 3714, 4184, 3307, 3418, 3150, 3462, 3828, 4120, 3044, 3304, 3304, 2908, 3225, 3320, 2849, 4327, 4327, 3903, 3362, 3803, 3684, 3760, 3254, 3102, 3744, 3765, 3765, 3235, 3332, 3362, 4426, 4424, 4542, 3100, 3564, 3615, 3577, 3269, 3978, 3978, 3978, 3190, 3291, 3414, 3468, 3635, 3888, 3880, 3880, 3451, 3203, 4881, 5023, 5023, 3105, 3609, 3763, 3076, 3847, 4104, 4104, 3276, 4209, 4209, 4209, 3482, 4197, 4237, 3965, 3569, 4386, 4420, 4420, 3409, 3620, 3620, 3224, 3313, 3321, 3358, 3377, 3312, 3439, 3227, 4291, 4759, 4773, 4046, 4630, 4630, 4555, 4495, 4495, 4186, 4346, 3434, 3682, 4513, 4513, 4774, 4009, 4009, 4070, 3243, 4594, 4856, 3101, 4161, 4614, 3649, 3851, 3398, 3996, 4635, 4014, 3148, 3315, 3323, 3323, 3237, 3211, 3571, 3687, 3687
2725, 2815, 3884, 3514, 4217, 3062, 3397, 3093, 3143, 3143, 3593, 3625, 4289, 3876, 2927, 3714, 3083, 3195, 2972, 3613, 3717, 3928, 3129, 3529, 3122, 4249, 4307, 3175, 4109, 3069, 4214, 2965, 3544, 3589, 3105, 3537, 4001, 3655, 4548, 2832, 2980, 4050, 2934, 3415, 2985, 3533, 3019, 3056, 4088, 2993, 3066, 4024, 2985, 3077, 3077, 3379, 3379, 2821, 2987, 3284, 2982, 3194, 3279, 3840, 4070, 2960, 2969, 3133, 3279
2301, 3133, 3210, 3213, 3186, 2798, 3620, 3114, 3441, 3576, 3576, 3563, 3471, 3648, 3765, 3670, 4374, 4183, 5043, 5128, 2872, 3308, 3698, 3175, 5110, 4546, 4187, 4410, 3163, 3492, 3492, 3437, 3566, 3566, 3801, 4064, 3446, 3503, 2692, 3625, 3625, 3948, 3647, 4569, 4272, 3965, 4787, 4787, 4539, 3757, 4264, 4741, 5034, 4920, 4593, 4142, 4572, 3882, 4456, 4224, 4591, 5239, 3563, 4656, 5200, 5455, 4844, 4394, 4662, 4611, 4553, 4200, 3718, 3806, 3806, 3954, 3954, 3417, 4026, 4807, 4807, 4418, 3324, 3350, 4170, 4317, 4317, 3698, 3494, 4218, 3397, 4104, 4477, 4573, 3807, 3490, 3536, 3476, 3821, 4079, 3648, 3995, 4387, 4327, 4361, 3676, 3702, 4862, 4494, 3398, 3398, 3938, 3905, 3795, 3795, 3546, 3721, 4358, 2994, 3451, 3063, 3346, 3445, 3445, 3043, 3075, 3031, 3125, 3137, 3267, 3156, 3137, 3138, 2991, 3148, 3038, 3038, 3135, 3652, 3652, 3773, 4217, 4341, 4130, 3128, 4031, 4155, 4168, 3512, 3650, 3667, 3599, 3720, 3762, 3517, 3907, 3910, 3623, 3335, 4393, 4813, 4813, 3969, 3443, 5566, 5549, 5549, 3904, 4668, 4710, 4710, 3884, 5049, 5295, 5295, 3407, 4547, 4616, 4618, 4100, 4094, 4499, 4791, 4791, 3952, 4879, 5328, 5094, 4792, 4821, 4899, 3546, 4653, 4797, 4781, 4198, 4658, 4658, 4528, 3661, 4084, 4298, 4121, 3865, 3478, 4797, 4971, 4838, 4399, 3322, 4650, 4650, 4752, 4287, 4287, 4179, 4179, 4295, 3870
2579, 3658, 3687, 3745, 3204, 3405, 3905, 3559, 3610, 3241, 3351, 3332, 3389, 3498, 3244, 3212, 3362, 3377, 3541, 3548, 3583, 3130, 2967, 3074, 3086, 3086, 3067, 3351, 3351, 3366, 3170, 3217, 3169, 3130, 3306, 3349, 3385, 3263, 3205, 3214, 3483, 3436, 3181, 3196, 3196, 3358, 3664, 4148, 4015, 3878, 3332, 3417, 3464, 4179, 3902, 3949, 3328, 3899, 3156, 3584, 3523, 3896, 3433, 4538, 3645, 3464, 4541, 4541, 3232, 3522, 4462, 3301, 3698, 3891, 3972, 4156, 3386, 3457, 3307, 3388, 3413, 3690, 4475, 4577, 4577, 3171, 3171, 3171, 3445, 3581, 3682, 3753, 3788, 3804, 3976, 4180, 4180, 3547, 3572, 3607, 3234
