Low Priority Execution Time
8495, 16584, 14072, 12933, 14057, 13749, 11966, 13727, 12684, 12057, 13806, 12746, 13473, 12480, 12080, 12472, 13507, 13367, 13253, 12707, 12204, 12324, 11993, 12272, 14033, 11862
21189, 11990
10068, 9448, 9965, 10208, 10364, 9723, 10118, 9757, 10084, 9745, 9801, 9397, 9271, 9265, 9649, 9396, 12092, 13471, 12767, 14746, 13812, 12602, 13720, 12227, 12636, 12756, 14310, 12382, 12676, 13701, 12770, 12601, 12658, 13464, 12436, 12582, 12697, 14105, 12466, 12721, 12442, 13707, 12501, 12659, 12475, 13932, 12642, 12524, 13851, 12825, 12873, 12898, 14160, 12502, 12553, 12939, 13917, 12888, 12748, 12696, 12384, 12497, 12072
11345, 14090, 18810, 14802, 14124, 15328, 14296, 13916, 14030, 13967, 14106, 14146, 13799, 14182, 13786, 13776, 13808, 13544, 13654, 13757, 13880, 13577, 13730, 13931, 14148, 13804, 14021, 13818, 14328, 13812, 14013, 13902, 13886, 13737, 14258, 14113, 13852, 13706, 13606, 13982, 14366, 13228, 14076, 14051, 14142, 13947, 13795, 13710, 13932, 13744, 13734, 13677, 13819, 13868, 14077, 14037
17075, 14715, 10216, 14489, 14154, 14244, 15118, 14791, 14882, 15007, 14859, 14365, 14645, 14637, 14577, 14305, 13284, 14165, 14408, 14566, 13747, 14008, 14051, 13984, 13741, 13720, 13656, 13600, 13619, 13651, 13385, 14258, 14334, 13546, 13845, 14603, 13996, 13874, 13527, 14211, 14111, 14000, 13429, 13403, 13736, 13335, 13642, 13765, 13822, 13704, 13902, 9238, 9716, 10042, 9550, 9294, 9726, 9386, 9423, 9719, 9614, 9949, 10327, 14685, 14051, 14126, 14264, 14385, 13675, 13212, 13513, 13964, 12907, 13085, 13143, 13231, 13109, 13673, 13412, 13550, 13538, 13329, 13199, 13096, 13897, 13474, 13189, 13469, 13995, 13360, 13545, 13143, 13620, 13838, 13620, 13660, 13767, 13524, 13030, 13203, 13875, 13792, 14000, 13746, 13351, 13345, 13215, 13512, 12957, 13355, 13664, 13405, 13360, 12692, 13019, 13514, 13324, 13995, 13530, 13429, 13802, 14061, 13079, 13781, 13554, 13565, 13829, 13820, 13616, 13710, 13716, 13730, 13802, 13552, 14190, 13634, 13655, 13351, 13617, 13979, 13552, 13450, 13782, 13793, 13747, 13729, 13741, 13429, 13676, 13213, 14067, 13675, 13542, 13733, 13863, 13617, 13909, 14405, 13194, 12867, 13280, 13540, 13307, 13974, 13647, 13276, 13157, 13515, 12220
17089, 16320, 14920, 12849, 17886, 16939, 17649, 17387, 17075, 17229, 17248, 16891, 17277, 14252, 13274, 19842, 12989, 16991, 17080, 11794
15007, 14185, 14423, 14329, 14519, 14111, 14412, 13934, 14138, 14491, 14343, 14353, 13542, 14065, 13660, 14083, 13897, 13670, 13590, 
