High Priority Execution Time
9965, 10279, 11194, 11044, 11077, 10740, 11624, 11246, 10811, 10955, 10707, 10794, 10797, 9451, 11131, 9269, 9969, 10814, 10436, 10815, 11061, 10295, 10544, 10301, 10143, 10051, 10010, 9865, 10095, 9845
13382, 13283, 14561, 13870, 13334, 15680, 15663, 14724, 13659, 12265, 13007, 11957, 13825, 12955, 15437, 12964, 12163, 12089, 13865, 14311, 19281, 17166, 18280, 18292, 18257, 17045, 18021, 17233, 17760, 18608
16476, 12030, 13252, 12465, 11947, 15614, 15553, 13428, 12279, 11334, 11912, 11825, 12324, 11578, 15445, 11752, 11228, 11283, 12264, 12954, 16724, 17298, 18637, 18476, 17699, 17234, 16747, 17130, 17149, 17190
11489, 8850, 8393, 8756, 8615, 10587, 10483, 8592, 8736, 8116, 8576, 8504, 8787, 8214, 10384, 8453, 8076, 8101, 8556, 8598, 11026, 11910, 13803, 12102, 11654, 11884, 10276, 12116, 11135, 10360
11255, 12123, 12263, 12063, 11838, 11933, 13119, 12991, 11781, 11833, 11654, 12151, 11768, 12302, 13323, 12424, 12114, 11799, 11618, 12535, 12765, 12587, 12017, 13126, 12671, 11502, 11590, 11497, 12323, 11748
