High Priority WRET
9965, 10888, 11540, 11540, 11540, 11499, 11988, 11964, 11950, 11914, 11953, 11418, 11122, 11158, 11599, 11521, 11508, 11700, 11707, 11364, 11382, 11340, 11436, 11332, 11327, 10778, 10761, 10383, 10216, 10212
13382, 13887, 14596, 14596, 14596, 15871, 16284, 16115, 16115, 16115, 15906, 14724, 14341, 14287, 15745, 15745, 15745, 15550, 15681, 14540, 19306, 19886, 20119, 20845, 20921, 19207, 19300, 19090, 18787, 19569
16476, 16622, 17360, 17360, 17360, 15693, 15841, 16092, 16092, 16092, 15831, 14016, 13583, 13583, 15888, 15888, 15445, 15445, 15445, 13098, 17210, 18206, 18786, 18833, 18684, 18700, 18700, 18492, 17996, 18145
11489, 11494, 11494, 11494, 11494, 10643, 10650, 10649, 10655, 10659, 10514, 8760, 8809, 8809, 10399, 10403, 10403, 10403, 10418, 8628, 11026, 12703, 14054, 14054, 14054, 13803, 13803, 12585, 12561, 12537
11255, 12189, 12351, 12351, 12351, 12380, 13292, 13379, 13389, 13394, 13394, 13276, 12310, 13054, 14004, 14004, 14004, 14004, 13823, 13324, 13362, 13198, 13372, 13845, 14359, 14176, 14176, 13914, 12943, 12551
