1, 2, 3, 4, 5, 6, 7, 8, 9, 10
39.2188, 50.5817, 55.6091, 59.0371, 60.8458, 62.5893, 63.4903, 64.4678, 65.1056, 65.6461
40.9098, 52.3807, 57.5054, 61.177, 63.4671, 64.4309, 65.6876, 66.3741, 67.3421, 67.8564
39.4151, 50.1454, 55.7041, 58.5069, 60.4522, 62.2633, 63.1142, 64.3278, 64.921, 65.1406
41.0357, 51.8955, 57.9654, 61.1911, 63.3762, 64.7941, 65.8774, 66.874, 67.4112, 68.0078
39.4384, 50.0475, 55.7393, 58.8651, 61.0098, 62.5156, 63.6155, 64.4226, 65.019, 65.3932
