High Priority Execution Time
3845, 3851, 4198, 4134, 4129, 5572, 4010, 4589, 9259, 4156, 4636, 6569, 4159, 4235, 5716, 4058, 8443, 9921, 4366, 4215, 5406, 4254, 4686, 9814, 4167, 4521, 6489, 4117, 4650, 5678, 3900, 8178, 12103, 4422, 4261, 5369, 3997, 4453, 6260, 4208, 4792, 6312, 4144, 4244, 5800, 4062, 8830, 8405, 4154, 4072, 5465, 3994, 4348, 6299, 4185, 4331, 5887, 4171, 4848, 5687, 3944, 8211, 11624, 4139, 4081, 5612, 4031, 4380, 9881, 4010, 4999, 6244, 4163, 4271, 5843, 4028, 8972, 10996, 4468, 4331, 5442, 4265, 4547, 9264, 4001, 4101, 5834, 4151, 4751, 6203, 3908, 8707, 13105, 4444, 4328, 5402, 4118, 4694, 6504, 4286, 5429, 6795, 4684, 4569, 5790, 3950, 9125, 11570, 4497, 4345, 5488, 4240, 4770, 8062, 4001, 5149, 6894, 4512, 4623, 5857, 4033, 8131, 12521, 4548, 4337, 5540, 4028, 4408, 6515, 4210, 4992, 6171, 4530, 4658, 7078, 4036, 8608, 5738, 4587, 4373, 5468, 4257, 4790, 6027, 4039, 4748, 6311, 4531, 4542, 6321
4753, 4204, 4515, 10822, 14638, 9585, 4241, 5305, 10478, 15795, 7363, 7489, 4543, 8045, 18003, 7850, 5744, 8720, 10377, 14543, 9374, 4353, 4898, 10636, 15860, 8538, 6830, 4474, 7898, 16075, 8005, 5789, 7201, 10516, 14595, 9666, 4222, 4846, 12976, 16694, 7503, 6964, 4509, 7746, 15998, 7601, 5504, 10333, 10689, 10718, 9860, 4250, 4683, 9964, 14875, 7434, 5246, 4512, 8100, 18542, 8865, 5218, 6394, 11274, 14380, 9142, 4312, 4955, 10490, 15663, 7498, 4988, 4501, 7998, 16829, 7964, 5439, 6402, 10072, 14368, 9454, 4372, 4995, 9948, 15631, 8558, 4935, 4523, 7561, 16101, 7817, 5555, 7795, 10320, 14509, 9300, 4518, 5102, 12941, 15674, 9317, 5511, 4606, 7369, 16118, 7761, 5478, 6661, 9731, 14580, 7922, 4156, 4743, 10024, 15940, 7577, 5804, 4534, 7266, 15789, 7581, 5233, 5991, 9674, 14444, 9205, 4259, 4677, 10556, 15250, 7676, 5135, 4465, 7963, 16895, 8121, 7162, 8782, 10571, 15043, 9314, 4380, 4867, 11721, 15040, 8607, 5038, 4453, 7803, 12051
5285, 4837, 5944, 5160, 5277, 6625, 7188, 4890, 5381, 6990, 7145, 5477, 5121, 4930, 9295, 8438, 5368, 4665, 5628, 5209, 7204, 6501, 4631, 6398, 10662, 6857, 5357, 5189, 4974, 8992, 6951, 5341, 5124, 5596, 5245, 6618, 6131, 4658, 6663, 8215, 6726, 5452, 5304, 4940, 8747, 7887, 5267, 5015, 5468, 5005, 7032, 5836, 4664, 6764, 8247, 6419, 5220, 5453, 4973, 9907, 9482, 5516, 5038, 5338, 5029, 7174, 5998, 4630, 6790, 7959, 6438, 5673, 5262, 4971, 7234, 7991, 5388, 5096, 5501, 5074, 7261, 6928, 4634, 5645, 10564, 6824, 5322, 5305, 4993, 7065, 8755, 6221, 6485, 5673, 5286, 7032, 6151, 4996, 6922, 11161, 7277, 5694, 5324, 4910, 9410, 9809, 6338, 4999, 5557, 5206, 7130, 6387, 4625, 6892, 10942, 6985, 5263, 5306, 4955, 8526, 7562, 6384, 4987, 5430, 5020, 6862, 5969, 4671, 6523, 10519, 6918, 5443, 6518, 5033, 9236, 8650, 5441, 5097, 7348, 6494, 6145, 7411, 4627, 6477, 7807, 6778, 5338, 5228, 4914, 5566
4502, 4598, 5135, 4893, 4514, 6640, 7685, 5132, 4874, 6107, 9983, 6275, 5206, 4554, 7404, 7944, 6741, 5026, 4882, 4455, 6778, 7996, 5006, 5321, 8793, 9438, 6469, 5575, 4606, 7244, 7904, 6368, 5439, 4892, 4500, 6775, 7901, 5045, 5430, 8293, 6798, 6119, 5104, 4554, 6964, 8020, 6350, 5348, 4742, 4539, 6892, 7617, 5028, 5556, 7858, 6631, 6237, 5657, 4597, 8133, 9627, 6354, 5340, 5022, 4592, 6800, 6883, 5074, 5583, 7946, 6375, 6322, 5446, 4613, 5687, 8202, 6175, 5244, 5139, 4651, 6897, 7886, 5094, 5365, 8615, 9293, 6000, 5367, 4614, 6151, 8331, 6010, 5409, 4902, 4566, 6573, 8338, 5536, 5782, 9318, 10250, 6331, 5091, 4516, 7642, 9916, 6384, 5296, 4788, 4454, 6663, 7278, 5031, 5685, 9040, 8970, 5928, 5363, 4566, 6728, 8035, 6378, 5282, 4703, 4776, 6413, 7302, 4980, 5322, 8597, 9421, 6302, 5497, 4744, 7336, 8170, 6188, 5453, 7305, 5320, 6222, 7678, 5001, 5272, 8284, 9388, 6193, 5508, 4556, 5110
4577, 4153, 4510, 4881, 6360, 5709, 4157, 4678, 6366, 6679, 4400, 4499, 4433, 4937, 7037, 4548, 4767, 6543, 5254, 6434, 6044, 4219, 4692, 7031, 4768, 5432, 5627, 4507, 4974, 9172, 4510, 4685, 6425, 5270, 7606, 6339, 4213, 4706, 7810, 6934, 4469, 6059, 4414, 4696, 11694, 4352, 4774, 6376, 4773, 6602, 6207, 4236, 4615, 7411, 6552, 4548, 5648, 4524, 5202, 6402, 4802, 4708, 6622, 4957, 6604, 5909, 4191, 4542, 6693, 6488, 4473, 5659, 4353, 4775, 7798, 4519, 4892, 6492, 5013, 6340, 6263, 4272, 4780, 7273, 6544, 5356, 6102, 4549, 4931, 12145, 4532, 4916, 6866, 5012, 6376, 6476, 4459, 5015, 7186, 6725, 5667, 6061, 4586, 5115, 9513, 4411, 4980, 6701, 5010, 6403, 6700, 4236, 4628, 7013, 6439, 4468, 6070, 4668, 5016, 11403, 4346, 4719, 6131, 5016, 6391, 6555, 4241, 4589, 7281, 6517, 4562, 5562, 4482, 5166, 6740, 4665, 5947, 6723, 5112, 5065, 6255, 4308, 4715, 6748, 6357, 5420, 6189, 4442, 5125, 6522
