Low Priority WRET
10801, 16521, 20766, 14559, 14680, 12932, 14272, 14434, 14306, 14212, 13280, 13280, 8586, 8610, 8512, 8468, 8476, 8440, 8749, 8744, 8647, 8707, 8586, 8649, 11015, 13027, 13206, 13259, 13260, 13184, 13116, 12948, 10628, 8797, 8969, 9034, 8816, 8518, 8474, 8461, 8551, 8592, 8591, 8708, 8773, 8852, 8810, 8652, 8704, 8442, 8360, 8345, 8473, 8568, 11048, 12705, 12705, 10541, 8503, 8440, 8270, 8310, 11082, 12992, 13600, 13301, 13809, 13933, 13909, 13828, 14311, 14444, 11995
14575, 6956, 11272, 12608, 12463, 12539, 13282, 13149
9083, 15805, 16032, 16467, 17467, 16299, 15035, 17391, 18532, 18696, 18190, 18662, 18671, 18681, 18729, 19225, 19470, 18632, 18532, 18551, 18235, 17917, 17993, 18022, 18151, 18092, 17935, 18038, 18554, 18366, 18335, 18131, 18533, 19053, 19300, 19059, 19152, 18527, 18214, 18670, 19317, 18816, 18198, 18219, 18343, 17857, 18271, 17918, 18753, 18707, 18912, 18953, 18957, 17744, 18355, 18612, 18807, 18149, 18320, 18369, 18106, 18256, 17948, 18041, 18369, 17968, 18874, 19222, 19268, 18697, 18461, 18004, 18044, 18153, 17548, 17223, 17224, 18663, 18853, 19340, 19380, 19106, 18650, 18228, 17607, 17471, 18059, 18653, 17641, 18834, 18844, 18609, 19518, 19335, 19201, 18018, 18324, 18122, 18734, 18724, 18266, 18354, 18920, 18565, 18601, 18015, 18724, 18340, 18787, 18414, 17522, 13775, 13537, 13669
12475, 14269, 13184, 13842, 14632, 14724, 14787, 14102, 14193, 14216, 14074, 13952, 13823, 14165, 13986, 13876, 14204, 14198, 14278, 14117, 14117, 13972, 14040, 14009, 14241, 14179, 14087, 14044, 14226, 14176, 14127, 13904, 14013, 14211, 14183, 13820, 14128, 14245, 14215, 14140, 14230, 14218, 14112, 14159, 13812, 13877, 14072, 14178, 14162, 13981, 14051, 14055, 14219, 14246, 14254, 14052, 13983, 14055, 13967, 14017, 13950, 13957, 13982, 13989, 14216, 14326, 14129, 14260, 14230, 14046, 13948, 13971, 14006, 13966, 14107, 14284, 14306, 14171, 14147, 14204, 13995, 14044, 14061, 14108, 14048, 14209, 14272, 14177, 14297, 14271, 14250, 14322, 14337, 14308, 14193, 14203, 14215, 13891, 13926, 13751, 13714, 13600, 13631
9082, 9438, 9836, 12866, 13799, 13184, 16091, 14013, 13094, 13271, 13113, 12208, 12465, 12627, 12277, 12983, 12739, 13147, 12453, 12585, 11203
13930, 12876, 12514, 12904, 12969, 13490, 11896, 12079, 12224, 12471, 12567, 12529, 12485, 12373, 12447, 12590, 12508, 12531, 12437, 12406, 12377, 12488, 12531, 12438, 12579, 12402, 12361, 12407, 13037, 13749, 13917, 14941, 15836, 13668, 13892, 8395, 8659, 12588, 13951, 14126, 14174, 14010, 13974, 14163, 14260, 14359, 14199, 14149, 14196, 14380, 13365, 13509, 13772, 13842, 14156, 14147, 14273, 14089, 14087, 13866, 13963, 13987, 14109, 14089, 14155, 15981, 8509, 9149, 8905, 12640, 12953, 12459, 13095, 13175, 13246, 13136, 13094, 13453, 13120, 13837, 13162, 14055, 8811, 11228, 7729, 8114, 8114, 7913, 8278, 7915, 8347, 8556, 12935, 13338, 13419, 13521, 11867
14756, 14845, 15764, 15446, 15699, 14804, 14503, 14356, 14158, 13830, 13140, 13635, 13465, 13534, 13460, 13382, 13366, 13440, 13781, 13668, 13836, 13290
13780, 13180, 13327, 13761, 13559, 13629, 13505, 13642, 13784, 13521, 13466, 13781, 13956, 13832, 13663, 13583, 13579, 13545, 13435, 13635, 13681, 13866, 13395, 13565, 13500, 13400, 13284, 13229, 13632, 13675, 13637, 13752, 13750, 13773, 13784, 13796, 13804, 13474, 13519, 13612, 13773, 13699, 13332, 13530, 13530, 13633, 13711, 13686, 13723, 13721, 13639, 13547, 13588, 13721, 13562, 13396, 13600, 13544, 13593, 13820, 13705, 13693, 13518, 13568, 13309, 13355, 13190, 13661, 13053, 13424, 13938, 14142, 14249, 14252, 12976, 13873, 8711, 14181, 13190, 13718, 13442, 13464, 13679, 9656, 13911, 14006, 14306, 14326, 13591, 13881, 13930, 14189, 13960, 13897, 13997, 13949, 14046, 13988, 13775, 13894, 13809, 13337, 13557, 13328, 13338, 13473, 13431, 13598, 13556, 13583, 13382, 13456, 13402, 13682, 13730, 13670, 13564, 13263, 13279, 13132, 13389, 13317, 13514, 13541, 13550, 13478, 13450, 13302, 13346, 13546, 13696, 13671, 13668, 13585, 13638, 13571, 13397, 13479, 13584, 13717, 13797, 13861, 13988, 13828, 13760, 13612, 13600, 13768, 13923, 13745, 13588, 13601, 13666, 13856, 13812, 13885, 13555, 13739, 14113, 14238, 14308, 14269, 14368, 14253, 14181, 14105, 13908, 13790, 13954, 14049, 14041, 14148, 14206, 14196, 14133, 14119, 14289, 14327, 14394, 14363, 14436, 14351, 13972, 13968, 13821, 13937, 13911, 14040
13770, 14386, 15416, 14009, 13422, 13703, 13709, 12511
