Low Priority WRET
14495, 17351, 33996, 8502, 9054, 13656, 24021, 29493, 24945, 13173, 27385, 27678, 10966, 16386, 17244, 22252, 21119, 22625, 15919, 17807, 15931, 15530, 14653, 16011, 17331, 20206, 23529, 23870, 23139, 15453, 19470, 32354, 10782, 17956, 23192, 25161, 23258, 17450
16820, 17281, 8817, 9174, 13920, 25746, 14397, 25662, 17588, 23983, 24285, 9301, 15219, 18645, 16799, 8370
13639, 18213, 31038, 13876, 24859, 25472, 12549, 24756, 25979, 12015, 21410, 25208, 17824, 20962, 23420, 21976, 18224, 16650, 16360, 17331, 17180, 17804, 16769, 16771, 21606, 26039, 14348, 26682, 32098, 18905, 26686, 21047, 9649, 16929, 24661, 12287, 14986, 24153, 25902, 23777, 32153, 23182, 28330, 15714
15650, 29718, 22361, 28112, 12112, 22858, 29257, 21140, 27237, 12464, 24171, 28668, 16171, 24703, 27225, 15495, 23209, 11379, 17721, 22303, 24878, 38898, 16188, 31803, 14267, 24162, 25425, 24515, 20776, 17052, 24452, 28940, 26332, 9438, 19134, 28071, 28249, 27058, 15353, 19673, 22162, 21059, 19899, 16045, 17045, 18699, 18515, 16716, 16479, 17272, 18739, 21291, 21778, 21323, 20150, 19910, 28653, 26272, 14662, 21236, 26963, 29717, 28001, 21708, 18897
12369, 14473, 28408, 10440, 25578, 12586, 24377, 11168, 15682, 20748, 18622, 13215, 14928, 14509, 14702, 15703, 15571, 14351, 13605, 18274, 20247, 18428, 13269, 20371, 31557, 15386, 22835, 11063, 17604, 28877, 15066, 25888, 14558, 20915, 19262, 10919, 17269, 19257, 19636, 19688, 15833, 16940, 17918, 18639, 17092, 17916, 17092, 17842, 21630, 18610, 12267, 16243, 22781, 21012, 11368, 16431, 19071, 21360, 22735, 20756, 16298
11896, 18861, 25777, 25771, 23390, 6418, 16547, 24414, 25662, 24171, 14165, 15068, 23866, 27840, 27840, 21339, 11306, 33473, 11378, 14482, 15253, 14879, 16004, 15430, 15524, 14583, 13470, 19456, 22102, 21804, 20081, 12534, 22241, 27034, 27011, 21858, 8640, 20031, 25349, 25141, 20286, 10571
