Low Priority WRET
13282, 6937, 12737, 10851, 13818, 11468, 9846, 14395, 12200, 13432, 11998, 16256, 23499, 14976, 15308, 15308, 6269, 8392, 8890, 8938, 8981, 8761, 9309, 9099, 8705, 9087, 9845, 9802, 9287, 10051, 11005, 10122, 10396, 9962, 8643, 10094, 12065, 11738, 10215, 12128, 8538, 10944, 11006, 11048, 9201, 9753, 10224, 10236, 9636, 9553, 10183, 10206, 9870, 10263, 11482, 11702, 11064, 9716, 10006, 9962, 9725, 10184, 10037, 10521, 10025, 9714, 10637, 10575, 10578, 11299, 10243, 9416, 10602, 10730, 10465, 10432, 10441, 10528, 9832, 10062, 10374, 11060, 10782, 11508, 11577, 11793, 11080, 10080, 10417, 11162, 11315, 11730, 10991, 9481, 13893, 9173, 13775, 7209, 10255, 10808, 10874, 9818, 10434, 11038, 11282, 10680, 10744, 11126, 10357, 10797, 11004, 11967, 11551, 10845
