Low Priority WRET
8624, 9362, 10659, 15611, 15548, 15191, 13409, 13174, 8909, 8941, 12075, 13593, 14379, 11604, 12231, 14517, 12153, 14769, 20082, 20112, 15439, 7558, 9037, 9718, 15041, 15106, 9326, 9710, 11628, 14194, 14474, 12687, 7438, 7811, 13866, 15792, 9488, 13821, 14103, 14178, 8997, 15390, 15409, 10662, 7894, 17268, 17270, 8620, 8921, 13904, 14047, 8594, 9303, 16405, 18117, 17562, 13374, 14163, 14189, 9116, 9596, 9682, 9456, 9354, 10138, 10162, 10479, 10004, 10141, 10111, 9761, 9805, 13225, 15164, 15730, 13079, 9060, 9357, 14430, 14272, 7697, 8839, 15352, 15470, 15524, 9060, 9407, 14149, 16549, 16553, 15395, 8924, 9545, 9679, 11938, 12049
21797, 19366, 14933, 19351, 21737, 17930, 20460, 18919, 20521, 16099, 20710, 21264, 17619, 21173, 19786, 20307, 23169, 18165, 20915, 21724, 17995, 14255, 20409, 22924, 15502, 20127, 16654, 19808, 18905, 19382, 22818, 22174, 16159, 17674, 16205, 16693, 18185, 18763, 21585, 20550, 23214, 17753, 18640, 19780, 21986, 24944, 20121, 14329, 21245, 15173, 18804, 20198, 17996, 14092, 15259, 16202, 16632, 16615, 19470, 20415, 17758, 20506, 24039, 18354, 20062, 20738, 23334, 6307
10627, 12212, 18166, 18389, 18449, 14561, 15204, 15387, 15048, 10738, 9840, 14513, 14860, 15691, 12125, 18902, 18458, 18114, 11531, 18772, 20091, 20040, 16956, 11736, 11941, 11513, 11306, 11167, 10953, 15493, 16205, 16143, 12599, 10701, 16491, 16092, 16659, 12351, 10995, 11340, 11406, 12008, 19477, 19841, 19489, 13550, 11941, 11627, 11175, 11633, 12698, 15037, 15047, 15000, 11297, 16385, 16845, 16763, 12871, 11353, 17919, 19021, 18681, 12055, 11712, 15065, 15254, 15184, 12615, 12094, 20119, 22216, 21751, 15155, 15383, 15728, 15414, 13750, 11889, 11978, 10751, 11263, 11889, 12073, 11428, 10994, 10736, 10804, 11541, 11518, 17610, 17584, 17442, 15058, 13156, 13300, 13520, 13647, 15919, 16159, 16021, 12209, 10753, 16018, 15813, 15776, 11867, 10852, 18726, 19983, 20286, 17040, 11897, 12603, 12924, 12620, 11861, 10736, 15908, 16177
10465, 12222, 18152, 17976, 9391, 13259, 13988, 13912, 10984, 9386, 14691, 15590, 14865, 11548, 12688, 13305, 13702, 11545, 17156, 17927, 17030, 13530, 11897, 12130, 12203, 12094, 11822, 10128, 13216, 14501, 14600, 13081, 10619, 14491, 15714, 15631, 13509, 11422, 12209, 11792, 11560, 13808, 14537, 14481, 12565, 10617, 11707, 12088, 12181, 12510, 15316, 15108, 14620, 9811, 12707, 13113, 12859, 12584, 12576, 16884, 16346, 10800, 11243, 14223, 14414, 14656, 12590, 11942, 14843, 14674, 11266, 15016, 14804, 14471, 12534, 12541, 11484, 10881, 11680, 11351, 11556, 11943, 12037, 10976, 11412, 10679, 10612, 14040, 14160, 13744, 12600, 12705, 12607, 12525, 12931, 14376, 14502, 13899, 12445, 10026, 16611, 15832, 15619, 12115, 10840, 16276, 17217, 17091, 15620, 12791, 13024, 12721, 13092, 11710, 10763, 13682, 14304
22691, 21807, 15202, 15575, 20003, 15033, 17451, 14347, 16949, 17640, 20286, 21413, 18128, 20581, 21820, 13414, 15896
22722, 26703, 13001, 20290, 25043, 26133, 24245, 17988, 22912, 23738, 24167, 19043, 25248, 25229, 25638, 20331, 23900, 23053, 19977, 23563, 27177, 27090, 25335, 22994, 17739, 22646, 24539, 26514, 24573, 19677, 23547, 24615, 25147, 20327, 24523, 27535, 27273, 26419, 21211, 21134, 22481, 23540, 25787, 25395, 26260, 25802, 25248, 23801, 22344, 21687, 17948, 23142, 24885, 27494, 26069, 23528, 18913, 23590, 23139, 22024, 17991, 20625, 24947, 24744, 23868, 17888, 20293, 20735, 18761, 20205, 23960, 23658, 19107, 20274, 18944, 20158, 19979, 20426, 18864, 18543, 18239, 18005, 18511, 18233, 25055, 24860, 17109, 23869, 25469, 20892, 20560, 26268, 25786, 24167, 17076, 20820, 24131, 24330, 20954, 21012, 22259, 27156, 22204, 20860, 22069, 22981, 21153, 21327, 18188, 24746, 23130, 25240
19235, 22670, 17123, 20157, 22956, 18413, 23181, 20128, 20991, 21570, 21674, 17847, 20184, 19582, 22760, 16211, 24099, 18699, 19914, 20932, 17382, 19671, 22051, 18858, 20184, 21527, 15866, 16754, 17018, 18998, 19702, 21409, 23415, 16377, 20375, 23909, 16620, 21680, 18092, 20423, 22738, 19689, 22465, 17476, 21318, 18628, 18760, 19898, 19748, 24822, 17571, 21344, 24424, 19532, 22941, 23093, 21819, 20000, 19797, 23304, 22566, 23095, 23095, 21269, 20846, 22242, 18716, 21112, 22509, 21459, 22331, 22473, 24007, 24222, 20284, 21992, 19614, 19744, 22952, 22615, 22066, 20230, 23496, 18589, 23767, 14879, 20448, 22682, 24152, 18612, 22506, 20066, 20466, 22666, 17193, 20536, 22791, 19845, 23659, 19649, 22332, 23767, 23124, 23395, 23785, 23831, 22806, 21654, 21977, 22080, 21184, 22909, 24373, 24308, 23515, 22605, 24140, 20690, 23131, 23237, 21580, 20352, 23679, 18728, 21794, 21350, 24322, 24887, 18465, 20982, 25186, 21907, 19109, 23396, 18120, 20166, 17978, 18820, 20769, 21174, 18871, 18105, 20334, 18552, 22040, 19029, 18865, 19084, 18852, 19682, 17811, 18047, 18560, 19085, 18966, 18911, 20814, 17168, 19740, 16340, 19962, 18724, 21089, 19441, 19518, 14914, 21003, 24075, 23741, 17824, 20004, 18703, 20246, 20246, 19369, 21188, 19848, 18197, 19678, 19825, 20545, 22128, 15935, 18372
