Throughput, High Missed, Low Missed, Acceptance Rate, Max Memory
429, 0, 0, 84.7879, 5.7226
359, 0, 0, 63.4545, 5.73431
393, 0, 0, 73.7576, 8.71283
391, 0, 0, 73.0303, 8.61322
370, 0, 0, 66.8485, 8.60345
346, 0, 0, 59.3939, 8.5097
