Throughput, High Missed, Low Missed, Acceptance Rate, Max Memory
72, 0, 0, 33.1492, 9.24017
72, 0, 0, 33.241, 10.0761
76, 0, 0, 39.779, 10.166
62, 4.16667, 2.8169, 19.5592, 10.5976
