Low Priority WRET
10379, 11228, 27514, 7883, 12257, 21186, 22961, 22090, 21310, 28906, 22862, 13457, 22417, 23915, 23023, 23197, 16451, 26988, 9091, 11181, 19675, 25154, 15992, 11201, 19745, 37160, 13723, 16180, 24409, 8716, 12747, 25075, 21249, 15872, 23599, 20522, 12537, 23270, 24003, 14316, 17313, 21415, 9631, 11924, 14085, 13419, 13771, 17466, 17566, 20207, 19959, 11196, 11247, 16227, 15389, 17345, 19791, 17858, 12141, 12328, 17311
10472, 14540, 25937, 25179, 24638, 12034, 17103, 17226, 15265, 17748, 10106, 7560, 20111, 20997, 10817, 18304, 16613, 14127, 13429, 16995, 14943, 12488, 13732, 17346, 20424, 5788, 9065, 10819, 13334, 14262, 14888, 8928, 9350, 13667, 
