Low Priority WRET
6396, 12408, 13275, 12840, 14074, 13132, 13518, 11299, 11366, 11713, 11917, 12639, 8385, 11592, 13566, 7779, 9030, 11769, 11811, 11845, 11831, 12716, 11140, 13678, 13536, 13526, 12232, 8389, 9095, 10073, 11512, 12020, 12058, 9236, 10160, 9949, 10148, 10238, 11140, 10634, 9895, 11664, 12918, 12020, 12020, 10695, 10724, 10973, 12003, 11101, 10663, 10825, 10155, 10957, 9924, 8917, 10829, 11792, 11227, 11201, 10031, 10368, 9807, 11869, 11893, 11130, 7172, 10235, 11604, 50009, 11749, 13527, 12606, 11078, 11705, 11742, 11278, 10193, 10415, 10699, 11044, 13154, 12765, 9642, 10222, 10530, 11132, 11056, 11058, 11052, 10098, 10545, 10870, 10064, 9746, 11497, 11535, 12466, 11950, 12668, 12405, 12214, 12208, 11660, 10465, 9924, 9706, 9798, 11003, 11158, 11370, 10478, 11368, 10787, 9788, 10362, 9299, 8998, 10445, 11299, 11874, 12616, 12161, 11517, 10472, 10973, 9933, 9959, 11098, 13300, 13497, 12984, 10729, 10800, 10210, 10394, 11140, 11246, 11084, 11313, 11187, 11841, 12613, 11638, 11359, 11158, 11629, 10200, 11734, 11816, 8921, 9459, 10463, 11142, 10798, 12764, 13365, 8515, 9272, 9604, 11480, 12570, 12110, 10765, 12352, 12079, 11856, 10980, 10445
7267, 9683, 10977, 11110, 11429, 11694, 10644, 9760, 10001, 10705, 11112, 10754, 10762, 11980, 11760, 11623, 10685, 10440, 9230, 9853, 10618, 10216, 9628, 9400, 11014, 11019, 10189, 12436, 11322, 9944, 10184, 10782, 9976, 10024, 10023, 10247, 10657, 9979, 10323, 9216, 9958, 9677, 9156, 8137, 8624, 9307, 8829, 8318, 9678, 11253, 11073, 10551, 9755, 9302, 8356, 10023, 10790, 9988, 10141, 9731, 11683, 11736, 12022, 9573, 10170, 10233, 9317, 10962, 11687, 12120, 10942, 10748, 9738, 10072, 10680, 12980, 13472, 12648, 10331, 9831, 10033, 10002, 10552, 10920, 11823, 10954
