Throughput, High Missed, Low Missed, Acceptance Rate, Max Memory
742, 0, 7.08841, 27.3333, 5.44525
719, 0, 21.3868, 24.9375, 5.44135
749, 0, 22.8625, 28.0647, 5.46283
