Low Priority WRET
10503, 11772, 8611, 8243, 7684, 7136, 8310, 8285, 8071, 7824, 8077, 8386, 5397
8113, 9033, 10600, 8910, 10304, 12261, 10420, 12685, 8743, 10382, 9645, 10511, 10594, 10596, 11940, 12113, 9827, 10923, 11882, 11876, 10963, 11215, 11536, 12989, 13758, 11435, 10813, 9964, 10305, 8269, 9770, 8395, 10328, 11135, 11075, 11985, 12403, 9760, 11097, 11897, 11765, 11793, 12492, 11631, 11283, 11465, 11917, 11459, 12067, 13186, 12324, 10126, 11584, 10908, 10006, 11031, 10131, 10102, 11980, 12235, 13388, 10991, 11733, 10642, 11280, 10726, 10803, 11174, 12068, 12796, 13865, 13249, 12369, 10969, 11986, 11871, 11342, 10999, 12398, 12460, 10936, 12671, 12457, 11937
8752, 10836, 8589, 9913, 9231, 9092, 9497, 10541, 8224, 9318, 8926, 9614, 9717, 9984, 8208, 8723, 8531, 9081, 9061, 8660, 9738, 9458, 9646, 8301, 8516, 8353, 9788, 9838, 8510, 9098, 8120, 9783, 7726, 8156, 9278, 9584, 8658, 9708, 8333, 9120, 9057, 10383, 9414, 8197, 8785, 8261, 8758, 9908, 10049, 8762, 9062, 9206, 10387, 8670, 10392, 8283, 9647, 7508, 9371, 8542, 8542
