Low Priority WRET
11387, 12455, 12275, 11176, 9541, 11443, 11816, 11999, 12016, 10787, 10220
11365, 10507, 10728, 10568, 10317
7791, 8893, 11682, 11638, 11641, 11627, 11649, 11575, 11660, 11653, 11726, 11748, 11598, 11594, 11597, 11604, 11580, 11622, 11618, 11592, 11590, 11565, 11610, 11636, 11703, 11647, 11591, 11613, 11643, 11587, 11625, 11599, 11630, 11566, 11584, 11558, 11373, 11455, 11528, 11490, 11557, 11528, 11577, 11700, 11676, 11677, 11683, 11696, 11697, 11608, 11613, 11633, 11592, 11476, 11569, 11762, 11714, 11714, 11586, 11626, 11609, 11625, 11606, 11582, 11669, 11695, 11714, 11609, 11640, 11536, 11477, 11485, 11631, 11727, 11727, 11725, 11712, 11754, 11641, 11676, 11670, 11809, 11737, 11703, 11751, 11841, 11836, 11722, 11724, 11677, 11522, 11548, 11512, 11530, 11553, 11647, 11587, 11669, 11603, 11615, 11524, 11520, 11518, 11607, 11728, 11742, 11662, 11614, 11737, 11653, 11735, 11542, 11699, 11699
12234, 12456, 12221, 
