Low Priority Execution Time
15579, 12073, 12294, 11947, 13090, 12583, 12328, 12690, 12892, 13006, 12402, 12671, 13734, 13888, 13648, 13100, 13117, 12414, 13019, 14634
15904, 11663, 12835, 12729, 12543, 12389, 13428, 12394, 12671, 12508, 12295, 13009, 12853, 13654, 
