Low Priority WRET
10278, 13832, 30853, 16369, 17597, 23615, 10206, 13847, 15898, 17154, 16373, 16337, 16275, 16100, 14489, 13046, 17751, 20942, 20942, 17261, 14735, 17687, 16954, 19809, 11349, 13845, 18243, 18562, 18984, 16160, 18430, 17930, 15667, 13266, 15198, 14401, 13189, 22545, 23401, 16371, 15667, 17299, 16528, 17156
10585, 17497, 22942, 17732, 10688, 13010, 14459, 13047, 11813, 13100, 12930, 12750, 16413, 12656, 20657, 11197, 21585, 13906, 12906, 19912, 
