Low Priority WRET
5928, 8984, 12563, 7169, 6603, 6621, 9217, 11102, 6164, 8443, 5549, 9519, 11330, 7982, 7153, 8632, 10336, 12611, 8797, 9995, 3435, 10039, 8071, 8093, 8201, 7173, 9433, 10579, 10733, 10182, 11205, 6777, 11998, 10232, 12238, 13475, 14144, 7468, 9556, 5453, 8772, 13596, 10220, 7319, 13600, 8994, 6525, 6525, 7824, 9553, 9553, 9220, 11829, 11676, 9636, 10493, 10759, 10760, 10608, 11894, 8241, 9975, 11097, 11097, 10391, 10557, 12069, 5373, 8620, 13303, 8412, 6170, 11893, 6584, 8429, 5843, 13737, 13081, 11000, 8825, 15293, 5513, 12353, 4820, 11370, 11276, 11741, 11062, 13277, 11447, 4001, 7770, 4175, 6280, 11406, 9452, 3651, 14184, 11884, 8231, 12728, 11372, 11522, 10414, 10996, 7261, 9284, 10947, 9889, 4438, 13274, 13324, 10056, 13993, 12397, 8743, 13858, 6516, 13795, 6216, 10633, 7332, 13476, 9657, 12347, 13806, 7075, 9009, 9009, 9009, 13387, 12522, 12692, 10569, 10111, 10289, 8846, 10357, 11086, 5721, 11149, 12266, 11713, 9600, 9994, 4146, 11081, 9407, 8632, 10217, 9622, 10867, 10867, 9788, 8707, 8947, 10319, 10200, 10624, 7381, 9677, 11344, 8702, 9928, 5948, 13119, 10932, 3481, 14960, 4244, 12974, 5379, 15735, 5462, 10758, 8154, 11680, 10087, 7342, 13594, 9683, 11259, 11259, 11427, 9829, 6884, 10740, 4688, 9855, 12186, 10996, 5287, 10424, 3962, 11048, 6389, 13950, 4865, 10651, 3869, 10053, 10053, 8361, 9226, 9763, 9951, 9060, 8174, 11834, 11583, 4055, 9640, 3358, 12848, 7606, 6771, 12706, 6621, 11531, 6886, 11591, 10603, 11492, 11761, 12770, 9369, 12283, 13493, 10240, 12236, 9875, 11063, 11192, 10210, 11061, 11375, 12105, 5777, 12755, 8681, 9329, 8499, 12253, 10983, 13088, 8554, 7125, 8771, 9833, 3009, 3084
3259, 11233, 4783, 9877, 4493, 11524, 6073, 10946, 8832, 6333, 12542, 7347, 9172, 8377, 10130, 11217, 6242, 13238, 12226, 10740, 12563, 8847, 10857, 11038, 5977, 8649, 4249, 4249
5011, 2915, 4843, 8268, 2934, 8577, 6849, 13613, 8863, 8585, 9346, 5910, 9026, 10451, 5128, 11587, 12466, 4866, 11905, 7847, 4390, 11231, 8349, 8690, 8868, 8560, 8437, 8434, 6017, 7673, 6777, 3155
3801, 11214, 12102, 11327, 7799, 4374, 10128, 4553, 11552, 10758, 8816, 10110, 3937, 9888, 11074, 13339, 10068, 10793, 11383, 11029, 10833, 10902, 11628, 11974, 9391, 11977, 12703, 12629, 12095, 12080, 12861, 12975, 
