High Priority WRET
10070, 10512, 10569, 17643, 18290, 18875, 18845, 18680, 16472, 9874, 9936, 14988, 15490, 15702, 16236, 16222, 16098, 15749, 15816, 15791, 15463, 15562, 15607, 15373, 15313, 15407, 15457, 15510, 15715, 15738, 15611, 15635, 15642, 15645, 15243, 15345, 15561, 15898, 15807, 15574, 15953, 16047, 16032, 15788, 15821, 15821, 15749, 15488, 15635, 15730, 16016, 16026, 16092, 15536, 15765, 15686, 16714, 16531, 16601, 16114, 16237, 16414, 16318, 16134, 15931, 16039, 15940, 15821, 15657, 15493, 15565, 15919, 15876, 15948, 15723
8337, 11997, 17683, 18252, 18339, 17641, 17226, 17311, 17527, 17308, 17119, 16647, 16800, 17672, 17655, 17301, 16914, 17493, 18890, 18881, 18347, 16946, 17023, 17039, 16972, 16993, 17181, 17224, 17146, 17204, 17213, 17230, 17109, 16797, 17135, 16921, 17071, 16786, 17012, 17059, 17651, 17458, 17592, 17158, 17238, 17381, 17418, 17442, 17316, 17312, 17090, 16808, 18841, 18924, 19050, 16910, 16869, 16757, 17009, 17126, 17640, 17617, 18012, 17749, 17731, 17284, 16983, 16998, 17155, 17334, 17275, 17198, 16809, 16847, 16746
22104, 22242, 22685, 19917, 20246, 21428, 22190, 23360, 23201, 23547, 22973, 23621, 23924, 22258, 23385, 23722, 22050, 22679, 24346, 24639, 21377, 20690, 20549, 20649, 20592, 21810, 21669, 21745, 21579, 21401, 21245, 20660, 20835, 21443, 21511, 21702, 22172, 22269, 23678, 24418, 23521, 21595, 23309, 23485, 23325, 22816, 23509, 23108, 23070, 23189, 22498, 22231, 22793, 23556, 21400, 18753, 16763, 16786, 16679, 17193, 17287, 17768, 17602, 17448, 16688, 17196, 17135, 17271, 16966, 17072, 16961, 17300, 17355, 17431, 17172
13194, 15654, 16885, 17001, 16797, 16035, 16169, 16184, 16110, 16149, 16048, 16193, 16299, 16366, 16594, 16392, 16442, 16358, 16948, 16623, 16461, 16092, 15871, 15943, 16181, 16116, 16434, 16244, 16348, 16296, 16017, 15804, 15303, 15570, 15713, 15847, 16681, 17115, 17115, 16650, 16594, 16262, 15892, 15793, 16092, 16285, 16129, 16273, 16121, 16171, 15769, 15445, 16226, 16648, 16639, 16218, 15633, 15866, 16208, 16566, 16777, 16814, 16332, 16251, 16099, 16535, 16639, 16675, 16432, 16524, 16653, 16335, 16312, 16520, 16461
13023, 14074, 16971, 17026, 17026, 16304, 17213, 17996, 18113, 16794, 16292, 16132, 16560, 16803, 17100, 17239, 17032, 17584, 17511, 17611, 16951, 16882, 16996, 17251, 17431, 17201, 17407, 17171, 17388, 16983, 17107, 16922, 16842, 16722, 16755, 16848, 16937, 16971, 17104, 17304, 17473, 17231, 16974, 16788, 17850, 20489, 20811, 22420, 21921, 21614, 16078, 16268, 16665, 16663, 16506, 16329, 16440, 19804, 19879, 20480, 17288, 17675, 20707, 20732, 21991, 20400, 20557, 19943, 16665, 19321, 19429, 19472, 16541, 16365, 16641
14479, 19205, 19245, 19132, 17267, 18390, 20672, 22545, 22207, 20973, 20750, 20313, 20948, 21618, 22602, 22181, 19353, 19346, 19470, 18783, 17901, 17015, 16904, 17372, 17279, 19561, 19040, 18909, 20036, 20056, 19960, 18676, 18554, 18736, 18605, 18826, 18807, 19871, 19896, 19914, 19140, 19190, 19101, 20393, 18293, 18056, 16444, 16333, 16416, 16430, 17003, 16963, 17269, 17253, 17756, 17695, 16997, 16471, 17736, 18750, 20156, 19713, 19703, 17634, 16563, 16369, 16655, 16972, 16781, 16639, 16153, 16240, 16252, 16132, 15954
10470, 14189, 17170, 17235, 17273, 16616, 16883, 16923, 16866, 16797, 16844, 16452, 16050, 16636, 16899, 17037, 16593, 16541, 16145, 16083, 15783, 15558, 17842, 17908, 18415, 16865, 17047, 15838, 15887, 15880, 15741, 15851, 15761, 15780, 15717, 15818, 15857, 15961, 16126, 16137, 16220, 16280, 16228, 16165, 16182, 15913, 15653, 15830, 16089, 16186, 15931, 16316, 16780, 17445, 20749, 20678, 19945, 18347, 18536, 19970, 19459, 20554, 20109, 19699, 16313, 16495, 16506, 16288, 16102, 16308, 16334, 16149, 16162, 16392, 16505
11380, 18527, 21266, 21268, 21151, 22479, 22466, 22458, 19652, 19427, 18522, 18210, 18284, 19543, 19404, 17969, 18926, 17963, 18241, 16569, 16819, 16778, 16889, 19466, 19499, 19665, 16289, 16135, 18984, 19046, 19018, 15643, 15602, 15460, 15627, 15568, 15659, 15815, 18505, 21973, 22559, 21164, 21388, 21273, 21567, 21638, 21726, 21502, 21566, 21892, 21891, 21703, 22002, 22935, 22836, 21092, 21929, 23390, 23283, 20694, 21202, 21313, 21001, 21102, 20384, 20570, 20640, 20730, 20286, 20271, 20716, 20653, 20394, 20236, 20363
14827, 16510, 17224, 16827, 16703, 16974, 16911, 16499, 15810, 15041, 14562, 14455, 14906, 15358, 15654, 15653, 21557, 23942, 24159, 23817, 22024, 21701, 21964, 21946, 22412, 22826, 22775, 22205, 22120, 22613, 22829, 22504, 22078, 21737, 22060, 22164, 22636, 22673, 22664, 21815, 22238, 22877, 23059, 22930, 22203, 22020, 22266, 23724, 23683, 23553, 22910, 25351, 24764, 22525, 22708, 22709, 22748, 16119, 15936, 15905, 16079, 19241, 19165, 18391, 15287, 15986, 16028, 16196, 15495, 15619, 15439, 15465, 15393, 15844, 16301
9740, 9954, 19271, 19494, 21138, 20135, 20395, 19828, 19741, 19207, 16959, 16728, 17001, 17759, 17959, 17923, 17822, 17717, 17971, 18229, 18111, 17891, 17216, 17251, 17583, 17571, 17556, 17613, 17621, 17838, 17374, 17225, 17004, 17193, 17170, 17153, 17077, 17383, 17532, 17717, 17623, 17856, 17321, 17736, 17532, 17532, 16703, 16341, 16340, 16460, 16491, 16617, 16813, 16874, 16910, 16710, 16116, 16239, 16305, 16728, 16692, 17391, 17148, 17178, 16719, 16603, 16826, 16687, 17146, 17516, 17760, 17263, 17131, 16741, 16870
15319, 15780, 17833, 16759, 16854, 16132, 16123, 15952, 16065, 16384, 16375, 16275, 16186, 16149, 16437, 16544, 16246, 16535, 16726, 16783, 16281, 16032, 15957, 15745, 16222, 17051, 17090, 16763, 17515, 17749, 17788, 17239, 16840, 18030, 17807, 18450, 17236, 18324, 17717, 18563, 17954, 18807, 17478, 18115, 17437, 17353, 16095, 16236, 16246, 16144, 15872, 15420, 21639, 21731, 21760, 15970, 16942, 17085, 19129, 19390, 19400, 18710, 17685, 17685, 17289, 17550, 17759, 17748, 17252, 17566, 17583, 17588, 17448, 17485, 17542
