High Priority Execution Time
10070, 9876, 9106, 17643, 15836, 17668, 16472, 8831, 9383, 9439, 9173, 14966, 15348, 14787, 15829, 14875, 14887, 15354, 14890, 14437, 15125, 15064, 14684, 11408, 14519, 14784, 14874, 15013, 15243, 14808, 14450, 15337, 14957, 14533, 14673, 14752, 14893, 15330, 11740, 14936, 15658, 15086, 15131, 14899, 15504, 14842, 14926, 15060, 15121, 15072, 15606, 15023, 14789, 13847, 15475, 14848, 16056, 15097, 15022, 15647, 15232, 15460, 15314, 14973, 15674, 15281, 15014, 15232, 14492, 14934, 14943, 15460, 15018, 15336, 14864
8337, 11997, 17683, 16713, 16198, 16434, 16264, 16577, 16944, 15964, 15778, 16103, 16072, 16830, 16610, 15961, 16326, 17274, 18178, 16091, 16257, 16408, 16042, 16212, 16250, 16121, 16618, 16447, 16012, 16501, 16613, 15986, 16568, 15609, 16736, 15672, 16575, 15733, 16619, 16309, 16883, 16357, 16934, 16041, 16810, 16765, 16233, 16966, 16349, 16342, 16276, 15909, 18373, 16171, 16555, 15585, 16073, 15998, 16623, 15670, 17359, 16294, 17275, 16200, 16649, 16294, 16032, 16589, 16326, 16888, 16247, 16415, 15779, 16013, 16557
22104, 16135, 16218, 18712, 16506, 19758, 19542, 19974, 20539, 19433, 19843, 20204, 20566, 19775, 19775, 19349, 15873, 21080, 20842, 19688, 19705, 20112, 19154, 20086, 20101, 20883, 19759, 20708, 20499, 19674, 19923, 19229, 19972, 20959, 20290, 21072, 21019, 21041, 20461, 20034, 19089, 17580, 21108, 19889, 19968, 19667, 20581, 20030, 21199, 19920, 19304, 21523, 20096, 18413, 15862, 16068, 16108, 15641, 16058, 16885, 16671, 17150, 16067, 15828, 15632, 17089, 15485, 16055, 16385, 16622, 15948, 16831, 15819, 16259, 16513
13194, 15429, 16631, 15529, 15264, 15301, 15618, 15541, 15563, 15303, 15585, 15848, 15872, 15397, 15834, 15101, 15912, 15522, 16214, 15527, 14644, 15232, 15460, 15028, 15673, 15430, 15471, 15310, 15589, 15514, 14820, 15098, 14505, 15127, 15416, 15266, 16596, 16632, 15834, 15415, 15684, 14810, 14977, 15654, 15373, 15810, 15285, 15655, 15532, 15031, 14755, 14886, 16077, 16104, 15009, 14930, 15160, 15179, 15913, 15964, 15710, 15866, 15565, 15048, 15522, 16183, 15477, 15459, 15999, 15687, 15552, 15488, 15619, 15970, 15705
13023, 13411, 16495, 15750, 15096, 15349, 17095, 16399, 15654, 15755, 15848, 15384, 16284, 16561, 16480, 15876, 16408, 17017, 16205, 16636, 15963, 16050, 16606, 16670, 16604, 16152, 16794, 16025, 16481, 16525, 16206, 16281, 15982, 16007, 16326, 16031, 16309, 16432, 16234, 16537, 16767, 15839, 15362, 16434, 17409, 20090, 19886, 21492, 15727, 15270, 15766, 15839, 16154, 15771, 15385, 15482, 15972, 19288, 15755, 16853, 15799, 16383, 20513, 15830, 19237, 19748, 16205, 15934, 15934, 19249, 16146, 15644, 15886, 16035, 16076
14479, 19044, 15850, 16841, 15618, 17573, 19960, 19400, 19870, 18332, 19223, 19548, 19886, 20082, 17767, 17398, 17620, 18274, 17384, 15959, 16173, 16164, 15964, 16793, 15693, 18355, 17847, 15873, 19344, 17834, 15650, 18024, 15329, 18094, 16023, 17914, 16230, 19497, 16220, 17556, 15841, 18316, 16252, 17898, 16115, 15506, 15493, 15585, 15874, 15592, 16536, 15828, 16140, 16622, 16483, 16042, 16141, 15435, 17157, 17103, 18592, 17276, 16318, 15566, 15679, 15866, 16143, 15953, 15793, 15546, 15284, 15426, 15320, 15445, 15597
10470, 14078, 17086, 15850, 16235, 15542, 16027, 15850, 16172, 16027, 15606, 15564, 15652, 15890, 16031, 15687, 15828, 15408, 15341, 15028, 14956, 15082, 17740, 14759, 16766, 15023, 15429, 15171, 15264, 15208, 15153, 15342, 14912, 15325, 15262, 15095, 15408, 15234, 15535, 15479, 16056, 15525, 15315, 15539, 15339, 15215, 15135, 15681, 15437, 15337, 14786, 16224, 16224, 16926, 19759, 15454, 14711, 18040, 16142, 19133, 16143, 19662, 15611, 15394, 15826, 16020, 15356, 15286, 15755, 15771, 15361, 15846, 15514, 16062, 15891
11380, 18239, 20925, 16748, 16151, 20405, 18658, 17206, 17464, 17444, 17151, 16611, 17717, 17630, 16165, 14355, 17884, 14906, 15701, 16292, 16345, 15972, 15958, 19074, 15164, 15184, 14512, 15215, 18954, 15163, 14775, 14983, 14815, 14511, 15232, 14943, 15040, 15352, 18037, 19715, 19392, 17472, 20375, 19620, 19387, 19026, 20106, 19261, 20694, 20569, 18921, 20108, 20281, 17990, 18937, 19444, 19930, 19395, 19489, 19922, 19188, 19706, 19326, 19342, 19631, 19403, 19824, 19107, 19120, 19184, 20006, 19292, 18940, 19158, 19654
14827, 15769, 15993, 15735, 15837, 16161, 15369, 14933, 14168, 14047, 13998, 14130, 14760, 14942, 15242, 14706, 21378, 23308, 20870, 20860, 20665, 20873, 21405, 20831, 21009, 20448, 20672, 20557, 20343, 20840, 21021, 20028, 21168, 20649, 21196, 20356, 21111, 20946, 20338, 19378, 20999, 21428, 20992, 21341, 20724, 20995, 21387, 22862, 21378, 22391, 21393, 22172, 16034, 16150, 22634, 15344, 15647, 15367, 15122, 15375, 15700, 18087, 14794, 14575, 14449, 15630, 14709, 15042, 14548, 15107, 14684, 15137, 14794, 15457, 15611
9740, 9125, 19271, 16849, 19291, 17813, 17448, 18427, 16506, 16615, 15825, 15637, 16975, 17126, 17061, 16312, 17338, 16886, 16703, 17306, 16673, 16130, 16840, 16672, 16961, 16535, 16026, 17189, 16782, 16474, 16805, 16292, 16476, 16564, 16292, 16641, 16776, 16641, 16998, 17263, 16535, 16870, 15572, 17178, 16385, 15861, 15638, 15641, 15868, 16107, 15829, 15866, 16483, 16487, 15360, 15439, 15612, 15605, 15690, 16530, 16046, 16706, 15873, 15774, 16085, 15921, 15975, 16204, 16263, 16810, 16243, 15778, 16219, 16334, 16024
