Low Priority WRET
9287, 13760, 16907, 18059, 19825, 16269, 17931, 18420, 17351, 15326, 8568, 11344, 14671, 8675, 13687, 13275, 13713, 13745, 13019, 12467, 12733, 12568, 13005, 9422, 9573, 8813, 9133, 11431, 14094, 16269, 17700, 17572, 15495, 15848, 15942, 15712, 16232, 16510, 15916, 16403, 16055, 16298, 16395, 14293, 15493, 16065, 16366, 16126, 16057, 15575, 15969, 16311, 16136, 16065, 16224, 16389, 15561, 16451, 16576, 16761, 16499, 16369, 16020, 16121, 16358, 16322, 16016, 15889, 15691, 14770, 13314, 13431, 13232, 13655, 13914, 14326, 13504, 14086, 14234, 14224, 14021, 13880, 14000, 13831, 13790, 13689, 13949, 13915, 14053, 14167, 14182, 14874, 16073, 17948, 18057, 17514, 16412, 15311, 14389, 13934, 14633, 14861, 14922, 14051
13882, 9165, 9503, 9562, 9133, 8670, 8686, 8856, 13434, 13595, 9197, 14272, 9744, 8661, 12627, 13196, 10633, 15322, 13700, 13881, 13904, 13676, 14839, 13125, 13401, 13785, 13878, 13880, 13658, 13531, 13729, 13870, 13954, 13745, 13549, 13541, 13578, 13689, 13810, 13807, 13956, 13902, 13781, 13722, 13944, 13777, 13808, 13571, 13661, 13634, 13740, 13758, 13592, 13610, 13883, 13901, 13979, 13934, 13826, 13896, 13739, 13604, 13644, 13715, 13958, 13895, 13903, 13817, 13750, 13771, 13623, 13682, 13713, 13640, 13601, 13484, 13782, 13936, 14367, 14128, 14284, 15475, 15699, 10366, 14202, 14547, 14586, 13765, 13724, 13807, 13757, 13874, 13630, 13664, 13602, 13845, 13954, 13828, 13723, 13524, 13463, 13543, 13445, 13474, 13547, 13584, 13611, 13609, 13817, 13709, 13541, 13779, 13765, 13609, 13713, 13601, 13578, 13647, 13829, 13977, 13950, 13971, 13902, 13875, 13924, 14013, 13469, 13538, 13640, 13613, 13547, 13668, 13731, 13800, 13543, 13624, 13681, 13694, 13883, 13736, 13911, 13371, 13546, 13672, 13776, 13765, 13849, 13570, 13301, 13815, 13667, 13555, 13679, 13226, 13708, 13710, 13666, 14166
12719, 18469, 19801, 16231, 18795, 19536, 19524, 19173, 18758, 18798, 18633, 17078, 18969, 20402, 8955, 13752, 14572, 14442, 14653, 12995, 14086, 12930, 13270, 13179, 12733, 17353, 18492, 18554, 16852, 16875, 17415
11985, 13576, 12958, 13486, 13611, 14200, 17649, 19719, 20032, 19041, 13784, 13646, 13809, 13641, 17611, 18692, 21043, 21033, 19894, 19891, 20253, 14741, 17178, 17775, 18172, 15980, 16332, 15988, 16075, 16323, 15619, 14795, 15938, 16506, 16082, 16453, 16319, 16847, 16340, 14607, 14171, 14510, 13268, 13460, 13263, 13309, 13300, 
