Low Priority WRET
11399, 16493, 17487, 19649, 15590, 17152, 18466, 14337, 15356, 17729, 16778, 13082, 17222, 16605, 18609, 17940, 19295, 19345, 16922, 18107, 19345, 16901, 16438, 16679, 17194, 18915, 18442, 16827, 16260, 15854, 16921, 15984, 17731, 16727, 17991, 18527, 16356, 16178, 17602, 17661, 16259, 17507, 14435, 16085, 18060, 18285, 18584, 15323, 16511, 17123, 18254, 14726, 14125, 16398, 14642, 18187, 18187
11242, 16977, 15104, 17265, 16724, 14230, 16453, 15231, 15837, 15410, 17070, 16313, 15618, 17137, 17512, 14632, 16654, 16546, 16706, 16016, 16014, 16244, 17452, 15398, 17555, 18399, 19674, 16463, 17073, 18353, 18758, 15329, 16707, 16994, 15500, 16046, 16328, 16157, 17798, 18026, 15797, 16856, 17232, 17142, 17100, 16896, 15284
16908, 18406, 7167, 17469, 18337, 16372, 18732, 15137, 15949, 18074, 17469, 18984, 17044, 16497, 15635, 15494, 16037, 16036, 15462, 15417, 16325, 16293, 17026, 16931, 17430, 18106, 14334, 14965, 16645, 17447, 18003, 18673, 14473, 15787, 17060, 16814, 17454, 16799, 19345, 19828, 21114, 18592, 18990, 17853, 19622, 18908, 18722, 18751, 19891, 18645, 17903, 15839, 16377, 15068, 16993, 16419, 16950, 15248, 16808, 17535, 19399, 19485, 14547, 16459, 18053, 20021, 18896, 18108, 15609, 18388, 18808, 19380, 20235, 20026, 20033, 16705, 18859, 19543, 19173, 15528
