Low Priority WRET
24068, 24837, 17095, 17126, 17373, 18804, 17716, 20084, 21067, 22060, 19064, 19143, 20447, 20049, 21342, 18239, 16201, 21473, 25074, 20869, 20253, 20913, 20783, 17322, 18155, 18590, 17902, 17980, 18556, 18504, 18528, 20303, 19362, 15446, 20113, 22006, 23551, 24153, 23893, 24097, 23745, 24961, 24455, 24036, 24928, 25433, 25600, 25343, 24466, 24544, 24290, 24883, 24971, 24798, 24165, 24628, 24766, 24710, 24394, 24087, 20071, 15986, 16161, 16755, 16912, 16662, 16787, 16843, 15353, 16325, 17080, 15973, 15519, 16036, 15203, 15706
20845, 20936, 14513, 15261, 17286, 14890, 14866, 12420, 12058, 11764, 11669, 11579, 11195, 10946, 11293, 11442, 11317, 11705, 11618, 11540, 12745, 16249, 17141, 17195, 17403, 17732, 17760, 17649, 17511, 17213, 17167, 17293, 17313, 17290, 17051, 17081, 17254, 17302, 17420, 17643, 17626, 17422, 17527, 17394, 17673, 17401, 17954, 18415, 18390, 18161, 17308, 17456, 17546, 17894, 17579, 17528, 17248, 17867, 18037, 18027, 17804, 17732, 17556, 17838, 17619, 17619, 17675, 17565, 17447, 17400, 17156, 17420, 17849, 17751, 17863, 17590, 17613, 17581, 17553, 17780, 17861, 17466, 17768, 17369, 17146, 16865, 16974, 17303, 17748, 17708, 17734, 17571, 17431, 17251, 17322, 17267, 17260, 17365, 17537, 17535, 17113, 16956
16726, 17023, 17247, 16496, 16662, 16789, 16718, 16440, 17183, 17657, 17345, 16361, 16577, 17045, 17181, 16767, 16640, 16951, 15982, 16206, 16716, 19921, 16867, 21375, 21515, 19697, 19530, 19561, 18164, 19283, 19618, 19402, 19484, 17641, 15388, 16290, 16588, 16887, 16524, 17036, 17763, 17990, 18190, 18058, 17407, 17471, 17415, 17290, 16692, 17704, 17881, 17333, 17699, 17596, 21103, 21571, 22474, 22235, 17270, 18435, 18457, 17216, 16352
11610, 16654, 16648, 16667, 14848, 16375, 16467, 16681, 16208, 16602, 16504, 16752, 16831, 17158, 17144, 15180, 19679, 19858, 15047, 17450, 18038, 16146, 17995, 18175, 15408, 16248, 16936, 16532, 16502, 16296, 16229, 15214, 14911, 15794, 16619, 16616, 16446, 16815, 16942, 16964, 16480, 16241, 16081, 16167, 16419, 16356, 16221
9141, 20524, 22917, 20553, 21459, 21287, 20846, 19739, 19398, 19447, 20468, 20246, 20673, 19829, 19662, 21408, 21014, 22394, 22833, 23024, 23449, 23590, 23903, 23356, 23359, 23590, 23122, 23173, 23390, 23260, 23408, 22804, 23359, 22814, 22223, 21627, 21508, 21609, 21504, 20843, 18581, 16725, 17319, 17516, 17405, 16410, 16426, 16416, 16947, 16986, 17367, 16821, 17387, 20355, 20573, 16592, 18944, 20020, 20395, 21582, 21375, 21459, 19354, 20139, 20384, 20525, 20707, 20584, 20325, 20480, 20512, 20238, 20211, 21426, 21571, 21296, 19899, 19746, 20882, 20844, 21233, 20042, 20338, 21265, 21634, 21697, 20592, 20755, 20617, 20637, 20394, 20308, 20303, 20315, 20265, 19862, 17017
22364, 24437, 24437, 12662, 22967, 16595, 17382, 17283, 18460, 18460, 17118, 17520, 17373, 17813, 18123, 16224, 16510, 16734, 16559, 15152, 15609, 15729, 15759, 15896, 15818, 15897, 15389, 14758, 16323, 20237, 15210, 17607, 17724, 18328, 18709, 18529, 18619, 17848, 17098, 17442, 17504, 17537, 16471, 17092, 17513, 18042, 20608, 21442, 21155, 22260, 23111, 22303, 22594, 22576, 22899, 22210, 22345, 22035, 22645, 23530, 23655, 22898, 22764, 15717, 16083, 16274, 16398, 16527, 16423, 15928, 15970, 15954, 19564, 19534, 20069, 22298, 23639, 23621, 24002, 23970, 24068, 24666, 23608, 22990, 23620, 23795, 24059, 23813, 23241, 23483, 24174, 24496, 24605, 24290, 23174, 24114, 24053, 24377, 23819, 23447, 23671, 16117, 16014, 15856, 15910, 16240, 15907, 15536, 15335, 15421, 15975, 16080, 16106, 20563, 20268, 14903, 15331, 15568, 15877, 15634, 15451, 15936, 16029, 16038, 15802, 15379, 15886, 16074, 15955, 15741
15102, 15469, 17404, 17482, 17496, 15991, 15828, 15885, 15447, 15511, 15606, 15639, 15292, 15505, 14765, 12003, 14662, 14905, 20902, 12528, 22631, 22741, 22758, 17796, 17893, 22440, 22560, 22558, 17415, 16716, 17287, 21483, 21558, 22440, 21703, 22414, 19470, 19576, 19423, 21024, 20582, 22634, 21098, 21180, 20663, 20132, 21438, 19868, 19727, 17953, 17829, 17750, 17853, 17583, 17206, 17421, 17302, 17276, 17174, 17158, 16990, 16780, 16889, 16933, 17104, 17156, 17103, 16974, 17315, 17517, 17396, 17169, 17200, 17545, 17627, 17291, 17306, 17151, 17445, 17968, 21408, 22103, 22034, 18327, 18436, 18433, 18622, 18680, 18550, 18003, 19094, 19039, 20197, 19750, 19991, 19439, 19587, 18528, 18746, 17840, 19626, 19436, 19591, 19148, 19173, 18573, 19344, 19066, 19062, 18683, 19045, 19045, 19302, 18525, 19981, 19521, 19531, 19427, 19199
