High Priority WRET
7204, 7437, 8598, 8698, 8698, 8441, 8494, 8526, 8542, 8429, 8412, 8365, 8352, 8312, 8341, 8145, 8330, 8303, 8407, 8249, 8291, 8330, 8257, 8227, 8251, 8348, 8425, 8412, 8501, 8413, 8436, 8440, 8300, 8401, 8306, 8479, 8354, 8421, 8509, 8438, 8354, 8384, 8308, 8302, 8218, 8389, 8636, 8691, 8626, 8153, 7947, 8267, 8358, 8577, 8418, 8421, 8239, 8383, 8473, 8520, 8439, 8572, 8447, 8536, 8483, 8551, 8442, 8645, 8361, 8304, 8373, 8392, 8566, 8339, 8472, 8571, 8642, 8604, 8403, 8567, 8467, 8648, 8458, 8498, 8292, 8220, 8316, 8261, 8494, 8445, 8371, 8264, 8552, 8503, 8556, 8388, 8421, 8557, 8643, 8712, 8541, 8378, 8247, 8402, 8427, 8406, 8034, 8361, 8363, 8461, 8463, 8506, 12760, 13094, 13140, 13207, 13647, 13798, 13894, 13616
8821, 14657, 14851, 14604, 14158, 15705, 15712, 15763, 14469, 14299, 13940, 13939, 13964, 13934, 13919, 14148, 14069, 14077, 13925, 13824, 14096, 14245, 14239, 14082, 13862, 13972, 13894, 14031, 14260, 14238, 14087, 13909, 14135, 14050, 14366, 14523, 14567, 14139, 14144, 14239, 14783, 14736, 14708, 14590, 14579, 14551, 14567, 14577, 14414, 14191, 14217, 14243, 14203, 14524, 14574, 14540, 14648, 14661, 14591, 14640, 14586, 14775, 14399, 14491, 14515, 14239, 14308, 14214, 14129, 14409, 14420, 14424, 14243, 14451, 14573, 14590, 14662, 14814, 14715, 14469, 14307, 14767, 14799, 14725, 14596, 14506, 14426, 14286, 14518, 14477, 14463, 14715, 15032, 14880, 14461, 14373, 14581, 14604, 14718, 14807, 14711, 14464, 13928, 13961, 14457, 14583, 14825, 14344, 14771, 14767, 15152, 14875, 15271, 14926, 14517, 13981, 13923, 14144, 14429, 14141
11985, 15214, 15790, 15796, 15374, 15124, 14565, 15123, 15496, 14972, 15701, 15316, 14958, 13979, 14901, 14878, 14968, 14897, 14927, 13957, 13685, 13657, 13610, 14075, 14383, 14182, 14634, 15300, 15360, 14541, 13742, 13735, 14358, 14826, 14645, 14899, 14486, 14643, 14392, 14113, 13988, 13939, 14387, 14286, 13926, 14122, 14562, 14889, 14484, 14212, 13610, 13876, 14185, 14057, 13677, 13737, 13808, 13965, 13938, 14384, 14614, 14492, 14350, 13531, 13935, 13743, 13963, 13711, 13628, 13715, 13907, 13848, 13725, 13643, 13389, 13960, 14370, 14875, 14499, 14235, 13869, 13753, 14316, 14631, 14578, 14150, 13510, 13797, 14326, 14694, 14677, 14405, 14963, 14979, 14651, 14034, 13623, 14546, 14867, 14871, 13969, 13541, 13151, 13170, 12834, 13140, 12998, 14345, 14505, 14624, 13819, 13595, 13716, 13543, 13578, 13808, 14825, 14778, 15046, 14770
13823, 14678, 14754, 14235, 14096, 14256, 14307, 14261, 14052, 14381, 14383, 14350, 14062, 14226, 14027, 14261, 14189, 14110, 14148, 14387, 14402, 14359, 14233, 14400, 14251, 14075, 13975, 14180, 14228, 14451, 14480, 14476, 14206, 14302, 14180, 14173, 14196, 14090, 14087, 14167, 14626, 14657, 14599, 14409, 14704, 14505, 14540, 14249, 14430, 14352, 14593, 14563, 14463, 14524, 14514, 14493, 14623, 14869, 14729, 14524, 14361, 14411, 14554, 14436, 14548, 14360, 14362, 14140, 14028, 14368, 14548, 14552, 14641, 14452, 14684, 14645, 14577, 14075, 14099, 14141, 14200, 14282, 14421, 14391, 14482, 14367, 14448, 14293, 14413, 14378, 14417, 14503, 14586, 14484, 14376, 14148, 14683, 14603, 14552, 14414, 14717, 14704, 14635, 14535, 14639, 14446, 14711, 14728, 14777, 14607, 14641, 14551, 14773, 14345, 14279, 13750, 13755, 14229, 14272, 14229
13375, 16150, 16414, 15456, 15110, 14892, 14662, 14395, 14428, 14436, 14908, 14831, 14782, 14198, 14399, 14239, 14370, 14329, 14263, 14112, 14058, 14066, 14138, 14173, 14057, 13996, 13787, 13857, 14085, 13970, 13977, 14189, 14208, 14167, 13888, 13883, 14181, 14038, 14118, 13892, 14105, 14354, 14376, 14345, 14061, 14928, 14973, 15048, 14620, 14620, 14179, 14214, 14273, 14236, 14076, 14211, 14225, 14417, 14284, 14333, 14494, 14495, 14061, 14188, 14340, 14430, 14459, 14240, 14145, 14198, 14284, 14143, 14217, 14321, 14384, 14373, 14304, 14427, 14447, 14310, 14167, 14184, 14347, 14190, 13964, 13874, 13987, 14234, 14426, 14519, 14373, 14203, 14103, 14104, 13985, 13995, 13976, 14098, 14141, 14195, 14228, 13977, 13424, 13686, 13807, 13992, 13423, 14173, 14241, 14046, 13859, 13572, 14062, 14110, 14516, 14793, 15349, 15198, 15225, 14943
