Low Priority WRET
21044, 18675, 17235, 21064, 17343, 19506, 19198, 20177, 19378, 17790, 17612, 19714, 18961, 17545, 17594, 19655, 19132, 18555, 17597, 17531, 20893, 17374, 18660, 9758, 14378, 20815, 17637, 17703, 14841, 16873, 18822, 19041, 19096, 17686, 15853, 17677, 21428, 14346, 17421, 22009, 15250, 20888, 14967, 21954, 12674, 19129, 21526, 18499, 20507, 13500, 20016, 14012, 17219, 18716, 17182, 19559, 20253, 15782
22060, 20469, 22810, 22836, 18454, 18470, 11215, 24579, 
