Low Priority WRET
13438, 14290, 12622, 12580, 13575, 12641, 13121, 13130, 13039, 10981
13530, 13619, 13400, 13602, 13167, 11777, 8847, 8912, 11869
13331, 13706, 13852, 13885, 13548, 12851, 12308
12603, 12850, 12535, 12688, 12632, 12975, 11845, 13364, 11761, 13217, 13415
12769, 12318, 12563, 8401, 12985, 12307, 12578, 12235, 11745, 12699, 12977, 13276, 
