High Priority WRET
12332, 15942, 19583, 18730, 17231, 15903, 17258, 16836, 16326, 16606, 18192, 18202, 14820, 15652, 16721, 16840, 14476, 14935, 16670, 16786, 15366, 15531, 16345, 16693, 16101, 14387, 14904, 15337, 13245, 13853, 16333, 16618, 15081, 14947, 17486, 18157, 15996, 14414, 15704, 16161, 15404, 16313, 19596, 19877, 17789, 16136, 18981, 18913
9405, 10062, 12643, 13227, 14677, 13465, 13911, 12866, 13603, 12581, 12966, 12058, 13107, 12299, 13062, 11982, 13216, 12216, 13242, 12169, 13639, 12657, 13563, 12235, 13309, 12371, 12968, 11850, 12989, 12135, 12826, 11855, 12842, 12255, 12984, 12807, 13837, 13163, 12754, 11865, 12804, 12174, 13316, 12860, 14016, 12965, 13324, 13823
