Low Priority Execution Time
12942, 20328, 12687, 16714, 17356, 16836, 17184, 17054, 14470, 15022, 14090, 16075, 17399, 14607, 15295, 16472, 17089, 16162, 14427, 17224, 14722, 14619, 15870, 14905, 12472, 17565, 14621, 14912, 14720, 14804, 14844, 14770, 15544, 12796, 14318, 16467, 15719, 15034, 16718, 16492, 15247, 14249, 16533, 15639, 14167, 15112, 17814, 15949, 16711, 13953, 16955, 14211
20169, 21330, 18642, 16618, 17395, 14330, 14820, 16461, 17381, 14242, 16776, 14758, 17787, 15770, 15057, 16356, 14832, 17364, 13027
20523, 17243, 17202, 17433, 16867, 17091, 16259, 17968, 14601, 16805, 14713, 14941, 16648, 14333, 17261, 14929, 18285, 14577, 16524, 14483, 17822, 14571, 17861, 16365, 15585, 12820, 9891, 10010, 11277, 9746, 9220, 11280, 8536, 7792, 9874, 10974, 8181, 7913, 10134, 10896, 8197, 10064, 10215, 11338, 8305, 8171, 9637, 11414, 9714, 9717, 9908, 11499, 10151, 9889, 10018, 9939, 11725, 11295, 11670, 11234, 11375, 10985, 11181, 9610, 17630, 13852, 16467, 17022, 16382, 16453, 17705, 14631, 13630, 17706, 16866, 10950
21589, 9638, 14057, 16057, 17279, 17386, 17779, 16999, 18019, 18053, 17246, 17057, 18164, 17662, 18182, 18140, 18016, 17950, 17955, 17985, 18231, 15320, 15487, 18462, 15234, 17352, 15032, 15730, 15269, 15704, 18212, 15363, 17773, 10700
13169, 15336, 16894, 18493, 20206, 19639, 20318, 19028, 15870, 21084, 18701, 18875, 10551
19753, 15236, 17257, 17504, 16875, 16221, 16758, 18040, 15707, 17767, 18224, 15657, 18428, 16014, 17135, 15672, 16368, 17273, 15502, 15616, 18123, 16135, 14687, 16099, 15985, 17055, 15339, 15543, 18089, 13499, 14757, 15943, 15184, 17748, 15933, 17171, 16386, 17042, 9904, 10234, 11552, 10012, 11959, 11870, 10876, 11791, 10147, 9606, 10844, 11920, 11563, 9874, 10316, 11869, 9276, 10344, 10678, 11954, 11197, 11408, 11705, 11795, 11921, 12105, 12397, 11877, 11883, 11869, 12051, 12327, 11717, 12169, 11797, 11435, 17590, 14305, 14677, 18805, 15620, 14624, 18210, 14174, 14852, 15872, 14968, 13893, 17423, 13911, 16817, 18261, 16913, 15120, 14321, 15229, 16106, 14473, 16254, 17557, 16500, 14765, 14169, 17770, 14694, 14284, 14467, 16127, 21771, 18884, 14630, 16710, 14341, 17101, 14138, 14654, 17079, 15297, 15531, 16836, 14743, 17129, 13943, 17782, 16839, 16465, 15021, 18209, 15454, 14643, 16817, 15473, 16662, 19086, 18076, 17931, 18164, 18170, 18205, 18262, 10306, 9519, 11561, 11460, 10298, 10034, 11079, 10015, 10637, 10066, 11461, 10460, 10330, 10125, 10941, 10116, 9999, 9954, 17124, 17744, 14547, 14790, 14880, 14716, 15267, 14947, 15003, 14887, 16364, 15956, 17224, 16105, 16792, 16110, 18351, 12544, 13250, 15795, 14899, 16576, 15497, 16359, 14742, 16848, 17029, 18247, 9368, 12283, 12078, 10366, 9350, 14607, 18246, 15011, 16921, 15580, 15772, 11056
20151, 16705, 16215, 17375, 15760, 17572, 16795, 15724, 17356, 16993, 19740, 
