Low Priority WRET
14256, 24205, 14543, 25495, 13765, 16599, 17424, 21295, 21967, 19419, 19465, 20421, 20130, 20443
16108, 16902, 17044, 17221, 17221, 15385, 13938, 14070, 15646, 15654, 16115, 16039, 16117, 14416, 14350, 13989, 13776, 13115, 12055, 11473, 11645, 12203, 12582, 12876, 15149, 15287, 20150, 32268, 9159, 15504, 25048, 8988, 9481, 11002, 18131, 18256, 18256, 18256, 18256, 13691, 9734, 9396, 9364, 9341, 9063, 13370, 13854, 18538, 18963, 18963, 18749, 18550, 15734, 12058, 13363, 17090, 17992, 17992, 17986, 17569, 14937, 19940, 22091, 9201, 13969, 19244, 19258, 21255, 21255, 20990, 20563, 20519, 19443, 19672, 20638, 20787, 21003
17207, 22629, 22826, 23043, 23437, 22297, 19174, 19057, 19298, 18872, 19002, 18803, 18109, 18028, 18377, 18447, 20653, 20856, 20856, 20984, 22009, 21112, 21495, 21879, 21893, 21596, 21172, 22061, 17030, 20377, 21962, 23547, 16458, 16867, 16997, 17463, 17654, 17843, 17997, 18073, 18129, 19678, 23960, 25398, 26311, 27544, 18370, 25053, 13887, 15855, 21984, 23105, 23180, 15526, 16194, 16478, 16507, 18276, 18382, 18781, 21059, 21949, 21766, 22114, 21423, 19467, 19531, 20047, 23830, 28234, 16527, 18961, 20413, 21879, 21905, 21902, 18714, 22513, 12066, 13416, 16619, 19958, 19958, 19886, 19778, 18326, 12598, 11322, 11401, 11501, 11669, 11708, 12097, 18259, 20244, 20244, 19357, 15246, 15319, 17121, 21108, 10246, 27349, 12432, 14375, 17855, 17855, 18291, 18367, 18095, 15946, 17176, 17048, 16702, 17674
6293, 22308, 22476, 18094, 17643, 21021, 22530, 22604, 21927, 21664, 21664, 21730, 20272, 18220, 18148, 18190, 18355, 18782, 19200, 21401, 17754, 18143, 18381, 19341, 19343, 18854, 18883, 18637, 16601, 17368, 17605, 17841, 17960, 18080, 18209, 18150, 19006, 18959, 18195, 18879, 20860, 20860, 23575, 23298, 23298, 17189, 18680, 37659, 
