Throughput, High Missed, Low Missed, Acceptance Rate, Max Memory
237, 0, 0, 11.8407, 5.79486
215, 0, 0, 5.94315, 5.8183
192, 0, -nan, 0, 5.51361
215, 0, 0, 6.14987, 5.54095
262, 0, 0, 18.1583, 5.51166
192, 0, -nan, 0, 5.54877
