Low Priority WRET
9776, 24173, 22439, 17460, 19999, 23173, 23526, 25476, 23492, 20615, 24943, 24982, 24731, 22440, 25848, 25198, 19319, 23081, 25397, 23205, 22577, 26543, 22613, 21770, 24306, 21329, 22349, 23624, 21674, 20859, 24953, 23040, 21240, 21556, 22867, 21279, 22138, 22203, 22729
7862, 20224, 
