Low Priority WRET
15137, 18609, 20555, 23779, 23493, 17495, 19368, 20878, 21941, 21672, 20985, 20202, 19898, 17083, 19441, 19412, 20206, 20182, 17311, 18768, 17819, 18891, 21215, 24711, 24489, 23203, 20534, 19710, 20611, 21594, 23292, 21773, 20441, 18198, 17561, 20337, 19863, 21252, 19283, 19251, 18945, 19498, 20514, 20274, 19440, 19181, 20399, 21312, 22379, 20722, 19966, 20079, 21297, 21128, 20375, 19419, 19285, 19876, 19284, 19410, 19465, 21954, 22087, 21653, 18643, 19433, 19795, 19754, 18859, 18295, 18515, 18532, 18367, 18159, 18222, 18032, 18548, 19404, 19080, 18842, 18343, 18735, 18554, 18637, 18432, 18473, 18075, 18069, 18241, 18537, 18188, 17991, 18627, 18675, 18459, 19546, 19369, 19143, 18085, 18569, 19144, 19362, 19832, 19197, 19492, 18967, 18733, 19261, 18819, 19482, 18971, 19792, 18990, 19453, 19090, 19411, 18863, 18834, 18140
19525, 20359, 16740, 18660, 19391, 19832, 19001, 18693, 17610, 18175, 17903, 17537, 16661, 17874, 18929, 18550, 18095, 17095, 17258, 18168, 17940, 18199, 17786, 17679, 17422, 17779, 17440, 17841, 17617, 18659, 18380, 18681, 18420, 19056, 19112, 16811, 18930, 18434, 17374, 19562, 20509, 17695, 18067, 17072, 18238, 18855, 17732, 17670, 17447, 18648, 18579, 20347, 14794, 19334, 13902, 16272, 17444, 17496, 18680, 16632, 16644, 16510, 17061, 17831, 19329, 19532, 21305, 16425, 17450, 17789, 18394, 18591, 18569, 18767, 19455, 20415, 21087, 20698, 20194, 19978, 20012, 19353, 18820, 18846, 18937, 18994, 19112, 19279, 19232, 19467, 18599, 20410, 19859, 20309, 18492, 19659, 19566, 19596, 17768, 17819, 19527, 19905, 20090, 18797, 18586, 19106, 18915, 19602, 19434, 19180, 18764, 18449, 18382, 18569, 18501, 18717, 19758, 20427, 20315, 20158, 19608, 19687, 18946, 19119, 18753, 18841, 18475, 18831, 18906, 19084, 19506, 19533, 19065
20102, 19976, 20408, 19520, 18731, 16685, 17946, 18581, 17041, 16089, 18373, 16306, 16524, 16656, 16119, 16747, 16387, 14753, 18640, 22203, 23800, 16958, 16235, 15809, 17050, 14015, 24067, 24132, 16086, 17580, 18465, 15211, 18667, 18648, 15478, 16073, 17916, 17783, 16587, 18195, 18241, 18553, 17629, 18885, 16547, 17347, 18115, 18279, 18243, 18308, 21446, 20836, 20334, 17399, 17881, 18821, 18943, 18341, 19427, 19422, 18423, 18657, 18560, 18609, 18510, 18665, 18475, 18170, 18031, 17961, 24008, 27455, 31001, 30286, 27857, 30197, 28688, 20201, 21924, 21024, 20367, 21202, 20260, 21008, 21383, 21189, 20681, 20927, 19334, 21241, 24714, 24714, 17648, 18751, 16315, 16357, 17283, 16726, 16173, 17536, 18000, 18032, 17198, 20093, 20381, 20223, 16443, 16703, 18099, 17775, 17629, 16669, 17261, 17324, 17299, 16614, 16316, 16470, 16437, 16730, 16551, 16620, 16303, 16593, 16258, 16161, 16305, 16773, 16819, 17030, 17027, 16990, 16467, 16222, 16622, 16585, 16621, 16764, 16933, 16934, 16918, 17262, 17167, 17176, 16908, 16885, 17026, 16844, 16946, 16786, 16983, 16609, 16718, 16799, 16981, 16545, 16593
14461, 20282, 22558, 22025, 20252, 18003, 18672, 17606, 17576, 17232, 17899, 17520, 17459, 16278, 18611, 19148, 19308, 19594, 18958, 19469, 19814, 19831, 20222, 20381, 18450, 17903, 17977, 17644, 19063, 18426, 19020, 18064, 18626, 18959, 18707, 17625, 16770, 16733, 16654, 16350, 17486, 18378, 18566, 18231, 16680, 17746, 17929, 18097, 17078, 16839, 16870, 17035, 17321, 17251, 17107, 16883, 16924, 18403, 18351, 18396, 16815, 16817, 16899, 16833, 17062, 16860, 16868, 17047, 17420, 17342, 17133, 16963, 17285, 17215, 17352, 16826, 16857, 20966, 21811, 22783, 21934, 21925, 22426, 22638, 22340, 22352, 21891, 22041, 21766, 22259, 21723, 21530, 22491, 22661, 22572, 21594, 21648, 21023
20889, 24464, 25353, 25438, 19786, 22949, 23870, 24069, 20423, 19561, 19760, 21048, 20541, 21175, 20422, 20415, 20815, 21771, 21694, 21961, 19968, 19938, 21797, 21749, 22247, 20350, 20810, 21366, 20894, 20361, 20234, 20528, 20671, 20251, 21084, 20791, 20819, 20482, 20619, 19507, 19369, 20111, 19850, 21671, 22062, 21861, 20158, 19766, 19701, 20166, 20304, 20199, 20460, 19934, 19961, 19913, 19817, 19524, 19064
