Low Priority WRET
10948, 15975, 18291, 15167, 15567, 16945, 17323, 14798, 14828, 15078, 17724, 14379
15652, 16466, 17967, 17394, 17170, 14644, 15072, 14909, 15170, 12006, 16197, 17929, 14302, 19417, 14722, 16554, 17112, 18561, 17057, 17991, 18286, 18807
16898, 18072, 19801, 19424, 19928, 18735, 19158, 18178, 17363, 16664
18551, 19040, 19196, 15064, 15978, 16007
11140, 15969, 15883, 15983
8918, 14068, 16307, 15889, 16131, 15953, 16329, 16191
10070, 16233, 17885, 18577, 18743, 17664, 16406, 16314, 16237
13900, 16443, 16320, 15731, 16185, 16255, 15932, 16085
10239, 17669, 12189, 16500, 17108, 16505, 15924, 15843, 15475, 15900
15164, 16048, 16090, 16100, 15867, 15578, 16522, 17097, 17008
17045, 18130, 16774, 15728, 15752, 14721, 14570, 10403, 17769, 18213, 17518, 15934, 15034, 15504, 15063, 15132, 15150
17701, 18382, 18485, 16707, 15792, 15560, 15581, 15008, 15879, 14713
9277, 16722, 17318, 14801, 14829
16574, 19099, 19025, 19596, 16114, 16258, 16554, 16327, 15232
