High Priority WRET
2185, 2771, 25221, 27379, 27491, 26470, 24018, 22789, 20431, 2675, 5311, 22682, 25801, 25801, 23889, 16757, 2768, 3391, 24846, 24870, 24870, 21795, 13089, 3056, 3312, 20416, 26217, 26293, 25853, 17552, 9302, 3236, 4062, 21684, 26703, 28273, 27624, 27277, 16626, 6896, 3260, 4293, 23622, 30118, 31239, 31239, 32447, 25657, 26134, 21425, 20957, 9810, 2478, 3302, 4998, 6017, 22879, 26939, 29463, 29463
3169, 3621, 28206, 30439, 30439, 28312, 28297, 27325, 21291, 2987, 7757, 25636, 26421, 26421, 25547, 20765, 3158, 4239, 23956, 24434, 24434, 24434, 16702, 4047, 4275, 22678, 25515, 25515, 25161, 23154, 8707, 4031, 5411, 24330, 27356, 29671, 28792, 28615, 22750, 12685, 3165, 4995, 24535, 30716, 33644, 34590, 34590, 33537, 32178, 28184, 23969, 15603, 2749, 3971, 4714, 7093, 24848, 27777, 27777, 27777
3907, 6721, 29219, 30426, 30426, 29618, 27712, 26872, 21377, 4880, 10773, 26484, 28717, 28717, 27328, 22076, 6564, 9469, 23673, 25731, 25731, 25398, 16250, 5869, 5979, 24904, 26483, 26483, 25618, 24607, 10894, 6838, 10752, 26449, 28336, 29986, 29637, 28375, 22959, 15045, 5375, 7348, 25476, 32016, 33747, 34371, 33846, 33663, 33436, 30542, 25806, 17008, 4850, 6538, 7204, 11477, 25202, 28348, 28348, 28348
2002, 3060, 17587, 31149, 31149, 31149, 28451, 27099, 24942, 16425, 4827, 24342, 26981, 27295, 27295, 23718, 17825, 3008, 21517, 23937, 24520, 24508, 20733, 14207, 3787, 14741, 25903, 26279, 26279, 23626, 19206, 5700, 4718, 17306, 26709, 29194, 29445, 29445, 23589, 20113, 11401, 4930, 18348, 28727, 31855, 33925, 34144, 34689, 33354, 31669, 28154, 22264, 13877, 2771, 9478, 11084, 17209, 26409, 29383, 29383
2350, 2851, 17530, 29142, 30487, 30487, 26851, 23489, 17061, 7955, 3049, 21521, 27823, 27823, 26627, 18106, 10733, 3237, 15264, 26157, 27045, 26705, 20546, 8843, 3490, 13694, 26479, 27089, 27089, 24164, 14891, 3111, 3374, 10071, 25910, 29322, 29322, 29310, 22659, 13515, 4256, 3589, 11710, 30404, 32532, 32532, 33301, 31754, 31706, 26473, 21758, 14814, 6389, 3058, 5105, 7545, 12609, 29039, 29545, 29545
2166, 2454, 14195, 32326, 32326, 32326, 26843, 26843, 26327, 18603, 2538, 21712, 26968, 27534, 27235, 23260, 19654, 5113, 20844, 24393, 24850, 24682, 23227, 16095, 2955, 10795, 24994, 25423, 25423, 22898, 21556, 8106, 5687, 15544, 28185, 29343, 29343, 27856, 25245, 22472, 13227, 2469, 14881, 27655, 32266, 33085, 33652, 33898, 33570, 32198, 28359, 22973, 16347, 2015, 7432, 9343, 15725, 27642, 29139, 29139
2190, 3248, 25812, 30160, 30825, 30352, 29106, 27279, 23641, 3580, 2367, 25419, 28432, 28432, 27975, 20947, 5175, 2397, 24803, 25681, 25681, 25501, 18328, 3012, 2902, 19258, 23689, 23927, 23927, 23668, 10279, 2807, 3156, 21970, 26474, 28660, 28660, 28551, 24125, 12100, 2637, 3063, 21947, 28438, 30754, 33626, 34310, 34187, 32715, 28332, 22350, 18098, 2010, 2161, 2905, 4179, 21806, 27552, 28509, 28509
2230, 3253, 21622, 30002, 30785, 30785, 27026, 25054, 20619, 10439, 2633, 24699, 26434, 26434, 23701, 22613, 11664, 3108, 25355, 26329, 26329, 24052, 18886, 9235, 3481, 17296, 24952, 25457, 25457, 22551, 13421, 3117, 3146, 16303, 24273, 27595, 27881, 27840, 17852, 15345, 6329, 3462, 18532, 26277, 32510, 32634, 35405, 34941, 34746, 31655, 23869, 15260, 8116, 3343, 5914, 9314, 17315, 26253, 28548, 28548
2978, 13420, 32207, 32207, 32207, 25075, 23623, 20886, 15640, 4263, 16504, 25244, 25274, 25274, 22299, 13185, 3851, 15003, 23949, 25157, 25157, 22189, 16731, 4860, 7265, 22012, 23692, 24613, 24428, 20829, 10330, 4969, 10385, 25174, 28524, 28524, 28451, 23401, 20692, 8871, 4484, 10867, 25801, 28308, 30946, 31616, 32948, 27853, 27058, 25385, 23424, 16260, 3246, 8636, 9790, 14542, 25221, 28740, 28740, 27540
2078, 3192, 16624, 30384, 31245, 31245, 28023, 26016, 25017, 16030, 2455, 18462, 26483, 26767, 26767, 23172, 17927, 3831, 21559, 22895, 24747, 23150, 22320, 12672, 3472, 9102, 24549, 24693, 24693, 23396, 22352, 7006, 4752, 12534, 26330, 27155, 28097, 27301, 26128, 21537, 10828, 2773, 13017, 26269, 34127, 34425, 36875, 35195, 35088, 29770, 25504, 21223, 12254, 1956, 6751, 9045, 15653, 27731, 29010, 29010
