Low Priority Execution Time
9761, 10466, 11147, 16782, 16007, 11343
9014, 11280, 10748, 12324, 16893, 14842, 15467, 16010, 14871, 14734, 15346, 14771, 15449, 15730, 15227, 15299, 15657, 14607, 15241, 15139, 15668, 15698, 17603, 17096, 17629, 18149, 17568, 15501, 16480, 16244, 16674, 15809, 17433, 18933, 16368, 16808, 16717, 15880, 17474, 17869, 14946, 17921, 19550, 14540, 14833, 17441, 14814, 16799, 18252, 15801, 16787, 17240, 15809, 16890, 17614, 17607, 18385, 14575, 16116, 17771, 18231, 15548, 16907, 16863, 17457, 18757, 20269, 19966, 18761, 17656, 16615, 15995, 17057, 18585, 18116, 18366, 18179, 20924, 18295, 16287, 18981, 20312, 18303, 19101, 19010, 20500, 17812, 17298, 18122, 16944, 18149, 17880, 19946, 20000, 20127, 19072, 16264, 15096, 17440
16279, 20208, 19691, 21015, 22085, 15662, 16109, 15875, 15088, 23446, 21391, 23725, 15263, 16478, 16929, 19231, 16098, 15444, 15327, 15012, 14631, 15661, 15176, 15560, 15066, 15008, 14701, 15216, 15356, 16167, 16219, 15779, 15685, 16009, 14214, 14731, 15471, 16428, 20223, 23019, 16625, 16635, 15479, 16005, 15545, 15885, 14761, 15711, 16776, 15363, 14691, 14732, 17114, 16757, 14265, 14891, 15401, 17194, 16092, 14448, 14391, 14831, 16675, 17375, 15259, 14815, 15244, 16585, 17035, 14106, 14806, 15871, 16764, 16610, 14556, 14059, 15999, 16295, 15618, 16986, 17465, 15802, 15768, 15586, 16980, 16125, 15144, 15089, 15467, 15915, 16876, 15876, 15851, 15763, 16497, 16072, 16534, 16444, 16596, 16900, 16087, 15102, 14912, 15324, 16194, 16343, 16916, 16571, 17206, 16393, 15753, 17463, 17367, 16003, 17355, 16138, 15691, 16589, 15618, 16139, 15721, 16345, 16836, 17068, 16920, 15019, 16369, 16201, 16085, 15989
15246, 15342, 15675, 16344, 17111, 16216, 16348, 15615, 15513, 20447, 14258, 15816, 13497, 13758, 15796, 17728, 21692, 20645, 21201, 21064, 20567, 20949, 19499, 19892, 20649, 19457, 21764, 16405, 21233, 21230, 20723, 19911, 22793, 19198, 19837, 21206, 21014, 21103, 21461, 21109, 18389, 19583, 21157, 22761, 19817, 19237, 17156, 18000, 16811, 16779, 17240, 16905, 16254, 14850, 18313, 16048, 17649, 19462, 20204, 21231, 19007, 19759, 18433, 18651, 20042, 18989, 20663, 20818, 20814, 19345, 18697, 20224, 19133, 20199, 19269, 20167, 20640, 18635, 18791, 20060, 19541, 19616, 18638
12855
17188, 16162, 14870, 14609, 14429, 16214, 16507, 14588, 14215, 14921, 16722, 16125, 14684, 14528, 15020, 16536, 16627, 15930, 15069, 14988, 15953, 15817, 16077, 16228, 14977, 15220, 14834, 16961, 15375, 14976, 14630, 14624, 16026, 16729, 14313, 14552, 14811, 15944, 16339, 16492, 16392, 16360, 16435, 14508, 14545, 14221, 14702, 19842, 19804, 21092, 21459, 15670, 23340, 14929, 14910, 15022, 20717, 21702, 17643, 14974, 15050, 13685
11396
18148, 15618, 15239, 15560, 15086, 15031, 15866, 15603, 15458, 15411, 15160, 15023, 15221, 15380, 15944, 15750, 15689, 15773, 15931, 15976, 15430, 15594, 15920, 15341, 17046, 16180, 15261, 16919, 14876, 16704, 15901, 17055, 17421, 14114, 18526, 16455, 16747, 16428, 17893, 19074, 15337, 14945, 15393, 19260, 18120, 17331, 16418, 15351, 18891, 18828, 17233, 16073, 16152, 19326, 18728, 17278, 16051, 18657, 18257, 18743, 17353, 16279, 15958, 17806, 17979, 17896, 19316, 16769, 16938, 17402, 18395, 16624, 17457, 15612, 15026, 20784, 21389, 16226, 14968, 16566, 17959, 17881, 17812, 20374, 19241, 21757, 11037
17711, 17720, 15632, 16254, 16138, 11195
21077, 14400, 14694, 18132, 18168, 17706, 18027, 18176, 17918, 18334, 18209, 17678, 17517, 18482, 17918, 18286, 18583, 18358, 18926, 18376, 16945, 16785, 17032, 16896, 19209, 17938, 20091, 18932, 17996, 18122, 18420, 18107, 18067, 17353, 19157, 19544, 17371, 15943, 18890, 19301, 16138, 16001, 17610, 19258, 19542, 16489, 16060, 16220, 18578, 19733, 19133, 16238, 16968, 19023, 18946, 16864, 16292, 18318, 19559, 19323, 17140, 16517, 16766, 18334, 17073, 17701, 19674, 19011, 18319, 18492, 20083, 19574, 19334, 16230, 17813, 19013, 21126, 17699, 16798, 18220, 19193, 19415, 20024, 20703, 21547, 20877, 19459, 18245, 17414, 18156, 19238, 19295, 19924, 20660, 20331, 22804, 20284, 19510, 19851, 20763, 20653, 20095, 18336, 18732, 19686, 18391, 19145, 20582, 20887, 20293, 20245, 19603, 18646, 18316, 18917
