High Priority Execution Time
8764, 8600, 9716, 8852, 9688, 8820, 9786, 9579, 10093, 9864, 10090, 10370, 10340, 10327, 10097, 9343, 10084, 9516, 9846, 9803, 9938, 10018, 10072, 10620, 10166, 11152, 11151, 10765, 10977, 11384, 11724, 11008, 10971, 11125, 10526, 11153, 10170, 10651, 10021, 11190, 10499, 10767, 10250, 11570, 10295, 11404, 11210, 11660
8257, 9180, 8626, 8732, 8816, 9039, 9041, 8844, 9489, 9256, 9640, 9623, 9869, 9951, 9793, 9074, 9342, 9019, 8990, 9046, 9301, 9476, 9721, 10019, 9861, 9974, 10129, 10024, 9925, 9991, 10288, 9777, 9521, 9351, 8907, 8620, 8783, 8599, 8470, 8479, 8977, 8825, 9329, 8988, 9300, 9508, 9783, 9880
11600, 13285, 13312, 12845, 14232, 14328, 13902, 14168, 14237, 14429, 14434, 14540, 14717, 14576, 13945, 14323, 13713, 14026, 13563, 13976, 13915, 14170, 13986, 14288, 14180, 14287, 12621, 14349, 14381, 12423, 15147, 14464, 14385, 13914, 14115, 13224, 13930, 13051, 13333, 13295, 13466, 12283, 13666, 13522, 14678, 13339, 14612, 14810
10022, 12321, 13398, 16960, 10905, 11330, 13158, 10944, 13504, 13679, 11432, 13756, 13102, 14044, 15771, 11386, 13831, 11083, 15288, 13281, 13953, 14242, 14026, 14333, 15935, 16017, 16580, 16054, 16134, 16717, 14468, 16187, 16096, 15796, 10951, 10495, 13483, 11997, 13531, 10492, 13561, 14439, 15421, 10732, 14173, 14096, 14018, 11734
7432, 6533, 10494, 9636, 10492, 10621, 9761, 10984, 10611, 11535, 10944, 11849, 12171, 11940, 11674, 12385, 9606, 11182, 9955, 11107, 10337, 11068, 10799, 11734, 11024, 12732, 11622, 12590, 11655, 11382, 12819, 11609, 12252, 12332, 12339, 10672, 11483, 11727, 11361, 11297, 11436, 12066, 11834, 11595, 11601, 11782, 12480, 12625
