Throughput, High Missed, Low Missed, Acceptance Rate, Max Memory
198, 0, 0, 1.75983, 7.70697
192, 0, -nan, 0, 7.72845
195, 0, 0, 0.775595, 7.74017
192, 0, -nan, 0, 7.69525
192, 0, -nan, 0, 7.64056
