Low Priority Execution Time
8103, 5287, 17273, 12072, 12388, 13138, 15286, 11858, 11837, 12186, 12369, 11674, 11326, 11495, 14586, 16243, 14065, 12421, 12550, 12088, 11055, 12850, 11630, 12633, 12483, 11782, 14072, 14805, 12832, 12605, 13062, 12728, 13032, 12496, 11941, 11390, 12074, 11788, 11426, 12691, 12352, 12790, 13557, 11660, 12640, 12359, 11684, 12861, 12106, 12126, 12184, 13802, 11864, 13081, 13003, 13375, 15553, 16368, 13443, 11144, 11459, 12532, 11284, 12806, 10914, 12101, 11530, 12920, 11717, 11488, 11822, 11913, 12616, 12036, 12728, 12460, 12822, 11521, 12204, 12514, 13181, 11332, 12238, 12394, 12377, 11676, 11991, 11882, 12147, 12285, 11364, 11744, 11334, 12317, 11256, 11495, 11724, 11043, 11831, 12106, 11686, 11869, 11944, 11329, 11890, 12211, 11470, 11944, 11377, 11178, 10980, 11705, 11746, 12057, 12211, 11574, 11452
8361, 16504, 16659, 13744, 14821, 15387, 16536, 17582, 15087, 15846, 14969, 14709, 13822, 14571, 12785, 16172, 15969, 14900, 16292, 15004, 15202, 14134, 15121, 14387, 15151, 15206, 15390, 17026, 16630, 15994, 16133, 16121, 15607, 15878, 15463, 15011, 15025, 15602, 15723, 15363, 14619, 15245, 15095, 15632, 15367, 15750, 14978, 14409, 15490, 15509, 15485, 15051, 16344, 15353, 16450, 14846, 15188, 18594, 16724, 16474, 15597, 16422, 16339, 16078, 16566, 14458, 16471, 15571, 16376, 15810, 16461, 15479, 15808, 17348, 15547, 16650, 15979, 16004, 15484, 16552, 16171, 16750, 15608, 16516, 16132, 15461, 15079, 16031, 15954, 16239, 16448, 16385, 16593, 15694, 15203, 16605, 16109, 16120, 15663, 15342, 14406, 16602, 15252, 15308, 16182, 15611, 16350, 16595, 14836, 15225, 15014, 15603, 15404, 15637, 15457, 15841, 15563, 15690, 15172
12784, 11994, 21309, 17358, 9876, 13549, 14903, 12085, 15087, 12268, 11185, 10589, 9169, 9342, 9398, 16347, 13966, 11438, 10979, 10677, 9273, 9705, 10089, 10051, 9532, 9509, 16313, 13795, 12181, 11444, 11622, 10097, 9843, 9148, 10968, 9794, 11630, 9180, 11226, 10020, 10733, 11155, 9632, 11276, 10051, 10467, 11570, 9863, 9627, 10574, 11327, 10550, 9369, 10510, 9136, 15160, 13362, 13503, 12017, 12293, 12310, 10482, 12086, 11378, 10550, 11644, 11961, 10687, 11461, 11130, 11409, 11736, 11704, 11813, 9756, 9543, 9777, 11212, 10400, 11619, 10529, 9478, 10262, 11483, 10511, 11143, 10852, 11043, 12170, 10207, 10971, 11722, 11234, 11406, 10630, 10893, 10603, 11078, 10056, 11094, 11448, 11201, 10924, 12386, 10024, 9720, 9996, 9789, 11169, 9201, 10724, 10297, 9515, 9284, 11379
9824, 14406, 11444, 12004, 12458, 10589, 13766, 10333, 10438, 11025, 10062, 10876, 10961, 11675, 11275, 13576, 13403, 12368, 10645, 10530, 10867, 10542, 11688, 10123, 11537, 11043, 10195, 14753, 15336, 11363, 10620, 11160, 11339, 11956, 11225, 11278, 10461, 10506, 10957, 10532, 10425, 11833, 12659, 11532, 11206, 10325, 11352, 9407, 11471, 10698, 11999, 10172, 12416, 10533, 13004, 11091, 11748, 12880, 16439, 11006, 12043, 10237, 12008, 11098, 12210, 10471, 11965, 11181, 11441, 11769, 11825, 11442, 11902, 11545, 11689, 11602, 11473, 10853, 11388, 11184, 11983, 13057, 11652, 12650, 11264, 11721, 10703, 11993, 11730, 12590, 11788, 12277, 12776, 11633, 10677, 12436, 10996, 12913, 12012, 11894, 12569, 12846, 11261, 11105, 11370, 12564, 12585, 12353, 13380, 11657, 12778, 11127, 12869, 11532, 12675, 12794, 12401, 11503, 9897
9158, 7644, 16903, 15907, 8714, 11926, 18892, 10421, 9827, 8662, 19294, 17941, 6922, 9947, 9805, 13111, 10186, 9765, 8797, 8186, 8527, 7829, 8446, 8303, 10890, 8982, 8325, 8564, 8696, 8258, 8228, 8451, 7470, 7940, 8372, 11067, 9708, 8909, 7868, 8442, 7701, 8421, 7795, 9020, 8252, 8230, 7569, 9251, 8620, 8414, 8074, 7782, 7637, 8335, 8976, 9212, 8602, 8535, 8877, 8417, 8292, 8335, 8062, 9155, 11138, 11251, 9900, 9004, 8885, 9712, 9121, 8559, 8496, 8918, 8457, 8162, 8287, 8172, 8274, 9170, 8624, 8538, 8871, 8925, 9046, 8536, 8185, 8564, 8695, 8539, 8086, 8605, 8558, 9203, 10429, 9726, 8439, 9214, 9225, 8920, 8555, 9137, 9661, 9298, 9417, 10205, 8759, 8643, 8370, 8850, 9171, 10273, 9252, 8816, 8657, 9461, 8279, 9228, 8627, 9350, 9374, 9021, 8456, 8714
17384, 13564, 14042, 13432, 16140, 13578, 15204, 15267, 13494, 14933, 16023, 14585, 16751, 7317
15713, 17297, 19272, 7106
9971, 6953, 18415, 16297, 14686, 19147, 15771, 16629, 17760, 16439, 14777, 16128, 14877, 15050, 14429, 18998, 16683, 18545, 16512, 15608, 15423, 15486, 13773, 14274, 13929, 15636, 14504, 16242, 16332, 17492, 16131, 16078, 14389, 15172, 14925, 14452, 14985, 14868, 13991, 14467, 16582, 14624, 15119, 14285, 14607, 13704, 15725, 14701, 15463, 15115, 14658, 14522, 15329, 14487, 15436, 14204, 16165, 14894, 16874, 16036, 15794, 15696, 15395, 14824, 14794, 15380, 14186, 14960, 14762, 14901, 14625, 14826, 14704, 13488, 14215, 14292, 16128, 15439, 15347, 13578, 15836, 13826, 14311, 14462, 14573, 14444, 14070, 14432, 15230, 14532, 14101, 15055, 14994, 14902, 14426, 14026, 14213, 14329, 15089, 14660, 14647, 13886, 14312, 15450, 15262, 15968, 16093, 13966, 15458, 14534, 14419, 15050, 15667, 14688, 15565, 14423, 13627, 14955, 13781
