Low Priority WRET
20810, 9821, 12445, 12955, 12955, 12955, 13000, 12286, 15613, 16263, 20574, 12864, 13212, 13545, 13621, 17492, 12752, 13183, 13280, 16905, 15897, 19788, 18976, 23043, 13482, 13502, 13956, 13961, 19713, 16563, 11461, 20174, 12702, 14602, 16780, 14724, 12421, 12492, 12648, 17191, 18278, 17945, 17945, 17892, 11838, 11963, 12222, 12346, 12717, 13411, 13864, 13411
12919, 14033, 14577, 20290, 11987, 14760, 14882, 14911, 15003, 11606, 14803, 20538, 14573, 15659, 15820, 15828, 15877, 15861, 13870, 14443, 15034, 14896, 14894
9270, 13062, 13864, 14352, 14142, 12707, 8430, 10142, 15370, 11828, 11828, 11828, 12189, 12189, 22724, 13301, 16692, 7743, 9476, 9685, 15655, 19711, 20707, 15437, 15437, 15437, 15494, 10859, 9917, 15542, 15542, 6856, 7032, 7096, 7185, 7185, 9489, 9713, 10558, 16716, 6681, 6858, 8112, 8231, 8982, 9149, 9135, 11757, 12144, 12132, 12045, 12045, 10062, 10497, 16156, 16156, 16156, 16121, 11274, 12983, 12876, 20761, 18554, 19996, 19278, 17619, 18474, 20294, 19714, 20810, 17493, 21504, 13609, 20909, 20132, 15899, 15907, 16963, 20262, 17235, 30444, 19987, 27208, 18571, 16220, 16634, 17315, 14107, 14299, 14353, 14386, 14386, 13700, 13581, 13755, 13681, 13685, 13933, 14132, 19530, 12328, 13493, 13850, 14129, 14438, 17573, 22146, 18305, 16159, 16376, 16453, 16479, 13231, 19448, 12771, 12952, 22087, 13170, 13928, 16085, 15760, 20758, 13386, 15956, 15992, 15992, 16208, 15773, 13563, 14421, 14432, 14178, 14234, 14147, 13561, 13814, 15551, 15621, 15890, 16060, 15816, 16478, 17223, 17294, 17294
