Low Priority WRET
19138, 39980, 6933, 26778, 32625, 7381, 11028, 13918, 18948, 20749, 20598, 20437, 14852, 16425, 20186, 21178, 19999, 18412, 18971, 23131, 22695, 22536, 16542, 19928, 20663, 20593, 19874, 16750, 17616, 17661, 17562, 13160, 15178, 20555, 20563, 20348, 15172, 16732, 22508, 22837, 22851, 18217, 18264, 20387, 20404, 19451, 15335
9219, 12236, 24893, 28490, 28490, 20773, 7718, 11721, 13138, 14977, 17092, 16408, 15433, 13240, 15841, 17719, 17406, 16061, 14009, 15374, 16434, 16489, 15490, 13903, 15035, 15911, 15546, 15121, 13781, 13656, 13999, 13528, 13283, 14974, 16499, 16226, 14846, 14141, 14461, 16198, 16432, 15936, 13986, 15568, 16350, 16282, 15438, 13688
23383, 33290, 14818, 18530, 21718, 16917, 22699, 22926, 15252, 20309, 21950, 14785, 18724, 20650, 15674, 20278, 17397, 20999, 17295, 21257, 12202, 18452, 23741, 7372, 11345, 25142, 37923, 14984, 17111, 19961, 22579, 23727, 21804, 20259, 20155, 22367, 22655, 22432, 18215, 20163, 22298, 22567, 21534, 20998, 20809, 21714, 22599, 22840, 21308, 21199, 21610, 20651, 19489, 21640, 25631, 25555, 25378, 21721, 22789, 24167, 24667, 24153, 21284, 22927, 25085, 26304, 24061, 22817
6539, 22204, 33193, 13007, 16638, 19505, 21253, 19668, 19364, 17595, 16904, 20480, 21345, 20996, 18642, 17785, 18912, 19290, 21375, 19690, 21060, 20190, 19887, 20074, 19833, 19913, 19847, 20611, 17358, 18992, 21752, 22625, 22441, 19566, 19757, 22623, 22778, 20534, 17814, 18743, 21618, 20982, 20891, 18120, 16517
8548, 39366, 12911, 28813, 8172, 15227, 19814, 23512, 24533, 25320, 22110, 23226, 23927, 28029, 17710, 21100, 24442, 24998, 23051, 22307, 20692, 21842, 20945, 20272, 21252, 22190, 22196, 20703, 18824, 20735, 23114, 23566, 23112, 21883, 24215, 25662, 27559, 20901, 22008, 26121, 25101, 23185, 20745
10334, 14471, 39332, 9162, 34194, 7421, 14248, 17678, 21216, 24933, 25377, 23117, 18307, 19815, 23351, 23194, 23285, 21785, 22668, 23655, 23130, 23064, 21215, 23440, 25534, 25882, 22589, 20022, 21233, 23563, 23695, 20167, 19611, 22303, 21110, 21490, 17775, 19157, 22509, 22627, 22545, 19368, 19985, 23132, 22819, 21967, 18988
