Low Priority WRET
14393, 15613, 15328, 11877, 14313, 15076, 15437, 15678, 16686, 17070, 17215, 16734, 19819, 22725, 15185, 18543, 9949, 14081, 15020, 15230, 15452, 15393, 15322, 14989, 14762, 15471, 15546, 14448, 14330, 13723, 14432, 14523, 14561, 8695, 14005, 14298, 14413, 14408, 14345, 14469, 14486, 14431, 14587, 14672, 14621, 14716, 14674, 14974, 14978, 14867, 14605, 14570, 14705, 14579, 14641, 14502, 14686, 14798, 14786, 14719, 14599, 14545, 14492, 14387, 14535, 14855, 14850, 14899, 14639, 14636, 14500, 14307, 14505, 14336, 14357, 14430, 14629, 14779, 14809, 14752, 14589, 14588, 14668, 14653, 14750, 14774, 14739, 14634, 14624, 14583, 14748, 14768, 14855, 14675, 15049, 15351
8818, 14983, 14381, 14713, 14891, 16130, 13780
15730, 17175, 15123, 15592, 16141, 16420, 18259, 15246, 16062, 16369, 16324, 15862, 15732, 16021, 16087, 16198, 16275, 16052, 16189, 16212, 16268, 16180, 15950, 16173, 16071, 16105, 16350, 16274, 16006, 16145, 16129, 16508, 16502, 16269, 15931, 15916, 15915, 15774, 15930, 16155, 16196, 16401, 16095, 15973, 15723, 15640, 15934, 15939, 16107, 16109, 16216, 16115, 16015, 15965, 15871, 15568, 15446, 15936, 16358, 16521, 16253, 16332, 16004, 16047, 16194, 16270, 16098, 16271, 16099, 16156, 15697, 15885, 15840, 15886, 16294, 16321, 16080
13958, 15014, 16736, 15792, 15117, 15948, 15988, 15812, 15850, 16269, 16235, 16313, 16322, 16186, 16222, 16607, 16545, 16029, 15719, 15914, 16243, 16441, 16412, 16188, 16426, 16425, 16245, 16269, 16231, 15888, 16318, 16191, 16072, 15975, 16140, 16254, 16095, 16396, 16311, 16316, 16394, 16516, 16217, 16288, 16542, 16630, 16627, 16424, 16088, 16257, 16240, 16326, 16457, 16249, 16379, 16069, 15941, 16402, 16254, 16436, 16169, 16221, 16378, 16381, 16487, 16012, 16084, 16045, 16110, 16124, 15974, 16125, 16177, 16278, 16266, 16032, 16304, 16349, 16294, 16197, 15785, 15800, 15425, 15609, 15650, 15619, 15983, 16087, 16166, 16385, 16334
15900, 16005, 16074, 15391, 14866, 14655, 13147, 14145, 14645, 14822, 14587, 14444, 14414, 14649, 18084, 18612, 15914, 18874, 19437, 20131, 14715, 14915, 16296, 17085, 17491, 17438, 17345, 16642, 17917, 17670, 17072, 16230, 15500, 16397, 16280, 16034, 16073, 16596, 16602, 15608, 14944, 16042, 16173, 16766, 16409, 16624, 17159, 17075, 16844, 17001, 16221, 16617, 16455, 16975, 16175, 16689, 16031, 16910, 17225, 17322, 16618, 15601, 16640, 17371, 18778, 18896, 17225, 16580, 16661, 15217, 17379, 17391, 18075
17641, 15054, 14685, 16172, 15884, 15884, 14700, 14495, 15852, 14975, 15382, 15598, 14547, 10992, 13945, 14036, 14846, 14436, 15059, 14645, 15404, 15715, 17827, 20655, 10379, 15229, 15520, 16005, 16598, 16647, 16417, 15210, 14610, 14761, 15142, 15397, 15937, 16137, 15956, 15982, 15745, 15711, 15500, 15976, 15995, 15879, 15586, 15333, 15452, 15510, 15559, 15817, 15869, 15979, 15825, 15577, 15427, 15576, 15731, 15726, 15608, 15595, 15805, 15737, 15538, 15436, 15683, 15750, 15778, 15567, 15553, 15628, 15698, 15715, 15832, 15677, 15567, 15602, 15701, 15887, 15826, 15241, 15120, 15119, 15535, 15477, 15483, 15527, 15486, 15502, 15434, 15453, 15847, 15962, 15983, 15686, 15659, 15831, 15620, 15774, 15566, 15589, 15441, 15551, 15501, 15348, 14867, 14706, 14813, 14801, 15104, 15133, 15278, 15253, 15580, 15551
14786, 15234, 15300, 13215, 14790, 19037, 15656, 18392, 19965, 14634, 14660, 14808, 14755, 17461, 18823, 11664, 14937, 15559, 15808, 15700, 16317, 16143, 16392, 14229, 14256, 14794, 15093, 15173, 15264, 15187, 15091, 15106, 15025, 14988, 14967, 15134, 15375, 15319, 15238, 15020, 15085, 8845, 15409, 16011, 16216, 16200, 16175, 16712, 17155, 17376, 17065, 14805, 15342, 15006, 15657, 15753, 15378, 15332, 15832, 15864, 15495, 15219, 15437, 15413, 15916, 16060, 16155, 15960, 15318, 15299, 15390, 15369, 15329, 15324, 15413, 15339, 15233, 15361, 15374, 15488, 15212, 15161, 15391, 15742, 15744, 15402, 14988, 15316, 15250, 15266, 15340, 15568, 15558, 15491, 16009, 16169, 16224, 15982, 15808, 15434, 15498, 15450, 15558, 15529, 15554, 15403, 15505, 15697, 15828, 15747, 15742, 15546, 15479, 15367, 15537, 15446, 15307, 15152, 15191, 15451, 15368, 15506, 15343, 15224, 
