High Priority Response Time
8932, 8775, 25863, 17667, 17154, 17795, 17544, 34135, 29180, 23574, 17903, 26766, 26877, 26150, 24817, 24043, 32425, 23514, 25946, 29698, 27151, 22225, 28097, 24270, 22081, 21756, 18765, 27814, 27271, 20900, 26600, 25687, 23397, 26805, 23729, 27511, 19071, 16375, 18004, 23492, 28218, 26409, 30293, 32373, 26145, 25416, 29566, 26558, 23443, 30035, 26426, 24000, 32906, 25849, 30251, 27614, 26474, 31985, 32269, 32003, 28862, 24190, 25849, 25716, 35596, 28720, 27824, 31069, 30640, 36238, 30033, 25866, 23529, 33714, 27757
15405, 40890, 33901, 16148, 16842, 17815, 27472, 37810, 16661, 35397, 43148, 42278, 31622, 26040, 23509, 43302, 37650, 24359, 44432, 32717, 39338, 22181, 49315, 20910, 15616, 17117, 44355, 38966, 30218, 16982, 15621, 16001, 23971, 25930, 35505, 23764, 38911, 43937, 31520, 20963, 21097, 20106, 32939, 16636, 23106, 17516, 42152, 17697, 22634, 16227, 33346, 26369, 32197, 35028, 27302, 35799, 36914, 39412, 38303, 44472, 23340, 15828, 17289, 23037, 17413, 20058, 38389, 36772, 31363, 29161, 21678, 32360, 42134, 26271, 20910
29048, 27455, 18957, 27989, 25936, 28058, 35714, 17277, 26302, 19358, 20171, 17870, 27505, 23853, 23112, 33141, 29623, 28084, 22726, 24459, 18858, 40779, 31867, 20583, 25276, 16798, 34464, 25401, 16876, 28564, 37324, 25419, 23284, 26304, 29866, 24907, 23759, 32373, 28252, 33165, 33027, 32611, 28690, 33997, 23117, 33955, 26174, 18705, 25534, 19208, 26828, 18482, 27279, 26712, 34060, 30924, 35962, 18448, 28337, 23764, 17768, 26135, 32216, 24721, 24550, 30873, 27861, 28254, 28914, 27980, 32993, 28336, 36640, 35944, 20916
19367, 22842, 33828, 19699, 18909, 19817, 31307, 20963, 17970, 20872, 30434, 25615, 17833, 20252, 21470, 28500, 18384, 17036, 27530, 18969, 21041, 18200, 29463, 20838, 16804, 18538, 31971, 22844, 23931, 16048, 16751, 18377, 21117, 24269, 29188, 28961, 17911, 25382, 24955, 23662, 23079, 21973, 23507, 23248, 25694, 23621, 25123, 18516, 20903, 18444, 23483, 25875, 23796, 23830, 21491, 27183, 23860, 21734, 26062, 27746, 27173, 17779, 17414, 20696, 22300, 24337, 28209, 25245, 27022, 23093, 21937, 23594, 22924, 20328, 30665
19877, 21391, 36196, 18860, 18059, 21137, 25527, 19929, 16282, 19748, 23697, 23521, 15754, 18522, 21274, 22944, 16582, 15828, 28422, 18324, 18793, 16158, 29853, 21133, 16381, 18518, 25863, 23998, 20980, 14793, 17213, 19918, 18423, 21515, 25304, 22096, 16486, 19838, 20019, 19910, 18476, 19151, 22581, 18289, 20373, 19698, 27225, 18694, 21370, 17389, 22033, 22595, 22562, 20880, 21643, 23021, 20046, 18492, 19794, 24746, 27023, 17209, 17903, 24729, 18573, 18425, 25252, 25139, 23266, 19124, 19802, 19693, 17164, 18129, 22166
29882, 26574, 43935, 34551, 30073, 38204, 40029, 40442, 27950, 25639, 41815, 43649, 29506, 35481, 33253, 40810, 36453, 33949, 40704, 34856, 36771, 33557, 44830, 27187, 21969, 25100, 41763, 37220, 26915, 21942, 34076, 37494, 34254, 37263, 40407, 35031, 23072, 20481, 26186, 42709, 37855, 32336, 45104, 38688, 41590, 35736, 37558, 40061, 36508, 35888, 38607, 39102, 31700, 37716, 37650, 37247, 34740, 35162, 34918, 39541, 41578, 23137, 40713, 26321, 36265, 34607, 37657, 37933, 40693, 29459, 38774, 42858, 26975, 26623, 42883
22167, 39677, 31640, 27904, 32058, 29198, 35489, 29728, 27610, 31296, 31221, 27119, 31115, 27106, 27769, 31536, 27811, 24405, 31784, 30012, 29356, 23006, 33096, 25370, 22542, 18244, 25502, 30248, 25315, 31886, 29171, 32220, 19335, 18356, 23062, 18981, 17740, 18713, 20343, 21054, 21022, 20479, 23617, 34546, 31921, 34872, 35195, 28885, 31508, 28083, 34190, 34206, 34008, 33753, 29976, 32268, 33565, 32703, 36341, 39668, 27688, 31458, 29917, 35592, 21267, 28363, 25527, 27787, 29155, 30578, 36789, 23788, 25399, 30128, 30271
35216, 38689, 31767, 31662, 17073, 30460, 43293, 37812, 35915, 16912, 34770, 16571, 15708, 16046, 34453, 15771, 22209, 16577, 24141, 15427, 21422, 15219, 33627, 15520, 16127, 30736, 39171, 37403, 34633, 22489, 13919, 15611, 20982, 13481, 31564, 30863, 15714, 21861, 31578, 38136, 36984, 37716, 40242, 35837, 31198, 28512, 37743, 30745, 31266, 26121, 33845, 37712, 38743, 37235, 36447, 38466, 37449, 39793, 34765, 41530, 15930, 16090, 37157, 36027, 38764, 35265, 36301, 40424, 42380, 40742, 34916, 29364, 30805, 19543, 18247
18366, 34352, 40888, 20256, 20183, 21991, 25550, 31190, 19280, 29609, 32745, 31486, 24570, 24783, 33805, 28960, 24066, 31207, 33191, 24717, 30562, 27788, 37095, 19061, 18698, 18307, 41757, 33566, 19891, 22925, 16998, 17358, 29719, 29197, 38047, 23428, 26768, 31367, 28062, 19009, 23406, 24637, 29311, 18531, 31557, 19013, 33864, 21612, 20866, 17273, 28043, 38470, 26627, 30173, 30828, 29487, 24211, 30972, 26366, 34121, 23710, 18590, 25114, 21839, 19063, 18289, 28946, 30699, 28010, 31337, 29974, 30472, 29722, 25564, 32934
22353, 24537, 37882, 28520, 24126, 33633, 40201, 36089, 24797, 24023, 36031, 39911, 26935, 32385, 31822, 36354, 31724, 27645, 38012, 31654, 31493, 29660, 43173, 28395, 23815, 27266, 36900, 37303, 28453, 21385, 30275, 32592, 30492, 31285, 35620, 32374, 24354, 26503, 26252, 33772, 33763, 29115, 37646, 31151, 34307, 28113, 32718, 34998, 31796, 30525, 31043, 33077, 32321, 31492, 33059, 34742, 31357, 31397, 31352, 34356, 38262, 24438, 35540, 28259, 31413, 32636, 35376, 34259, 35073, 28537, 32863, 37952, 25393, 26635, 37322
