High Priority WRET
13171, 14706, 16299, 16334, 16758, 16876, 16796, 16623, 16974, 17304, 17614, 17406, 17334, 17335, 17190, 16851, 16701, 16791, 16971, 17189, 17375, 17366, 17477, 17319, 16853, 16865, 16918, 17017, 16945, 19439, 19635, 19597, 16958, 16861, 17011, 17070, 17467, 17414, 17506, 17063, 17130, 17356, 17069, 16987, 19225, 19283, 18994, 16470
9842, 15610, 16087, 16268, 16120, 16322, 16381, 16882, 16872, 16689, 16488, 16515, 16686, 16859, 16525, 16774, 16721, 16849, 16900, 16759, 17062, 17141, 17052, 16960, 16694, 16587, 16466, 16584, 19526, 19526, 19636, 17113, 17067, 16921, 16871, 17311, 17620, 17474, 17307, 17265, 17548, 17229, 17268, 19180, 19127, 19111, 16638, 16458
8185, 12747, 13821, 14118, 14041, 13675, 13382, 13382, 14134, 14150, 14217, 13928, 14040, 14273, 14156, 14133, 14151, 14137, 14144, 14104, 14235, 14151, 13798, 14025, 14219, 14481, 14353, 14426, 14408, 15977, 15872, 15630, 14251, 14314, 14530, 14469, 14637, 14695, 14678, 14323, 14287, 15226, 15353, 15797, 18050, 18105, 18095, 15955
9860, 14350, 15723, 15972, 16378, 16355, 16482, 16417, 16640, 16497, 16612, 16493, 16435, 16642, 16541, 16622, 16512, 16465, 16820, 16907, 16695, 16589, 16737, 16919, 16803, 16721, 16558, 16489, 16485, 18739, 18833, 18765, 16633, 16502, 16817, 16603, 16968, 16993, 16965, 16713, 16523, 16518, 16378, 16612, 18994, 18994, 18715, 16191
7694, 7694, 12881, 13232, 13336, 13281, 12994, 13129, 13135, 13137, 12892, 12832, 12915, 12787, 12887, 13002, 13025, 13104, 13071, 13222, 13120, 13085, 13121, 12971, 13126, 13216, 13297, 13200, 13285, 13210, 13391, 13225, 13163, 13070, 13071, 13165, 13081, 13167, 13026, 13099, 13168, 13006, 13071, 12934, 13136, 13148, 13082, 13074
6680, 11060, 11107, 11129, 11113, 10924, 11011, 11011, 11057, 9982, 10509, 11064, 11056, 11040, 10716, 10692, 10851, 10829, 11029, 11043, 11053, 10692, 10381, 10974, 11014, 11029, 10780, 10788, 10844, 12714, 12714, 12735, 11382, 11635, 11626, 11631, 11319, 11299, 11322, 11358, 11372, 11238, 10767, 9089, 9681, 9693, 9675, 9114
10574, 14488, 17336, 17597, 18660, 19613, 19732, 19204, 19015, 19297, 19358, 19275, 19070, 18778, 18661, 18434, 18546, 18431, 19368, 19290, 19303, 19006, 19202, 19434, 19412, 19018, 18931, 18744, 18566, 21163, 21159, 21135, 18758, 18781, 18837, 18731, 18748, 18573, 18603, 18224, 18712, 18577, 17646, 17355, 19021, 19017, 18933, 16605
9254, 9342, 11116, 10535, 10760, 10686, 10776, 10791, 11331, 11260, 11034, 10841, 11329, 11236, 11183, 10997, 11022, 10727, 11038, 11267, 11264, 11342, 11299, 11450, 11012, 10797, 10900, 10867, 10919, 14581, 14509, 14499, 11272, 11321, 11285, 11358, 12027, 11879, 11995, 11368, 12316, 12209, 12043, 11352, 14435, 14477, 14552, 10926
