Low Priority WRET
13142, 13417, 13429, 12891, 12762, 12358, 12546, 13095, 13184, 13324, 8582, 8958, 13412, 13578, 13716, 13696, 13737, 13626, 13566, 13542, 13537, 13695, 13631, 13693, 13772, 13721, 13718, 13595, 13683, 13544, 13455, 13446, 13390, 13515, 13626, 13700, 13798, 13841, 13861, 13803, 13717, 13682, 13675, 13433, 13229, 13268, 13281, 14315, 14661, 14785, 14457, 14924, 14925, 14560
7945, 13034, 13079, 12692, 12575, 12297, 12833, 11754, 12210, 12371, 12498, 11703, 12286, 12587, 7353
9079, 9457, 8216, 8419, 8532, 8557, 13162, 13288, 13359, 13282, 13448, 13549, 13585, 13493, 13541, 13429, 13405, 13574, 13652, 13628, 13552, 13561, 13584, 13723, 13772, 13834, 13762, 14097, 13971, 14103, 13849, 13830, 13498, 13398, 13561, 13605, 13615, 13511, 13607, 13582, 13602, 13427, 13522, 13418, 13465, 13506, 13631, 13688, 14308, 14213, 14104, 13602, 13666, 13703, 13647, 13671, 13710, 13600, 13555, 13434, 13523, 13703, 13749, 13797, 14012, 14389, 14172, 14092, 13661, 14131, 13284, 12666, 13454, 16016, 16243, 12565, 12899, 13033, 13276, 12687, 12979, 13040, 13117, 13336, 13287, 13137, 13384, 13561, 13892, 14916, 14877, 14538, 14601, 14515, 14255
13735, 13879, 13328, 13404, 11911
13359, 8959, 13581, 13698, 13360, 13313, 13316, 13389, 13237, 13209, 13238, 13363, 13407, 13337, 13529, 13473, 13504, 13435, 13425, 13376, 13199, 13388, 13509, 13461, 13475, 13516, 13413, 13293, 13405, 13393, 13434, 13455, 13477, 13417, 13173, 13216, 13215, 13101, 13219, 13220, 13347, 13393, 13468, 13289, 13246, 13086, 13298, 13367, 13349, 13255, 13226, 13383, 13528, 13362, 13330, 13291, 13243, 13313, 13288, 13615, 13656, 13526, 13272, 13226, 13365, 13459, 13428, 13359, 13876, 13681, 13728, 13541, 13664, 13356, 13371, 12832, 12718, 12484, 12828, 13087, 13193, 12623, 14837, 14942, 13075, 12686, 12696
13297, 11900, 13019, 13727, 13650, 13627, 13424, 14592, 15122, 15259, 16028, 12770, 14728, 13591, 14190, 14203, 14149, 13978, 13931, 13972, 14128, 14447, 14478, 14439, 14760, 14725, 14648, 14268, 13653, 13596, 13370, 14242, 14177, 14505, 13393, 13392, 13281, 13332, 13305, 13237, 13279, 13298, 13327, 13273
6339, 10454, 13469, 13609, 13785, 13058, 12787, 12733, 12876, 12997, 13112, 13223, 13159, 13002, 12820, 12717, 12652, 12769, 12797, 12761, 12790, 12803, 12761, 12402, 12655, 12290, 12745, 13682, 14026, 14146, 13081, 13101, 13207, 13104, 13143, 13123, 13155, 13162, 13110, 13234, 13245, 13291, 13233, 13321, 13328, 13309, 13403, 13327, 13378, 13366, 13261, 13199, 13278, 13032, 13039, 13073, 13151, 13189, 13215, 13108, 13227, 13291, 13258, 13181, 13253, 13377, 13248, 13423, 13394, 13542, 13347, 13256, 13323, 13279, 13278, 13307, 13238, 13212, 13228, 13254, 13074, 13143, 13310, 13364, 13356, 13168, 13077, 13160, 13330, 13314, 13137, 12942, 13061, 13834, 14844, 14986, 14703, 13899, 13143, 13327, 13258, 12951, 13091, 13287, 13340, 13177, 13333, 13440, 12790, 13130, 13418, 13466, 13403, 13156, 13220, 13399, 13546, 13348, 13175, 13170, 13256, 13386, 13275, 13104, 13216, 13333, 13451, 13498, 13343, 13305, 13294, 13357, 13439, 13325, 13299, 13176
9651, 13308, 12555, 12866, 13216, 13234, 13194, 13196, 13228, 13261, 13178, 13216, 13198, 13188, 13247, 13230, 13257, 13163, 13275, 13445, 13511, 13464, 13499, 13485, 13392, 13310, 13321, 13297, 13372, 13030, 13520, 13608, 13430, 13068, 13210, 13401, 13345, 13323, 13816, 14628, 16795, 8412, 9065, 8404, 8477, 8511, 13109, 13330, 13290, 13398, 13650, 12479
10742, 13014, 13120, 13187, 12859, 14649, 12353
