Low Priority WRET
20067, 20362, 15406, 20643, 21001, 21512, 20725, 19236, 15798, 16419, 17666, 17894, 17618, 16548, 18804, 21271, 23215, 18415, 19381, 19973, 20639, 19007, 17289, 17668, 17401, 17733, 16652, 16599, 16307, 15262, 15955, 16551, 17165, 20298, 20347, 19746, 19072, 19095, 19868, 21210, 20708, 19987, 19900, 18753, 19941, 19542, 20772, 20194, 20262, 19344, 20097, 19824, 21099, 20221, 19151, 17827, 17712, 17666, 15997, 16722, 16046, 16104, 17220, 17159, 17027, 16801, 16490, 17264, 17293, 16416, 16111, 16759, 16656, 16314, 16659, 17106, 17973, 17878, 18744, 19147, 19406, 18091, 19274, 18506, 17168, 16901, 17034, 18179, 18525, 17919, 16194, 15274, 16926, 17149, 16780, 16164, 15699, 15597, 15393, 15274, 15244, 15006, 15194, 15241, 15479, 16252, 16244, 15862, 15258, 15793, 16055, 15883
13841, 14879, 15941, 16672, 17355, 17985, 19008, 19098, 16942, 17249, 17259, 17534, 17708, 18677, 18981, 18493, 17779, 17120, 18147, 18531, 21035, 20293, 15902, 17118, 17161, 17430, 16860, 20419, 20220, 20880, 16790, 16993, 16001, 21995, 23668, 20215, 15557, 16158, 16307, 16025, 16082, 16125, 16016, 15712, 15976, 16139, 16605, 16472, 16388, 15686, 16171, 16193, 16842, 16246, 16342, 16536, 16449, 16460, 15524, 15648, 15984, 16000, 16093, 15762, 15781, 15911, 15825, 15851, 15996, 16114, 16102, 16124, 16554, 17982, 21572, 21439, 17643, 18208, 18816, 19154, 18173, 17427, 17368, 17061, 17497, 17853, 18638, 18820, 20063, 22730, 21410, 22938, 23357, 18514, 15429, 15686, 12207
18350, 19670, 20528, 22150, 21497, 23888, 22279, 22808, 19659, 19765, 22281, 24530, 13860, 14366, 16218, 15957, 17112, 19331, 19504, 19552, 18476, 18274, 18928, 18728, 19221, 18428, 18847, 19647, 19570, 18452, 17188, 16808, 18517, 21034, 21086, 20566, 17370, 16133, 16730, 16716, 16844, 17300, 17269, 17898, 17608, 18198, 17566, 16753, 16247, 16315, 16282, 16650, 16969, 17934, 17582, 18032, 17112, 17139, 16320, 17155, 21266, 21461, 20586, 23496, 19049, 19638, 19885, 17265, 19070, 19312, 19372, 18667, 18471, 19036, 18674, 19020, 18096, 17820, 18684, 18814, 19238, 18047, 18366, 18881, 20639, 20760, 16069, 17226, 17946, 18818, 18885, 18719, 19401, 22234, 21144, 22921, 13806, 16974, 17620, 17746, 18299, 19334, 18820, 18244, 18395, 21244, 17801, 20765, 21377, 20594, 19692, 18475, 21967, 25221, 19302, 19605, 21077, 20780, 21301, 22386, 22068, 21472, 20044, 19884, 20899, 21750, 22450, 21118, 21150, 20518, 18433, 17794, 17775, 17928, 17963, 17724, 18893, 18728, 19099, 19304, 19555, 19033, 18346, 18537, 20090, 20080, 19862, 18745, 18995, 18975, 18767, 18756, 18861, 19033, 19009, 21540, 18433, 20334, 20864, 24070, 20611, 21626, 22980, 21917, 21805, 21961, 16948
14726, 15729, 16075, 20189, 21800, 23605, 17836, 23349, 15805, 16218, 16483, 16971, 17429, 19138, 20553, 20870, 20258, 20031, 20119, 19307, 19439, 19238, 18717, 17226, 17217, 17188, 17521, 17288, 17648, 17836, 17982, 18010, 17683, 17608, 17554, 17623, 17670, 17832, 17841, 17667, 17245, 17452, 17228, 17527, 17065
18781, 19815, 18453, 18526, 18764, 19178, 20801, 20824, 19431, 18303, 18622, 21008, 23797, 24439, 21707, 21911, 19958, 20063, 20064, 20618, 20393, 21829, 21687, 20842, 19425, 20335, 20656, 20757, 20038, 19027, 19598, 22755, 22508, 21255, 19281, 18881, 19168, 20221, 20251, 20398, 20232, 20230, 21497, 21090, 20952, 21030, 19992, 19280, 20678, 20024, 20135, 18985, 19255, 19349, 19438, 19309, 19863, 20282, 20076, 19666, 20883, 21336, 21873, 20370, 20647, 20967, 21653, 22077, 21972, 21447, 21682, 22041, 23059, 20695, 21917, 22064, 21580, 22071, 23167, 23240, 22240, 25478, 26045, 18608, 23568, 23329, 22166, 23581, 22824, 21749, 21355, 20264, 20452, 20197, 20632, 20836, 21980, 21313, 20625, 19935, 22556, 22305, 22359, 21430
19211, 21616, 21616, 22289, 21133, 20666, 18914, 18972, 19519, 19531, 19165, 19715, 19888, 19665, 19741, 20851, 20907, 20822, 19869, 19731, 20242, 22801, 22591, 23014, 20986, 21801, 20127, 21529, 20827, 20503, 20247, 20075, 20037, 21110, 21655, 21851, 21142, 22170, 20136, 20576, 19911, 20491, 20177, 20013, 19633, 19799, 20077, 19920, 19725, 20484, 19520, 19746, 20614, 20456, 20153, 18901, 18850, 20412, 20331, 20058, 18262, 19091, 18974, 18978, 21505, 21558, 21579, 22029, 25559, 26572, 27483, 25720, 24088, 23602, 26202, 24782, 25591, 25070, 24105, 18700, 19205, 19349, 19811, 20113, 19687, 19379, 20270, 20079, 19737, 19519, 19661, 19855, 20345, 21227, 21220, 20699, 19551, 19763, 19186, 18170, 17747
16650, 18109, 20292, 22742, 24333, 27893, 17761, 18641, 15718, 15720, 15754, 19252, 20929, 22092, 19988, 20111, 20659, 19154, 19175, 19712, 21285, 23080, 21479, 13795, 14079, 14835, 18405, 18597, 18913, 16789, 16649, 16136, 15106, 14614, 14575, 14593, 14637, 14768, 14656, 14742, 14692, 14518, 14543, 14660, 15404
20963, 22041, 22085, 16431, 18179, 18152, 16440, 17427, 17350, 18001, 17324, 16695, 15717, 15834, 16127, 16812, 17078, 17717, 18260, 18541, 21004, 21191, 15600, 17219, 17798, 18426, 18701, 19319, 19860, 19997, 19189, 18134, 17395, 16719, 16644, 16200, 16513, 17234, 18813, 18782, 18468, 16806, 17809, 17693, 17246, 16427, 16867, 16858, 16766, 16871, 17067, 17222, 17004, 16800, 16663, 16174, 16996, 17192, 17413, 17566, 17427, 17662, 17132, 17245, 17041, 17012, 16882, 16988, 17504, 17416, 17239, 16933, 16770, 16814, 16916, 17029, 17625, 17511, 17301, 17437, 17757, 17620, 16976, 17051, 17328, 18020, 18376, 18379, 17855, 18165, 18432, 19352, 18856, 18630, 18019, 17840, 17361, 18653, 19374, 19284, 19079, 18796, 17931, 18486, 18265, 18213, 17862, 17630, 17245, 17063, 17355, 17362, 17122, 17099, 16815, 16876, 16843, 17372
12167
