Low Priority WRET
15447, 19123, 20087, 21776, 22049, 25267, 24490, 24490, 21223, 22336
27230, 28202, 28306, 24867, 23895, 23906, 24093, 24430, 24220, 24054
25624, 26345, 26676, 22615, 22721, 24442, 18982, 18048
23896, 26354, 20586
13909, 19282, 20192, 19371
21464, 22329, 22537, 19966, 20013, 20741, 20459, 19935, 18869, 19192
23014, 25459, 26994, 24923, 24509, 24425, 24781, 24736, 28915, 27777
6797, 12310, 17222, 17975, 18255, 19563, 19422, 19356, 17348, 21621
19282, 20837, 23592, 24398, 24585, 20345, 19381, 20837, 20854, 22041, 22030, 22167
20028, 20682, 20682, 18171, 18095, 18818, 22434, 22493, 21003, 21828, 19997, 19095, 19394, 19103, 19160, 19634
13347, 20174, 23422, 24262, 23941, 23756, 23967, 22398, 24264, 19771, 22680, 23497, 23095, 20398, 21020
15372, 20171, 21362, 20983, 20490, 23873, 23660, 23308, 17999, 21358
19345, 21523, 22447, 20793, 19493, 19395, 19515, 19489, 18906, 19017
19963, 20518, 20739, 19241, 15795, 13843, 13547, 12612, 11885, 19441
19143, 17769, 18442
16127, 19191, 20555, 21378, 21361, 22178, 20744, 22208, 20637, 21585
19596, 21017, 
