Low Priority WRET
21809, 21893, 17955, 19877, 20223, 20453, 19992, 19574, 19798, 20200, 20224, 18097, 17550, 17731, 17522, 17901, 17786, 18051, 18008, 18137, 17914, 17990, 17582, 17688, 17471, 17404, 17389, 17678, 17354, 17298, 17584, 17831, 17887, 19060, 19118, 19256, 18024, 17860, 18217, 18241, 18036, 17683, 17809, 17929, 17787, 17564, 17483, 17465, 17441, 17462, 19529, 19545, 19966, 19148, 20056, 19560, 19331, 15535, 11620, 11631, 17958, 18692, 18936, 18585, 18444, 18571, 18902, 18993, 19003, 19065, 19068, 18918, 18646, 18785, 19109, 19182, 19474, 19180, 19097, 19259, 19685, 19429, 19560, 19106, 19194, 19084, 19309, 18977, 19456, 19807, 19952, 19386, 20963, 21044, 21196, 20245, 21228, 21563
8631, 29248, 13045, 21601, 21391, 15975, 17638, 18219, 18290, 17704, 17042, 18048, 18076, 18076, 15918, 16198, 16083, 16010, 16203, 16203, 15917, 15892, 16144, 16123, 16140, 16248, 16484, 16450, 16433, 16331, 16507, 16498, 16261, 16288, 16554, 16347, 16461, 16258, 16179, 16085, 16292, 16182, 16354, 16411, 16183, 16158, 16190, 16150, 16109, 16070, 15757, 15518, 9960, 10809, 10703, 10873, 10513, 10879, 14193, 14702, 15071, 15243, 15466, 16509, 16838, 16877, 16868, 16844, 16922, 16698, 16792, 16811, 16899, 16965, 16771, 16591, 16471, 16585, 16545, 16660, 16492, 16650, 16569, 16686, 16742, 16627, 17521, 17656, 17607, 16801, 16844, 16898, 16873, 16725, 16769, 16642, 16665, 16609, 16427, 16382, 16111
8730, 18286, 18286, 22644, 22851, 23011, 21417, 22711, 26458, 27510, 30622, 18488, 19213, 19359, 19193, 18197, 18027, 17894, 17466, 17485, 17461, 17522, 17105, 17132, 16831, 17342, 17375, 17592, 17212, 17221, 16930, 16847, 17295, 17133, 17217, 17027, 16990, 17307, 17196, 17345, 17163, 17335, 17487, 17400, 17165, 18037, 18075, 17937, 17276, 17497, 17391, 17207, 16942, 17083, 17368, 17401, 17095, 18148, 18437, 18398, 18048, 17880, 17502, 16448, 16483, 16581, 16543, 17938, 18217, 18677, 18728, 18797, 18427, 18370, 18485, 18532, 18473, 18753, 18817, 18511, 18709, 18599, 18901, 18479, 18342, 18566, 18533, 18575, 18659, 18478, 18544, 18594, 18540, 18390, 18308, 18320, 18362, 18715, 18573, 18336, 18169, 17763, 17765, 16066, 16098
8925, 27567, 27279, 28592, 28252, 24631, 9254, 9301, 9095, 14843, 15911, 16343, 16314, 16445, 16538, 16628, 16758, 16587, 16447, 16205, 16276, 16454, 16270, 16300, 16269, 16080, 16161, 16299, 16392, 16445, 16434, 16432, 16153, 16158, 16011, 16001, 16053, 16550, 16611, 16723, 16474, 17709, 17626, 17927, 17567, 20074, 20111
12326, 17193, 17224, 16523, 19821, 20354, 20387, 19113, 20688, 20596, 21635, 20312, 18267, 17414, 17305, 17678, 17464, 17618, 17449, 17348, 17455, 17522, 17562, 17633, 17348, 17164, 17195, 17214, 17107, 17115, 17267, 17334, 17426, 17554, 17552, 17532, 17625, 17620, 17255, 17503, 17511, 17577, 17709, 17653, 17674, 17266, 17401, 17521, 17511, 17469, 17237, 16850, 18366, 18391, 18321, 17858, 18262, 17998, 17653, 16982, 17104, 17632, 18051, 18249, 18041, 18048, 18109, 18044, 18050, 17722, 17785, 18274, 18107, 18108, 17913, 17848, 17932, 18057, 18129, 18244, 18154, 18144, 18118, 18025, 18065, 17938, 17742, 17330, 17450, 17793, 18002, 18401, 18316, 18445, 18314, 18390, 17944, 18250, 17643, 17319
14195, 16352, 16353, 15862, 21695, 23377, 23752, 25471, 8573, 15131, 15332, 15348, 12758, 12160, 12194, 12243, 12125, 11982, 12115, 16820, 17250, 17451, 17487, 17590, 17525, 17364, 17419, 17388, 17321, 17559, 17470, 17525, 17599, 17570, 17343, 17271, 17527, 17482, 17516, 17431, 17333, 17506, 17454, 17665, 17561, 17725, 17435, 17488, 17648, 17877, 17934, 17677, 17662, 17726, 17795, 17620, 17565, 17722, 17613, 17407, 18405, 18198, 18752, 18128, 18702, 18244, 18065, 17156, 17063, 17872, 18276, 18252, 18067, 17896, 17772, 17986, 17989, 18487, 18449, 18337, 18173, 18324, 18064, 18062, 18290, 18348, 18225, 18102, 17946, 18093, 18339, 18576, 18388, 18296, 17832, 17682, 17733, 17729, 17722, 17847, 18210, 18370, 18102, 17920, 17924, 24805, 
