Low Priority WRET
7981, 13692, 13816, 14036, 13139, 12956, 13025, 13154, 13132, 13124, 13079, 13057, 13101, 13186, 13086, 13054, 13247, 13246, 13142, 12801, 12738, 12900, 12966, 12987, 12942, 12870, 12815, 12857, 12879, 12903, 12893, 13041, 13062, 13103, 13052, 12972, 13080, 13152, 13205, 13226, 13106, 13183, 13173, 13129, 13069, 13114, 13175, 13233, 13189, 13213, 13216, 13235, 13170, 13211, 13310, 13339, 13259, 13112, 13235, 13170, 13184, 13174, 13258, 13304, 13406, 13537, 13475, 13702, 13598, 13621, 13137, 12966, 12657, 12528, 12661, 12753, 12949, 13107, 13115, 13242, 13338, 13260, 13207, 13103, 13020, 13035, 13149, 13101, 13159, 13148, 13249, 13303, 13155, 12970, 13085, 13110, 13103, 13025, 12978, 12966, 12964, 12952, 13144, 13163, 13210, 13199, 13156, 13243, 13164, 13128, 13177, 13086
13601, 8148, 8507, 12825, 12428, 12887, 12483, 12523, 12856, 12426, 12623, 12664, 12606, 12464
8378, 13513, 13283, 13480, 12941, 13347, 13572, 13572, 13248, 13337, 13322, 7836, 8907, 8691, 11959, 12707, 13236, 11896
13320, 10989
13040, 12034
9017, 13512, 12154, 12301, 12408, 12490, 12542, 12641, 12501, 12427, 12436, 12421, 12646, 12631, 12611, 12305, 12304, 12343, 12392, 12389, 12404, 12424, 12338, 12362, 12444, 12537, 12692, 12653, 12671, 12642, 12564, 12472, 12567, 12544, 12690, 12785, 12793, 12667, 12683, 12658, 12725, 12758, 12756, 12710, 12738, 12708, 12734, 12676, 12623, 12644, 12664, 12697, 12603, 12835, 12984, 13155, 13050, 13080, 13041, 12942, 12938, 12721, 12692, 12504, 12540, 12551, 12537, 12685, 12794, 12761, 13030, 13007, 13226, 13030, 12992, 12983, 12988, 13015, 12994, 13014, 12926, 13439, 13345, 13432, 13161, 13303, 13270, 13169, 13130, 13286, 13237, 13222, 12876, 12860, 12736, 12684, 12815, 12884, 12997, 12955, 13133, 13304, 13503, 13292, 13140
9832, 13820, 13844, 12702, 12841, 12801, 13222, 12382, 12447, 12803, 12908, 13021, 12938, 12670, 13121, 13245, 13271, 13220, 13138, 12874, 12757, 12731, 12691, 12454, 12623, 12718, 12692, 12684, 12775, 12847, 12780, 12649, 12569, 12513, 12737, 12688, 12631, 12571, 12543, 12586, 12628, 12642, 12699, 12720, 12521, 12617, 12557, 12651, 12677, 12779, 12778, 12649, 12546, 12696, 12863, 12867, 12907, 12926, 13143, 12949, 12857, 12630, 12764, 12733, 12757, 12801, 12827, 12794, 12764, 12839, 12358, 13165, 13126, 12393, 12257, 12431, 12479, 12855, 12132, 13005, 13278, 13237, 13263, 12635, 12454, 13066, 13035, 13048, 12827, 12426, 6909, 10076, 14034, 14483, 14488, 14541, 14137, 12599, 12632, 12641, 12727, 12832, 12905, 12766, 12739, 12840, 12887, 12741, 12738, 12653, 12713, 12702, 12618, 12641, 12694, 12768, 12790, 12834, 12863, 13108, 13157, 13128, 12820, 12747, 12805, 12807, 12969, 12989, 13043, 13036, 12986, 12875, 12947, 13054, 13096, 13029, 12896, 13075, 13004, 13091, 12965, 13041, 13148, 13089, 13006, 12745, 12909, 12866, 13080, 13031, 13039, 12972, 12591, 12247, 12257, 12215, 12170, 19068, 19069, 17010, 17010, 12742, 12367, 12579, 12427, 12198, 12573, 12528, 8251, 8456, 8087, 12322, 12502, 12706, 12939, 12774, 13041, 13060, 13059, 13136, 13278, 13298, 12472, 12433, 12545, 12487, 12545, 12749, 12507, 12567, 11970
7628, 18493, 15720, 17538, 12876, 12885, 13230, 17034, 11809
13097, 15727, 13043, 13474, 13679, 12961, 11587
14004, 14277, 12284, 13240, 13658, 13745, 13219, 13396, 13387, 13422, 13466, 13206, 13167, 13628, 13654, 13492, 13346, 13436, 13190, 13173, 13374, 13364, 13373, 13392, 13359, 13384, 13256, 13297, 13295, 13415, 13394, 13396, 13197, 13267, 13303, 13302, 13369, 13328, 13296, 13392, 13302, 13350, 13277, 13225, 13186, 13279, 13294, 13390, 13444, 13305
