Low Priority WRET
9914, 10620, 10626, 8235, 8235, 10879, 10879, 3483, 8229, 10416, 3297, 3328, 7526, 9745, 9745, 9574, 5815, 10299, 10299, 10299, 6366, 10272, 10542, 9291, 9291, 9277, 9277, 9766, 9766, 9766, 10050, 10050, 10050, 7718, 7342, 8755, 8755, 6433, 6971, 8568, 8568, 9316, 10164, 9285, 9771, 9771, 11007, 11007, 2908, 10093, 10167, 1962, 3082, 11511, 8388, 9523, 9367, 6435, 9128, 9128, 9128, 8679, 11444, 11237, 2702, 8274, 8274, 8274, 8643, 8646, 8646, 8496, 9343, 10015, 10015, 6704, 10816, 10816, 3102, 3161, 10812, 10812, 10812, 4236, 9858, 9858, 9858, 6214, 9277, 9552, 9552, 8567, 6661, 8804, 8804, 8804, 8478, 8538, 8168, 8695
4811, 4811, 9445, 10440, 8516, 8516, 9267, 7063, 9624, 6456, 10168, 9994, 9730, 12006, 1791, 2547, 6194, 7258, 7258, 10255, 2746, 8673, 9112, 8804, 8804, 11131, 8392, 8392, 6635, 6816, 9792, 10924, 6701, 10110, 6010, 9256, 10185, 10584, 8919, 8919, 9531, 9531, 8723, 9511, 9731, 7472, 7527, 10627, 11308, 4288, 10399, 9320, 3272, 7652, 3838, 5514, 10384, 5241, 10357, 9799, 9070, 10216, 9838, 5400, 5725, 10603, 10525, 5408, 11033, 3063, 10150, 7086, 10629, 5951, 8496, 8575, 8575
3678, 3678, 10105, 10805, 8393, 8655, 9522, 9642, 7746, 9409, 7409, 9288, 9909, 9642, 9782, 9951, 9951, 9427, 9912, 9121, 7694, 8495, 10188, 10452, 8736, 8752, 9251, 9251, 4101, 10135, 5145, 9483, 10110, 10145, 9747, 9747, 7933, 9346, 10231, 9361, 9549, 9951, 10493, 8966, 9965, 5692, 7466, 10012, 9607
7098, 8244, 10135, 4734, 7437, 4716, 10297, 10071, 7933, 9871, 9871, 8947, 8947, 6423, 6780, 10181, 9002, 6561, 8800, 9959, 9904, 10899, 10463, 7490, 5975, 5975, 7444, 6161, 6161, 9556
9860, 9860, 9017, 8987, 10143, 9945, 7127, 9070, 7968, 8008, 9000, 9984, 9091, 8347, 9440, 9604, 9066, 9066, 7666, 8150, 10105, 10292, 5880, 5880, 8908, 8908, 3423, 10697, 4240, 4481, 11452, 5580, 9237, 7028, 10001, 10001, 6734, 8542, 6749, 6879, 9692, 6373, 8468, 9285, 9173, 10029, 6145, 8699, 10042, 8555, 8766, 8029, 8029, 10243, 10243, 3523, 9480, 9347, 6225, 9451, 6531, 6542, 10201, 8931, 9190, 8984, 8984, 8984, 4887, 10046
7680, 10331, 8071, 10283, 8931, 10650, 10650, 7026, 9138, 9249, 7825, 9769, 9784, 7092, 9723, 8674, 10459, 8383, 8677, 8677, 9691, 8031, 7982, 9710, 9802, 9802, 9802, 10318, 7146, 9355, 9391, 5446, 5709, 9867, 8432, 8571, 8608, 11712, 8428, 10106, 8920, 10230, 10456, 10153, 10530, 10561, 10380, 8006, 9380, 10173, 8313, 9401, 9520, 9967, 9476, 10009, 10009, 10043, 10356, 8604, 10025, 10593, 9245, 11105, 7620, 8735, 10578, 9482, 9156, 9892, 10295, 9259, 8154, 9885, 10137, 8822, 9314, 9150, 9817, 9642, 9479, 7423, 10192, 8970, 9367, 7934, 7934, 8755, 10152, 10172, 7941, 4190, 5414, 10964, 8782, 5870, 7747, 10076, 3945, 10114, 6494, 9440, 9440, 7750, 8483, 8077, 6777, 9835, 6788, 8767, 9314, 9612, 9643, 10259, 10414, 9986, 9750, 10600, 9842, 4702, 10798, 4184, 10177, 8634, 6273, 6745, 10279, 10378, 10152, 6563, 10930, 9250, 9250, 10029, 10389, 5999, 7043, 11039, 10372, 9756, 9803, 8065, 11239, 4114, 4114, 8576, 5028, 9249, 3482, 10288, 9749, 9640, 10125, 10208, 10208, 8799, 9334, 9883, 9681, 9681, 8790, 9497, 9829, 10148, 8675, 10405, 5169, 5202, 10749, 10565, 2972, 4407, 10567, 10143, 10143, 10671, 10139, 10471, 10484, 9736, 9464, 10724, 9694, 9767, 10071, 5792, 5803, 9641, 3373, 11273, 8926, 8926, 5433, 9851, 5621, 9290, 9290, 3964, 9733, 6715, 10295, 6962, 9360, 9779, 6636, 9384, 9384, 9384, 8460, 8460, 9990, 9794, 9794, 3670, 10064, 3822, 10463, 2918, 8299, 8639, 5909, 7832, 7894, 7416, 10216, 10194, 5060, 9542, 6079, 10369, 3246, 11416, 7473, 10233, 5234, 7734
6120, 6120, 9082, 10626, 4200, 9943, 6474, 9903, 9903, 9499, 9005, 9526, 9875, 10112, 9831, 9094, 9757, 6695, 6708, 8803, 9385, 10135, 10043, 10043, 9629, 10483, 6363, 11069, 3434, 10752, 10752, 5244, 7663, 9972, 9972, 5135, 10975, 3102, 7479, 10207, 10344, 10344, 9704, 5519, 5852, 10524, 11405, 10519, 10519, 10530, 10743, 9381, 9569, 9030, 7951, 9829, 9829, 8896, 8896, 8894, 9833, 10385, 10511, 10294, 8610, 9963, 9963, 10221, 10172, 10406, 9643, 9295, 8719, 9577, 9577, 9190, 9190, 3844, 9545, 9545, 8069, 11039, 11039, 9362, 9362, 7162, 8254, 9523, 9501, 6660, 10425, 10425, 5966, 10226, 3505, 6656, 10977, 4108, 8369, 10208, 10208, 10645, 10451, 8862, 9910, 9910, 8853, 10677, 10677, 10505, 10505, 6329, 10348, 3757, 10296, 10296, 7317, 11291, 11291, 4228, 10419, 10419, 8718, 9983, 11441, 11441, 4193, 9701, 9701, 4925, 9874
8481, 10482, 6427, 10046, 10046, 6203, 11503, 11503, 4003, 8612, 4019, 4355, 9181, 9181, 3873, 9314, 9314, 4512, 6237, 6237, 4074, 4722, 10109, 10109, 4337, 4337, 10307, 10307, 5168, 10307, 10307, 4307, 9833, 9833, 8032, 8226, 8226, 7907, 8259, 8161, 8161, 7592, 7592, 8699, 8699, 4535, 7800, 8003, 8518, 8338, 8175, 4481, 4142, 5592, 9874, 9874, 9874, 8774, 7476, 8001, 8232, 10929, 10690, 10690, 9267, 9267, 4765, 7052, 7533, 7175, 9737, 9714, 9714, 8650, 9699, 9699, 9398, 4910, 9873, 9873, 9873, 8703, 9086, 9154, 8240, 8029, 7567, 9859, 9859, 9859, 9609, 9609, 5131, 5270, 5308, 8837, 9154, 9154, 7614, 5560, 5722, 6264, 9460, 9460, 9192, 5718, 10282, 10325, 10325, 9832, 7164, 8898, 8898, 8898, 8235, 9666, 9152, 9152, 8129, 9585, 10267, 9770, 9770, 7656, 8347, 7424, 9616, 7949, 9103, 8826, 7919, 7334, 8289, 7520, 8933, 7825, 9263, 10670, 10071, 10780, 8745, 10198, 9258, 10471, 8645, 10886, 6829, 9814, 8125, 10410, 9833, 7558, 10101, 10101, 9775, 9775, 7272, 10320, 10320, 6424, 10002, 7544, 8872, 9029, 9029, 8191, 8195, 9811, 8150, 8604, 9856, 6806, 8695, 6687, 10164, 7308, 9123, 9119, 9119, 8943, 8565, 8565, 11401, 7335, 6881, 7359, 8632, 9146, 9146, 9961, 8772, 8829, 8820, 7886, 7910, 11250, 8857, 9122, 9523, 8368, 7566, 7466, 7590, 9303, 9282, 7026, 9789, 7087, 8478, 10115, 10115, 7128, 10687, 12121, 4879, 10266, 10472, 10472, 9027, 10690, 10690, 10690, 10422, 10422, 10422, 8922, 9223, 9223, 9885, 9885, 10194, 10194, 4674, 10282, 3577, 6216, 10067, 10243, 9671, 9267, 9267, 7197, 8053, 8604, 8360, 9446, 9446, 6475, 9482, 9482, 9756, 10263, 4274, 11369, 3092, 9336, 9336, 6520, 11290, 11290, 11290, 7950, 10999, 4065, 7340, 9840, 9840, 3308, 9534, 11420, 11420, 11023, 6051, 9899, 10644, 10644, 10327, 10390, 10390, 10390, 3209, 6940, 10732, 10732, 3577, 10618, 10618, 9566, 9566, 3294, 10112, 10147, 5202, 5202, 7790, 9921, 9921, 9921, 8159, 9396
7201, 7201, 8463, 8463, 10512, 10512, 4505, 6773, 10563, 8537, 10850, 10766, 9202, 9202, 9231, 8974, 7092, 8991, 8939, 7693, 8798, 9145, 9037, 10010, 10007, 9988, 9988, 10138, 9524, 8932, 10651, 10723, 10167, 4205, 10051, 4799, 10682, 4891, 5497, 9650, 10067, 10067, 9106, 7967, 7991, 10309, 10309, 4480, 8730, 10204, 9146, 9869, 10972, 5970, 9156, 9156, 9636, 9636, 5876, 10304, 4337, 9733, 10150, 4188, 10469, 10800, 9893
9729, 11051, 10711, 8307, 5437, 10164, 11252, 9039, 8935, 9306, 8347, 9096, 9955, 5366, 9523, 9961, 7747, 8285, 7649, 8079, 9704, 9266, 10340, 10790, 8103, 8967, 5351, 5351, 9872, 9872, 9191, 9191, 2925, 3427, 9398, 9398, 3980, 8488, 10477, 6258, 10394, 5844, 10117, 8422, 8422, 8857, 10316, 8433, 4012, 9708, 3982, 11538, 3221, 11069, 5033, 10461, 10461, 8037, 8037, 9027, 10564, 10564, 7168, 10642, 2815, 10872, 10872, 3906, 9879, 9954, 6664, 7838, 10807, 4202, 10105, 9962, 6983, 8848, 9674, 9674, 9036, 9042, 9934, 10128, 6229, 9817, 2467
